trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
195,69,27,4,1,27,53,484,['n'],1,right,['2'],5,164,[-0.09389594],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
196,70,28,4,1,44,36,1284,['c'],1,left,['2'],5,100,[0.10942516],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
197,71,29,4,1,36,44,450,['n'],1,right,['2'],5,175,[-0.10185165],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
198,72,30,4,1,47,33,484,['n'],0,left,['9'],2,718,[0.0752195],4,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
199,73,31,4,1,53,27,700,['c'],1,left,['2'],5,94,[0.10224204],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
200,74,32,4,1,36,44,533,['n'],1,right,['2'],5,159,[-0.07261948],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
201,75,33,4,1,33,47,1318,['n'],1,right,['2'],5,117,[-0.04496375],99,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
202,76,34,4,1,27,53,734,['n'],1,right,['2'],5,116,[-0.06357733],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
203,77,35,4,1,36,44,500,['c'],0,right,['2'],5,180,[0.03621524],96,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
204,78,36,4,1,53,27,550,['c'],1,left,['2'],5,353,[0.05474874],97,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
205,79,37,4,1,27,53,484,['n'],1,right,['2'],5,169,[-0.09278937],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
206,80,38,4,1,47,33,533,['c'],1,left,['2'],5,86,[0.04812718],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
207,81,39,4,1,27,53,2999,['n'],1,right,['8'],3,300,[-0.09343099],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
208,82,40,4,1,44,36,667,['c'],1,left,['2'],5,110,[0.00925801],73,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
209,83,41,4,1,44,36,667,['c'],1,left,['2'],5,664,[0.05488262],92,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
210,84,0,5,1,44,36,817,['c'],1,left,['2'],5,107,[0.11882538],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
211,85,1,5,1,33,47,1050,['n'],1,right,['2'],5,126,[-0.09335953],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
212,86,2,5,1,36,44,600,['n'],1,right,['2'],5,97,[-0.07155324],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
213,87,3,5,1,44,36,2150,['c'],1,left,['2'],5,345,[0.05737865],97,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
214,88,4,5,1,47,33,867,['c'],1,left,['2'],5,961,[0.19392631],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
215,89,5,5,1,33,47,550,['n'],1,right,['2'],5,158,[-0.12228447],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
216,90,6,5,1,36,44,733,['c'],0,right,['2'],5,139,[0.04542616],99,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
217,91,7,5,1,44,36,1101,['c'],1,left,['2'],5,123,[0.06233154],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
218,92,8,5,1,53,27,650,['c'],1,left,['2'],5,197,[0.16203318],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
219,93,9,5,1,27,53,683,['n'],1,right,['2'],5,131,[-0.11781421],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
220,94,10,5,1,53,27,517,['c'],1,left,['2'],5,155,[0.13307536],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
221,95,11,5,1,27,53,434,['n'],1,right,['2'],5,149,[-0.08493127],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
222,96,12,5,1,53,27,466,['c'],1,left,['2'],5,125,[0.05551607],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
223,97,13,5,1,47,33,667,['c'],1,left,['2'],5,119,[0.07878013],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
224,98,14,5,1,33,47,483,['n'],1,right,['2'],5,136,[-0.08253677],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
225,99,15,5,1,44,36,534,['c'],1,left,['2'],5,127,[0.12241979],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
226,100,16,5,1,53,27,450,['c'],1,left,['2'],5,129,[0.05928122],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
227,101,17,5,1,53,27,517,['c'],1,left,['2'],5,160,[0.08447495],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
228,102,18,5,1,36,44,450,['n'],1,right,['2'],5,121,[-0.06697873],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
229,103,19,5,1,33,47,567,['n'],1,right,['2'],5,95,[-0.0804322],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
230,104,20,5,1,53,27,400,['c'],1,left,['2'],5,108,[0.08063294],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
231,105,21,5,1,27,53,467,['n'],1,right,['2'],5,166,[-0.11941888],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
232,106,22,5,1,27,53,400,['c'],0,right,['9'],2,793,[0.06928891],94,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
233,107,23,5,1,47,33,583,['n'],0,left,['9'],2,731,[0.04977354],11,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
234,108,24,5,1,47,33,633,['c'],1,left,['2'],5,101,[0.0719331],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
235,109,25,5,1,44,36,500,['c'],1,left,['2'],5,110,[0.07491905],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
236,110,26,5,1,47,33,383,['c'],1,left,['2'],5,108,[0.13555196],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
237,111,27,5,1,36,44,600,['n'],1,right,['2'],5,105,[-0.09762184],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
238,112,28,5,1,36,44,433,['c'],0,right,['2'],5,197,[0.10329618],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
239,113,29,5,1,36,44,1183,['c'],0,right,['2'],5,191,[0.06066403],99,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
240,114,30,5,1,36,44,1333,['n'],1,right,['2'],5,259,[-0.07078199],99,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
241,115,31,5,1,33,47,817,['n'],1,right,['2'],5,121,[-0.04521401],99,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
242,116,32,5,1,33,47,517,['n'],1,right,['2'],5,161,[-0.11825153],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
243,117,33,5,1,33,47,1067,['n'],1,right,['2'],5,121,[-0.06330696],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
244,118,34,5,1,47,33,634,['c'],1,left,['2'],5,108,[0.10173807],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
245,119,35,5,1,53,27,517,['c'],1,left,['2'],5,108,[0.12749024],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
246,120,36,5,1,44,36,600,['n'],0,left,['3'],4,1241,[-0.12983998],99,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
247,121,37,5,1,44,36,1684,['c'],1,left,['2'],5,109,[0.06627834],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
248,122,38,5,1,27,53,900,['n'],1,right,['2'],5,134,[-0.05619731],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
249,123,39,5,1,47,33,733,['c'],1,left,['2'],5,124,[0.05958857],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
250,124,40,5,1,27,53,1067,['n'],1,right,['2'],5,2550,[-0.759951],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
251,125,41,5,1,27,53,683,['n'],1,right,['2'],5,149,[-0.1497818],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
252,0,0,6,2,27,53,684,['n'],1,right,['2'],5,139,[-0.03891213],72,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
253,1,1,6,2,36,44,733,['n'],1,right,['2'],5,130,[-0.09611653],92,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
254,2,2,6,2,36,44,1233,['c'],0,right,['2'],5,124,[0.08033905],89,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
255,3,3,6,2,47,33,767,['c'],1,left,['2'],5,138,[0.11796063],95,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
256,4,4,6,2,53,27,1167,['c'],1,left,['2'],5,183,[0.05702619],77,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
257,5,5,6,2,27,53,2466,['n'],1,right,['2'],5,190,[-0.13356253],94,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
258,6,6,6,2,33,47,800,['n'],1,right,['2'],5,144,[-0.14040079],97,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
259,7,7,6,2,33,47,585,['n'],1,right,['2'],5,100,[-0.06910663],88,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
260,8,8,6,2,44,36,800,['c'],1,left,['2'],5,137,[0.07409052],86,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
261,9,9,6,2,33,47,634,['n'],1,right,['2'],5,156,[-0.0417317],72,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
262,10,10,6,2,53,27,651,['c'],1,left,['2'],5,92,[0.14148697],99,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
263,11,11,6,2,27,53,584,['n'],1,right,['2'],5,106,[-0.0517103],81,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
264,12,12,6,2,53,27,583,['c'],1,left,['2'],5,160,[0.0949043],89,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
265,13,13,6,2,47,33,867,['c'],1,left,['2'],5,120,[0.05814281],82,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
266,14,14,6,2,53,27,750,['c'],1,left,['2'],5,190,[0.08940525],86,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
267,15,15,6,2,47,33,667,['c'],1,left,['2'],5,141,[-0.00840701],45,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
268,16,16,6,2,36,44,483,['n'],1,right,['2'],5,125,[-0.1113569],94,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
269,17,17,6,2,47,33,616,['c'],1,left,['2'],5,144,[0.10315267],92,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
270,18,18,6,2,36,44,400,['n'],1,right,['2'],5,108,[-0.10439336],95,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
271,19,19,6,2,27,53,883,['n'],1,right,['2'],5,166,[-0.1014213],90,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
272,20,20,6,2,47,33,551,['c'],1,left,['2'],5,186,[0.12255171],93,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
273,21,21,6,2,27,53,701,['n'],1,right,['2'],5,152,[-0.07442612],85,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
274,22,22,6,2,44,36,750,['c'],1,left,['2'],5,214,[0.11049692],90,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
275,23,23,6,2,53,27,867,['c'],1,left,['2'],5,163,[0.08335488],87,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
276,24,24,6,2,33,47,784,['n'],1,right,['2'],5,126,[-0.10515715],94,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
277,25,25,6,2,33,47,600,['c'],0,right,['2'],5,162,[0.059353],79,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
278,26,26,6,2,47,33,766,['c'],1,left,['2'],5,159,[0.0642306],81,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
279,27,27,6,2,36,44,817,['n'],1,right,['2'],5,129,[-0.08122018],88,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
280,28,28,6,2,27,53,467,['n'],1,right,['2'],5,138,[-0.04356278],74,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
281,29,29,6,2,44,36,533,['c'],1,left,['2'],5,137,[0.08919128],90,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
282,30,30,6,2,44,36,867,['c'],1,left,['2'],5,130,[0.11887362],95,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
283,31,31,6,2,53,27,734,['c'],1,left,['2'],5,137,[0.07233117],85,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
284,32,32,6,2,53,27,517,['c'],1,left,['2'],5,184,[0.19017114],98,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
285,33,33,6,2,44,36,567,['c'],1,left,['2'],5,147,[0.18333538],99,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
286,34,34,6,2,47,33,485,['c'],1,left,['2'],5,148,[0.09908954],91,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
287,35,35,6,2,44,36,699,['c'],1,left,['2'],5,115,[0.05071018],79,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
288,36,36,6,2,36,44,599,['c'],0,right,['2'],5,96,[0.04805869],80,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
289,37,37,6,2,27,53,816,['n'],1,right,['2'],5,292,[-0.10907984],86,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
290,38,38,6,2,36,44,617,['c'],0,right,['2'],5,104,[0.08541484],92,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
291,39,39,6,2,33,47,633,['c'],0,right,['2'],5,165,[0.01058054],56,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
292,40,40,6,2,44,36,651,['n'],0,left,['2'],5,173,[-0.04271605],72,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
293,41,41,6,2,33,47,799,['n'],1,right,['2'],5,111,[-0.05223379],80,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
294,42,0,7,2,36,44,750,['n'],1,right,['2'],5,87,[-0.04856304],81,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
295,43,1,7,2,47,33,500,['c'],1,left,['2'],5,89,[0.0282174],70,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
296,44,2,7,2,27,53,800,['n'],1,right,['2'],5,127,[-0.14841959],98,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
297,45,3,7,2,47,33,750,['c'],1,left,['2'],5,125,[0.08738724],90,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
298,46,4,7,2,33,47,450,['n'],1,right,['2'],5,151,[-0.07002275],84,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
299,47,5,7,2,36,44,783,['n'],1,right,['2'],5,115,[-0.08915497],91,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
300,48,6,7,2,33,47,517,['n'],1,right,['2'],5,115,[-0.11550687],96,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
301,49,7,7,2,47,33,500,['c'],1,left,['2'],5,172,[0.00500544],53,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
302,50,8,7,2,53,27,500,['n'],0,left,['9'],2,971,[-0.01658415],54,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
303,51,9,7,2,33,47,684,['n'],1,right,['2'],5,97,[-0.05663929],84,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
304,52,10,7,2,53,27,667,['c'],1,left,['2'],5,107,[0.09448265],93,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
305,53,11,7,2,53,27,550,['c'],1,left,['2'],5,114,[0.08944257],92,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
306,54,12,7,2,44,36,500,['c'],1,left,['2'],5,227,[0.03193264],65,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
307,55,13,7,2,33,47,566,['n'],1,right,['2'],5,108,[-0.09011765],92,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
308,56,14,7,2,47,33,533,['c'],1,left,['2'],5,476,[0.18659772],92,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
309,57,15,7,2,44,36,767,['c'],1,left,['2'],5,131,[0.12628685],96,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
310,58,16,7,2,44,36,667,['c'],1,left,['2'],5,116,[0.05088213],79,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
311,59,17,7,2,53,27,400,['n'],0,left,['2'],5,177,[0.02762241],36,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
312,60,18,7,2,47,33,467,['c'],1,left,['2'],5,112,[0.02510392],66,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
313,61,19,7,2,47,33,534,['c'],1,left,['2'],5,136,[0.08238217],88,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
314,62,20,7,2,44,36,717,['n'],0,left,['2'],5,103,[-0.1385636],98,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
315,63,21,7,2,27,53,517,['n'],1,right,['2'],5,103,[-0.09127848],93,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
316,64,22,7,2,36,44,550,['c'],0,right,['9'],2,759,[0.13386493],80,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
317,65,23,7,2,53,27,817,['c'],1,left,['2'],5,161,[0.09000006],88,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
318,66,24,7,2,33,47,833,['n'],1,right,['2'],5,99,[-0.07703365],90,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
319,67,25,7,2,44,36,616,['n'],0,left,['2'],5,111,[-0.04597014],78,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
320,68,26,7,2,27,53,567,['n'],1,right,['2'],5,109,[-0.09393064],93,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
321,69,27,7,2,36,44,667,['n'],1,right,['2'],5,103,[-0.07500774],89,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
322,70,28,7,2,27,53,466,['n'],1,right,['2'],5,114,[-0.08944022],92,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
323,71,29,7,2,27,53,601,['n'],1,right,['2'],5,102,[-0.07574084],89,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
324,72,30,7,2,44,36,717,['c'],1,left,['2'],5,127,[0.10819005],94,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
325,73,31,7,2,36,44,901,['c'],0,right,['2'],5,63,[0.07875061],94,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
326,74,32,7,2,36,44,1650,['n'],1,right,['2'],5,100,[-0.0746565],89,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
327,75,33,7,2,33,47,634,['n'],1,right,['2'],5,112,[-0.01614655],61,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
328,76,34,7,2,33,47,583,['c'],0,right,['2'],5,101,[0.06606486],87,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
329,77,35,7,2,36,44,650,['n'],1,right,['2'],5,96,[-0.08167548],91,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
330,78,36,7,2,27,53,450,['n'],1,right,['2'],5,100,[-0.01304231],59,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
331,79,37,7,2,44,36,633,['c'],1,left,['2'],5,96,[0.10080239],95,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
332,80,38,7,2,27,53,484,['n'],1,right,['2'],5,89,[-0.07629712],91,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
333,81,39,7,2,47,33,616,['c'],1,left,['2'],5,71,[0.04697088],83,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
334,82,40,7,2,53,27,451,['c'],1,left,['2'],5,84,[0.08928729],94,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
335,83,41,7,2,53,27,617,['c'],1,left,['2'],5,97,[0.07252146],89,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
336,84,0,8,2,44,36,767,['c'],1,left,['2'],5,92,[0.03430913],73,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
337,85,1,8,2,27,53,567,['n'],1,right,['2'],5,163,[-0.15536028],97,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
338,86,2,8,2,44,36,550,['c'],1,left,['2'],5,120,[0.04591706],77,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
339,87,3,8,2,44,36,634,['c'],1,left,['2'],5,91,[0.07080344],89,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
340,88,4,8,2,36,44,716,['n'],1,right,['2'],5,148,[-0.10759373],93,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
341,89,5,8,2,27,53,516,['n'],1,right,['2'],5,115,[-0.09749904],93,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
342,90,6,8,2,33,47,434,['n'],1,right,['2'],5,142,[-0.08723464],89,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
343,91,7,8,2,33,47,750,['n'],1,right,['2'],5,275,[-0.02086503],59,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
344,92,8,8,2,53,27,551,['c'],1,left,['2'],5,83,[0.05817184],86,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
345,93,9,8,2,27,53,667,['n'],1,right,['2'],5,102,[-0.05390466],82,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
346,94,10,8,2,36,44,516,['c'],0,right,['2'],5,88,[0.00705326],55,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
347,95,11,8,2,47,33,767,['c'],1,left,['2'],5,166,[0.06377887],80,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
348,96,12,8,2,44,36,617,['c'],1,left,['2'],5,128,[0.02592299],66,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
349,97,13,8,2,44,36,384,['c'],1,left,['2'],5,125,[0.08550662],90,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
350,98,14,8,2,47,33,483,['c'],1,left,['2'],5,126,[0.09364868],91,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
351,99,15,8,2,27,53,617,['n'],1,right,['2'],5,105,[-0.07674444],89,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
352,100,16,8,2,33,47,517,['c'],0,right,['2'],5,274,[-0.00852306],46,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
353,101,17,8,2,53,27,583,['c'],1,left,['2'],5,73,[0.11399662],98,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
354,102,18,8,2,33,47,534,['n'],1,right,['2'],5,114,[-0.10376961],94,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
355,103,19,8,2,27,53,483,['n'],1,right,['2'],5,107,[-0.12867506],97,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
356,104,20,8,2,47,33,817,['c'],1,left,['2'],5,1224,[0.05509146],61,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
357,105,21,8,2,36,44,567,['n'],1,right,['2'],5,153,[-0.0654818],82,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
358,106,22,8,2,47,33,634,['c'],1,left,['2'],5,179,[0.06924337],81,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
359,107,23,8,2,53,27,616,['c'],1,left,['2'],5,148,[0.0755506],85,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
360,108,24,8,2,53,27,850,['c'],1,left,['2'],5,117,[0.08577966],91,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
361,109,25,8,2,36,44,699,['n'],1,right,['2'],5,126,[-0.15915511],98,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
362,110,26,8,2,27,53,635,['n'],1,right,['2'],5,249,[-0.12676136],91,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
363,111,27,8,2,44,36,533,['c'],1,left,['2'],5,171,[0.11386654],92,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
364,112,28,8,2,47,33,683,['c'],1,left,['2'],5,138,[0.06711957],84,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
365,113,29,8,2,36,44,767,['c'],0,right,['2'],5,111,[0.00948758],56,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
366,114,30,8,2,53,27,700,['c'],1,left,['2'],5,152,[0.08718114],88,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
367,115,31,8,2,36,44,983,['n'],1,right,['2'],5,132,[-0.09893442],92,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
368,116,32,8,2,36,44,1333,['c'],0,right,['2'],5,123,[0.05117002],79,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
369,117,33,8,2,53,27,950,['c'],1,left,['2'],5,82,[0.11171216],97,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
370,118,34,8,2,27,53,600,['n'],1,right,['2'],5,135,[-0.15377576],98,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
371,119,35,8,2,47,33,550,['c'],1,left,['2'],5,133,[0.05335122],79,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
372,120,36,8,2,53,27,517,['c'],1,left,['2'],5,85,[0.06386395],88,53,easy,minus,dotcolour,alfa,,,93,19,V,R,
373,121,37,8,2,47,33,650,['c'],1,left,['2'],5,97,[0.04592824],79,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
374,122,38,8,2,33,47,617,['n'],1,right,['2'],5,141,[-0.09000958],90,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
375,123,39,8,2,33,47,550,['n'],1,right,['2'],5,139,[-0.12387382],95,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
376,124,40,8,2,44,36,467,['c'],1,left,['2'],5,116,[0.08590279],91,44,hard,minus,dotcolour,alfa,,,93,19,V,R,
377,125,41,8,2,33,47,534,['n'],1,right,['2'],5,147,[-0.08385894],88,47,medium,minus,dotcolour,alfa,,,93,19,V,R,
378,0,0,9,3,47,33,867,['n'],0,left,['2'],5,107,[-0.05926598],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
379,1,1,9,3,36,44,567,['n'],1,right,['2'],5,129,[-0.09104254],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
380,2,2,9,3,27,53,367,['n'],1,right,['2'],5,135,[-0.12406599],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
381,3,3,9,3,44,36,500,['n'],0,left,['2'],5,143,[-0.06147981],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
382,4,4,9,3,44,36,434,['c'],1,left,['2'],5,129,[0.07434451],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
383,5,5,9,3,53,27,716,['c'],1,left,['2'],5,120,[0.09790166],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
384,6,6,9,3,47,33,450,['c'],1,left,['2'],5,106,[0.10509279],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
385,7,7,9,3,36,44,618,['n'],1,right,['2'],5,103,[-0.07992152],100,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
386,8,8,9,3,36,44,451,['n'],1,right,['2'],5,139,[-0.04114666],98,44,hard,plus,dotcolour,alfa,,,93,19,V,R,
387,9,9,9,3,33,47,550,['n'],1,right,['2'],5,184,[-0.13435092],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
388,10,10,9,3,47,33,566,['c'],1,left,['2'],5,116,[0.09619787],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
389,11,11,9,3,27,53,350,['n'],1,right,['2'],5,98,[-0.1465513],100,53,easy,plus,dotcolour,alfa,,,93,19,V,R,
390,12,12,9,3,33,47,400,['n'],1,right,['2'],5,95,[-0.11411833],100,47,medium,plus,dotcolour,alfa,,,93,19,V,R,
