trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
197,71,29,4,1,53,27,700,['c'],1,left,['0'],6,222,[0.11008127],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
198,72,30,4,1,27,53,616,['n'],1,right,['0'],6,294,[-0.05046973],97,53,easy,plus,dotcolour,beta,,,27,18,V,R,
199,73,31,4,1,47,33,915,['n'],0,left,['0'],6,271,[-0.02502943],94,47,medium,plus,dotcolour,beta,,,27,18,V,R,
200,74,32,4,1,36,44,598,['n'],1,right,['9'],5,253,[-0.11417144],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
201,75,33,4,1,44,36,467,['c'],1,left,['8'],4,714,[0.18995532],99,44,hard,plus,dotcolour,beta,,,27,18,V,R,
202,76,34,4,1,33,47,682,['n'],1,right,['9'],5,299,[-0.11666379],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
203,77,35,4,1,33,47,1049,['n'],1,right,['9'],5,263,[-0.1622234],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
204,78,36,4,1,27,53,648,['n'],1,right,['9'],5,332,[-0.07341829],98,53,easy,plus,dotcolour,beta,,,27,18,V,R,
205,79,37,4,1,47,33,547,['c'],1,left,['9'],5,305,[-0.00067144],86,47,medium,plus,dotcolour,beta,,,27,18,V,R,
206,80,38,4,1,44,36,1031,['n'],0,left,['9'],5,253,[-0.10320465],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
207,81,39,4,1,36,44,499,['c'],0,right,['8'],4,905,[0.06766616],91,44,hard,plus,dotcolour,beta,,,27,18,V,R,
208,82,40,4,1,53,27,866,['c'],1,left,['8'],4,218,[0.1407178],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
209,83,41,4,1,44,36,899,['c'],1,left,['9'],5,174,[0.09301375],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
210,84,0,5,1,27,53,1249,['n'],1,right,['0'],6,237,[-0.12973026],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
211,85,1,5,1,33,47,664,['n'],1,right,['0'],6,250,[-0.12891178],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
212,86,2,5,1,33,47,846,['n'],1,right,['0'],6,719,[-0.15126734],99,47,medium,plus,dotcolour,beta,,,27,18,V,R,
213,87,3,5,1,47,33,549,['c'],1,left,['9'],5,294,[0.0944938],99,47,medium,plus,dotcolour,beta,,,27,18,V,R,
214,88,4,5,1,33,47,882,['c'],0,right,['9'],5,280,[0.0464951],97,47,medium,plus,dotcolour,beta,,,27,18,V,R,
215,89,5,5,1,47,33,798,['c'],1,left,['9'],5,190,[0.04793139],99,47,medium,plus,dotcolour,beta,,,27,18,V,R,
216,90,6,5,1,47,33,596,['c'],1,left,['9'],5,136,[0.09601863],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
217,91,7,5,1,44,36,483,['c'],1,left,['9'],5,201,[0.12152215],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
218,92,8,5,1,47,33,1248,['c'],1,left,['9'],5,176,[0.09679386],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
219,93,9,5,1,36,44,849,['n'],1,right,['9'],5,168,[-0.14075389],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
220,94,10,5,1,36,44,1015,['n'],1,right,['9'],5,266,[-0.16009731],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
221,95,11,5,1,47,33,665,['c'],1,left,['9'],5,205,[0.18184219],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
222,96,12,5,1,44,36,1016,['c'],1,left,['9'],5,270,[0.12447497],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
223,97,13,5,1,27,53,731,['n'],1,right,['0'],6,271,[-0.10672453],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
224,98,14,5,1,36,44,7233,['n'],1,right,['9'],5,252,[-0.07357399],99,44,hard,plus,dotcolour,beta,,,27,18,V,R,
225,99,15,5,1,33,47,880,['n'],1,right,['9'],5,193,[-0.02438551],96,47,medium,plus,dotcolour,beta,,,27,18,V,R,
226,100,16,5,1,53,27,833,['c'],1,left,['9'],5,240,[0.09760629],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
227,101,17,5,1,53,27,831,['c'],1,left,['9'],5,342,[0.14624835],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
228,102,18,5,1,44,36,800,['c'],1,left,['9'],5,202,[0.11853525],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
229,103,19,5,1,53,27,583,['c'],1,left,['0'],6,308,[0.07317305],98,53,easy,plus,dotcolour,beta,,,27,18,V,R,
230,104,20,5,1,44,36,464,['c'],1,left,['9'],5,350,[0.07025027],98,44,hard,plus,dotcolour,beta,,,27,18,V,R,
231,105,21,5,1,36,44,598,['c'],0,right,['9'],5,185,[0.06454306],99,44,hard,plus,dotcolour,beta,,,27,18,V,R,
232,106,22,5,1,33,47,798,['n'],1,right,['0'],6,203,[-0.1624667],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
233,107,23,5,1,33,47,582,['c'],0,right,['9'],5,277,[-0.1066211],15,47,medium,plus,dotcolour,beta,,,27,18,V,R,
234,108,24,5,1,36,44,733,['c'],0,right,['9'],5,166,[0.09045529],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
235,109,25,5,1,27,53,499,['c'],0,right,['0'],6,237,[0.04843563],98,53,easy,plus,dotcolour,beta,,,27,18,V,R,
236,110,26,5,1,53,27,732,['c'],1,left,['0'],6,231,[0.12165427],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
237,111,27,5,1,27,53,765,['n'],1,right,['0'],6,168,[-0.13425841],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
238,112,28,5,1,47,33,531,['c'],1,left,['0'],6,245,[0.14081336],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
239,113,29,5,1,33,47,1016,['n'],1,right,['0'],6,484,[-0.21251099],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
240,114,30,5,1,44,36,566,['c'],1,left,['0'],6,195,[0.14083201],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
241,115,31,5,1,47,33,998,['n'],0,left,['0'],6,148,[-0.03437308],99,47,medium,plus,dotcolour,beta,,,27,18,V,R,
242,116,32,5,1,53,27,617,['c'],1,left,['0'],6,215,[0.0848133],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
243,117,33,5,1,27,53,697,['n'],1,right,['0'],6,148,[-0.07720485],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
244,118,34,5,1,53,27,632,['c'],1,left,['0'],6,197,[0.01936593],95,53,easy,plus,dotcolour,beta,,,27,18,V,R,
245,119,35,5,1,27,53,665,['n'],1,right,['0'],6,148,[-0.13162739],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
246,120,36,5,1,36,44,583,['n'],1,right,['0'],6,120,[-0.07114491],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
247,121,37,5,1,36,44,433,['n'],1,right,['0'],6,203,[-0.07699819],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
248,122,38,5,1,27,53,498,['n'],1,right,['0'],6,136,[-0.0953773],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
249,123,39,5,1,44,36,466,['c'],1,left,['2'],2,1002,[0.01167912],77,44,hard,plus,dotcolour,beta,,,27,18,V,R,
250,124,40,5,1,53,27,598,['c'],1,left,['0'],6,203,[0.09975328],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
251,125,41,5,1,44,36,582,['c'],1,left,['0'],6,261,[0.12931222],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
252,0,0,6,2,27,53,950,['n'],1,right,['0'],6,271,[-0.1375048],94,53,easy,minus,dotcolour,beta,,,27,18,V,R,
253,1,1,6,2,33,47,932,['n'],1,right,['0'],6,144,[-0.10862716],93,47,medium,minus,dotcolour,beta,,,27,18,V,R,
254,2,2,6,2,27,53,915,['n'],1,right,['0'],6,175,[-0.0484933],42,53,easy,minus,dotcolour,beta,,,27,18,V,R,
255,3,3,6,2,36,44,566,['c'],0,right,['0'],6,290,[-0.00025473],13,44,hard,minus,dotcolour,beta,,,27,18,V,R,
256,4,4,6,2,53,27,881,['c'],1,left,['0'],6,205,[0.09296382],82,53,easy,minus,dotcolour,beta,,,27,18,V,R,
257,5,5,6,2,53,27,464,['c'],1,left,['0'],6,267,[0.06292491],56,53,easy,minus,dotcolour,beta,,,27,18,V,R,
258,6,6,6,2,53,27,899,['c'],1,left,['0'],6,221,[0.1626693],98,53,easy,minus,dotcolour,beta,,,27,18,V,R,
259,7,7,6,2,47,33,632,['c'],1,left,['0'],6,213,[0.08386657],75,47,medium,minus,dotcolour,beta,,,27,18,V,R,
260,8,8,6,2,53,27,583,['c'],1,left,['0'],6,150,[0.10617336],91,53,easy,minus,dotcolour,beta,,,27,18,V,R,
261,9,9,6,2,47,33,3099,['n'],0,left,['8'],4,397,[-0.00945917],21,47,medium,minus,dotcolour,beta,,,27,18,V,R,
262,10,10,6,2,53,27,648,['c'],1,left,['9'],5,237,[-0.00765294],9,53,easy,minus,dotcolour,beta,,,27,18,V,R,
263,11,11,6,2,44,36,565,['c'],1,left,['9'],5,254,[0.04401441],40,44,hard,minus,dotcolour,beta,,,27,18,V,R,
264,12,12,6,2,33,47,1197,['n'],1,right,['9'],5,221,[-0.09213178],80,47,medium,minus,dotcolour,beta,,,27,18,V,R,
265,13,13,6,2,27,53,699,['n'],1,right,['9'],5,170,[-0.09974058],87,53,easy,minus,dotcolour,beta,,,27,18,V,R,
266,14,14,6,2,27,53,614,['n'],1,right,['0'],6,236,[-0.15111463],97,53,easy,minus,dotcolour,beta,,,27,18,V,R,
267,15,15,6,2,33,47,532,['n'],1,right,['0'],6,167,[-0.060458],55,47,medium,minus,dotcolour,beta,,,27,18,V,R,
268,16,16,6,2,47,33,633,['c'],1,left,['9'],5,352,[0.10856628],83,47,medium,minus,dotcolour,beta,,,27,18,V,R,
269,17,17,6,2,44,36,684,['n'],0,left,['1'],1,1304,[-0.02417638],38,44,hard,minus,dotcolour,beta,,,27,18,V,R,
270,18,18,6,2,27,53,649,['n'],1,right,['0'],6,218,[-0.097473],83,53,easy,minus,dotcolour,beta,,,27,18,V,R,
271,19,19,6,2,33,47,1132,['c'],0,right,['0'],6,206,[0.0339767],30,47,medium,minus,dotcolour,beta,,,27,18,V,R,
272,20,20,6,2,47,33,599,['c'],1,left,['0'],6,190,[0.13871337],97,47,medium,minus,dotcolour,beta,,,27,18,V,R,
273,21,21,6,2,47,33,615,['c'],1,left,['0'],6,391,[0.11662035],85,47,medium,minus,dotcolour,beta,,,27,18,V,R,
274,22,22,6,2,33,47,747,['n'],1,right,['0'],6,243,[-0.10905181],88,47,medium,minus,dotcolour,beta,,,27,18,V,R,
275,23,23,6,2,44,36,799,['c'],1,left,['0'],6,178,[0.10752832],90,44,hard,minus,dotcolour,beta,,,27,18,V,R,
276,24,24,6,2,36,44,1700,['c'],0,right,['8'],4,296,[0.01249491],19,44,hard,minus,dotcolour,beta,,,27,18,V,R,
277,25,25,6,2,44,36,998,['c'],1,left,['8'],4,285,[0.139886],94,44,hard,minus,dotcolour,beta,,,27,18,V,R,
278,26,26,6,2,44,36,1199,['c'],1,left,['8'],4,323,[0.02708644],29,44,hard,minus,dotcolour,beta,,,27,18,V,R,
279,27,27,6,2,53,27,615,['c'],1,left,['0'],6,192,[0.12171872],94,53,easy,minus,dotcolour,beta,,,27,18,V,R,
280,28,28,6,2,33,47,1398,['c'],0,right,['0'],6,192,[-0.01239523],6,47,medium,minus,dotcolour,beta,,,27,18,V,R,
281,29,29,6,2,33,47,982,['c'],0,right,['0'],6,626,[0.15484232],91,47,medium,minus,dotcolour,beta,,,27,18,V,R,
282,30,30,6,2,44,36,665,['c'],1,left,['8'],4,1896,[0.1914471],86,44,hard,minus,dotcolour,beta,,,27,18,V,R,
283,31,31,6,2,36,44,499,['n'],1,right,['8'],4,368,[-0.07093125],61,44,hard,minus,dotcolour,beta,,,27,18,V,R,
284,32,32,6,2,53,27,566,['c'],1,left,['9'],5,252,[0.15086358],97,53,easy,minus,dotcolour,beta,,,27,18,V,R,
285,33,33,6,2,44,36,1115,['n'],0,left,['8'],4,143,[-0.09403212],86,44,hard,minus,dotcolour,beta,,,27,18,V,R,
286,34,34,6,2,27,53,782,['n'],1,right,['0'],6,131,[-0.12309248],97,53,easy,minus,dotcolour,beta,,,27,18,V,R,
287,35,35,6,2,47,33,582,['c'],1,left,['0'],6,128,[0.09027259],85,47,medium,minus,dotcolour,beta,,,27,18,V,R,
288,36,36,6,2,36,44,1082,['c'],0,right,['0'],6,176,[0.06841272],63,44,hard,minus,dotcolour,beta,,,27,18,V,R,
289,37,37,6,2,27,53,681,['n'],1,right,['0'],6,151,[-0.09426279],86,53,easy,minus,dotcolour,beta,,,27,18,V,R,
290,38,38,6,2,36,44,948,['c'],0,right,['9'],5,164,[0.07760004],73,44,hard,minus,dotcolour,beta,,,27,18,V,R,
291,39,39,6,2,47,33,1132,['c'],1,left,['9'],5,185,[0.08807814],80,47,medium,minus,dotcolour,beta,,,27,18,V,R,
292,40,40,6,2,36,44,1166,['n'],1,right,['0'],6,300,[-0.04323485],40,44,hard,minus,dotcolour,beta,,,27,18,V,R,
293,41,41,6,2,36,44,682,['n'],1,right,['0'],6,214,[-0.04069217],36,44,hard,minus,dotcolour,beta,,,27,18,V,R,
294,42,0,7,2,33,47,1033,['n'],1,right,['0'],6,156,[-0.04965475],43,47,medium,minus,dotcolour,beta,,,27,18,V,R,
295,43,1,7,2,27,53,532,['n'],1,right,['9'],5,409,[-0.23203157],99,53,easy,minus,dotcolour,beta,,,27,18,V,R,
296,44,2,7,2,33,47,664,['n'],1,right,['9'],5,223,[-0.14280832],97,47,medium,minus,dotcolour,beta,,,27,18,V,R,
297,45,3,7,2,36,44,465,['n'],1,right,['9'],5,236,[-0.01878401],20,44,hard,minus,dotcolour,beta,,,27,18,V,R,
298,46,4,7,2,44,36,999,['c'],1,left,['9'],5,244,[0.11307434],89,44,hard,minus,dotcolour,beta,,,27,18,V,R,
299,47,5,7,2,53,27,666,['n'],0,left,['1'],1,865,[0.03362544],15,53,easy,minus,dotcolour,beta,,,27,18,V,R,
300,48,6,7,2,47,33,1281,['c'],1,left,['9'],5,212,[0.11467137],91,47,medium,minus,dotcolour,beta,,,27,18,V,R,
301,49,7,7,2,36,44,764,['c'],0,right,['9'],5,174,[0.10075324],88,44,hard,minus,dotcolour,beta,,,27,18,V,R,
302,50,8,7,2,33,47,832,['n'],1,right,['9'],5,135,[-0.00810261],9,47,medium,minus,dotcolour,beta,,,27,18,V,R,
303,51,9,7,2,47,33,1116,['c'],1,left,['9'],5,222,[0.07207954],65,47,medium,minus,dotcolour,beta,,,27,18,V,R,
304,52,10,7,2,33,47,999,['n'],1,right,['9'],5,303,[-0.00471032],16,47,medium,minus,dotcolour,beta,,,27,18,V,R,
305,53,11,7,2,36,44,1365,['n'],1,right,['9'],5,245,[-0.15812084],98,44,hard,minus,dotcolour,beta,,,27,18,V,R,
306,54,12,7,2,44,36,815,['c'],1,left,['9'],5,204,[0.09669783],84,44,hard,minus,dotcolour,beta,,,27,18,V,R,
307,55,13,7,2,47,33,715,['c'],1,left,['8'],4,264,[0.06351139],57,47,medium,minus,dotcolour,beta,,,27,18,V,R,
308,56,14,7,2,33,47,882,['n'],1,right,['8'],4,220,[-0.06982298],63,47,medium,minus,dotcolour,beta,,,27,18,V,R,
309,57,15,7,2,47,33,1315,['c'],1,left,['9'],5,183,[0.08288572],76,47,medium,minus,dotcolour,beta,,,27,18,V,R,
310,58,16,7,2,33,47,1382,['c'],0,right,['9'],5,193,[0.09296939],82,47,medium,minus,dotcolour,beta,,,27,18,V,R,
311,59,17,7,2,53,27,615,['c'],1,left,['9'],5,234,[0.02709044],26,53,easy,minus,dotcolour,beta,,,27,18,V,R,
312,60,18,7,2,36,44,1483,['n'],1,right,['8'],4,431,[-0.20026103],98,44,hard,minus,dotcolour,beta,,,27,18,V,R,
313,61,19,7,2,53,27,648,['c'],1,left,['9'],5,301,[0.11568318],88,53,easy,minus,dotcolour,beta,,,27,18,V,R,
314,62,20,7,2,47,33,682,['c'],1,left,['9'],5,471,[0.18640514],97,47,medium,minus,dotcolour,beta,,,27,18,V,R,
315,63,21,7,2,44,36,715,['c'],1,left,['9'],5,208,[0.05530482],50,44,hard,minus,dotcolour,beta,,,27,18,V,R,
316,64,22,7,2,44,36,564,['c'],1,left,['9'],5,194,[0.07665269],70,44,hard,minus,dotcolour,beta,,,27,18,V,R,
317,65,23,7,2,44,36,1097,['n'],0,left,['0'],6,144,[-0.13920979],98,44,hard,minus,dotcolour,beta,,,27,18,V,R,
318,66,24,7,2,44,36,481,['c'],1,left,['0'],6,192,[0.08578451],78,44,hard,minus,dotcolour,beta,,,27,18,V,R,
319,67,25,7,2,53,27,648,['c'],1,left,['0'],6,407,[0.09331542],74,53,easy,minus,dotcolour,beta,,,27,18,V,R,
320,68,26,7,2,27,53,666,['n'],1,right,['0'],6,133,[-0.04139306],33,53,easy,minus,dotcolour,beta,,,27,18,V,R,
321,69,27,7,2,27,53,714,['n'],1,right,['0'],6,157,[-0.13367703],97,53,easy,minus,dotcolour,beta,,,27,18,V,R,
322,70,28,7,2,27,53,632,['n'],1,right,['0'],6,166,[-0.08437794],78,53,easy,minus,dotcolour,beta,,,27,18,V,R,
323,71,29,7,2,36,44,567,['c'],0,right,['3'],3,1074,[0.33009001],99,44,hard,minus,dotcolour,beta,,,27,18,V,R,
324,72,30,7,2,44,36,633,['c'],1,left,['0'],6,247,[0.0533553],48,44,hard,minus,dotcolour,beta,,,27,18,V,R,
325,73,31,7,2,33,47,748,['c'],0,right,['1'],1,944,[-0.04614624],13,47,medium,minus,dotcolour,beta,,,27,18,V,R,
326,74,32,7,2,27,53,1013,['n'],1,right,['0'],6,258,[-0.20271486],99,53,easy,minus,dotcolour,beta,,,27,18,V,R,
327,75,33,7,2,27,53,782,['n'],1,right,['0'],6,114,[-0.09325755],88,53,easy,minus,dotcolour,beta,,,27,18,V,R,
328,76,34,7,2,47,33,932,['c'],1,left,['0'],6,137,[0.06019343],56,47,medium,minus,dotcolour,beta,,,27,18,V,R,
329,77,35,7,2,47,33,565,['c'],1,left,['0'],6,118,[0.11895989],97,47,medium,minus,dotcolour,beta,,,27,18,V,R,
330,78,36,7,2,36,44,615,['n'],1,right,['0'],6,138,[-0.07263806],70,44,hard,minus,dotcolour,beta,,,27,18,V,R,
331,79,37,7,2,27,53,600,['n'],1,right,['0'],6,174,[-0.05934312],54,53,easy,minus,dotcolour,beta,,,27,18,V,R,
332,80,38,7,2,53,27,581,['c'],1,left,['0'],6,145,[0.14460603],99,53,easy,minus,dotcolour,beta,,,27,18,V,R,
333,81,39,7,2,53,27,515,['c'],1,left,['0'],6,192,[0.01359674],15,53,easy,minus,dotcolour,beta,,,27,18,V,R,
334,82,40,7,2,53,27,598,['c'],1,left,['9'],5,305,[0.18722155],99,53,easy,minus,dotcolour,beta,,,27,18,V,R,
335,83,41,7,2,36,44,532,['c'],0,right,['9'],5,216,[0.04912901],44,44,hard,minus,dotcolour,beta,,,27,18,V,R,
336,84,0,8,2,33,47,1399,['n'],1,right,['9'],5,121,[-0.09348634],88,47,medium,minus,dotcolour,beta,,,27,18,V,R,
337,85,1,8,2,27,53,499,['n'],1,right,['9'],5,162,[-0.09315949],84,53,easy,minus,dotcolour,beta,,,27,18,V,R,
338,86,2,8,2,44,36,365,['n'],0,left,['2'],2,662,[0.11737673],2,44,hard,minus,dotcolour,beta,,,27,18,V,R,
339,87,3,8,2,47,33,831,['c'],1,left,['9'],5,299,[0.12177724],90,47,medium,minus,dotcolour,beta,,,27,18,V,R,
340,88,4,8,2,33,47,964,['n'],1,right,['9'],5,370,[-0.0869361],72,47,medium,minus,dotcolour,beta,,,27,18,V,R,
341,89,5,8,2,27,53,615,['n'],1,right,['9'],5,179,[-0.06185641],57,53,easy,minus,dotcolour,beta,,,27,18,V,R,
342,90,6,8,2,47,33,564,['c'],1,left,['9'],5,247,[0.09923043],83,47,medium,minus,dotcolour,beta,,,27,18,V,R,
343,91,7,8,2,53,27,1015,['c'],1,left,['9'],5,205,[0.12669566],94,53,easy,minus,dotcolour,beta,,,27,18,V,R,
344,92,8,8,2,53,27,647,['c'],1,left,['9'],5,149,[0.11988549],95,53,easy,minus,dotcolour,beta,,,27,18,V,R,
345,93,9,8,2,36,44,899,['n'],1,right,['9'],5,188,[-0.06827445],63,44,hard,minus,dotcolour,beta,,,27,18,V,R,
346,94,10,8,2,36,44,632,['n'],1,right,['9'],5,252,[-0.13313808],94,44,hard,minus,dotcolour,beta,,,27,18,V,R,
347,95,11,8,2,53,27,747,['c'],1,left,['9'],5,166,[0.04306474],37,53,easy,minus,dotcolour,beta,,,27,18,V,R,
348,96,12,8,2,44,36,815,['c'],1,left,['9'],5,184,[0.12372186],95,44,hard,minus,dotcolour,beta,,,27,18,V,R,
349,97,13,8,2,33,47,616,['n'],1,right,['9'],5,209,[-0.072396],66,47,medium,minus,dotcolour,beta,,,27,18,V,R,
350,98,14,8,2,33,47,732,['c'],0,right,['9'],5,172,[0.0478355],42,47,medium,minus,dotcolour,beta,,,27,18,V,R,
351,99,15,8,2,33,47,900,['c'],0,right,['8'],4,386,[0.05713465],51,47,medium,minus,dotcolour,beta,,,27,18,V,R,
352,100,16,8,2,53,27,482,['n'],0,left,['1'],1,945,[-0.09453117],67,53,easy,minus,dotcolour,beta,,,27,18,V,R,
353,101,17,8,2,53,27,931,['c'],1,left,['0'],6,135,[0.09585909],88,53,easy,minus,dotcolour,beta,,,27,18,V,R,
354,102,18,8,2,47,33,650,['c'],1,left,['9'],5,201,[0.03972459],35,47,medium,minus,dotcolour,beta,,,27,18,V,R,
355,103,19,8,2,44,36,599,['c'],1,left,['9'],5,154,[0.06955553],66,44,hard,minus,dotcolour,beta,,,27,18,V,R,
356,104,20,8,2,36,44,1464,['n'],1,right,['0'],6,355,[-0.13774607],92,44,hard,minus,dotcolour,beta,,,27,18,V,R,
357,105,21,8,2,27,53,782,['n'],1,right,['0'],6,167,[-0.17545647],99,53,easy,minus,dotcolour,beta,,,27,18,V,R,
358,106,22,8,2,44,36,683,['c'],1,left,['9'],5,334,[0.12286806],89,44,hard,minus,dotcolour,beta,,,27,18,V,R,
359,107,23,8,2,27,53,765,['n'],1,right,['0'],6,91,[-0.10045355],94,53,easy,minus,dotcolour,beta,,,27,18,V,R,
360,108,24,8,2,47,33,632,['c'],1,left,['9'],5,183,[0.18205587],100,47,medium,minus,dotcolour,beta,,,27,18,V,R,
361,109,25,8,2,47,33,498,['c'],1,left,['0'],6,205,[0.09386871],82,47,medium,minus,dotcolour,beta,,,27,18,V,R,
362,110,26,8,2,36,44,782,['n'],1,right,['0'],6,143,[-0.06851694],65,44,hard,minus,dotcolour,beta,,,27,18,V,R,
363,111,27,8,2,36,44,616,['c'],0,right,['8'],4,658,[0.05078956],47,44,hard,minus,dotcolour,beta,,,27,18,V,R,
364,112,28,8,2,36,44,632,['c'],0,right,['3'],3,1168,[0.1894522],90,44,hard,minus,dotcolour,beta,,,27,18,V,R,
365,113,29,8,2,47,33,914,['c'],1,left,['9'],5,437,[0.19409855],98,47,medium,minus,dotcolour,beta,,,27,18,V,R,
366,114,30,8,2,27,53,1049,['n'],1,right,['0'],6,739,[-0.18879565],94,53,easy,minus,dotcolour,beta,,,27,18,V,R,
367,115,31,8,2,44,36,933,['c'],1,left,['9'],5,273,[0.14162689],95,44,hard,minus,dotcolour,beta,,,27,18,V,R,
368,116,32,8,2,27,53,698,['n'],1,right,['0'],6,203,[-0.09381671],82,53,easy,minus,dotcolour,beta,,,27,18,V,R,
369,117,33,8,2,53,27,499,['c'],1,left,['0'],6,248,[0.0313321],29,53,easy,minus,dotcolour,beta,,,27,18,V,R,
370,118,34,8,2,44,36,651,['c'],1,left,['0'],6,294,[0.05009624],45,44,hard,minus,dotcolour,beta,,,27,18,V,R,
371,119,35,8,2,27,53,567,['n'],1,right,['0'],6,156,[-0.11878018],95,53,easy,minus,dotcolour,beta,,,27,18,V,R,
372,120,36,8,2,47,33,717,['c'],1,left,['0'],6,163,[0.07018331],66,47,medium,minus,dotcolour,beta,,,27,18,V,R,
373,121,37,8,2,36,44,799,['n'],1,right,['0'],6,158,[-0.04580141],39,44,hard,minus,dotcolour,beta,,,27,18,V,R,
374,122,38,8,2,44,36,1032,['c'],1,left,['0'],6,119,[0.04272886],34,44,hard,minus,dotcolour,beta,,,27,18,V,R,
375,123,39,8,2,33,47,616,['n'],1,right,['0'],6,204,[-0.08208551],74,47,medium,minus,dotcolour,beta,,,27,18,V,R,
376,124,40,8,2,33,47,532,['n'],1,right,['0'],6,231,[-0.09572515],82,47,medium,minus,dotcolour,beta,,,27,18,V,R,
377,125,41,8,2,53,27,564,['c'],1,left,['0'],6,177,[0.15361825],99,53,easy,minus,dotcolour,beta,,,27,18,V,R,
378,0,0,9,3,36,44,833,['n'],1,right,['0'],6,344,[0.00826867],81,44,hard,plus,dotcolour,beta,,,27,18,V,R,
379,1,1,9,3,44,36,831,['c'],1,left,['9'],5,250,[0.04236005],97,44,hard,plus,dotcolour,beta,,,27,18,V,R,
380,2,2,9,3,47,33,1214,['n'],0,left,['9'],5,289,[-0.07343195],99,47,medium,plus,dotcolour,beta,,,27,18,V,R,
381,3,3,9,3,27,53,682,['n'],1,right,['9'],5,235,[-0.09500456],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
382,4,4,9,3,27,53,565,['n'],1,right,['9'],5,148,[-0.14089253],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
383,5,5,9,3,36,44,599,['n'],1,right,['9'],5,152,[-0.07748724],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
384,6,6,9,3,36,44,482,['n'],1,right,['0'],6,208,[-0.09108563],100,44,hard,plus,dotcolour,beta,,,27,18,V,R,
385,7,7,9,3,36,44,399,['n'],1,right,['9'],5,256,[-0.07020442],99,44,hard,plus,dotcolour,beta,,,27,18,V,R,
386,8,8,9,3,33,47,514,['n'],1,right,['9'],5,155,[-0.12365659],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
387,9,9,9,3,27,53,449,['n'],1,right,['0'],6,180,[-0.08699789],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
388,10,10,9,3,53,27,298,['n'],0,left,['1'],1,922,[0.11193752],26,53,easy,plus,dotcolour,beta,,,27,18,V,R,
389,11,11,9,3,27,53,614,['n'],1,right,['0'],6,158,[-0.07475982],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
390,12,12,9,3,33,47,1216,['c'],0,right,['0'],6,168,[-0.00493225],90,47,medium,plus,dotcolour,beta,,,27,18,V,R,
391,13,13,9,3,47,33,1133,['c'],1,left,['0'],6,149,[0.07027472],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
392,14,14,9,3,36,44,715,['n'],1,right,['9'],5,292,[-0.04664933],97,44,hard,plus,dotcolour,beta,,,27,18,V,R,
393,15,15,9,3,53,27,648,['c'],1,left,['0'],6,183,[0.1476972],100,53,easy,plus,dotcolour,beta,,,27,18,V,R,
394,16,16,9,3,47,33,1116,['c'],1,left,['9'],5,212,[0.10389096],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
395,17,17,9,3,33,47,866,['n'],1,right,['9'],5,130,[-0.10373198],100,47,medium,plus,dotcolour,beta,,,27,18,V,R,
