trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
194,68,26,4,1,36,44,749,['c'],0,right,['0'],6,223,[0.09776068],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
195,69,27,4,1,27,53,533,['c'],0,right,['0'],6,194,[-0.00740941],35,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
196,70,28,4,1,36,44,683,['c'],0,right,['0'],6,192,[0.1408392],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
197,71,29,4,1,53,27,1033,['c'],1,left,['8'],4,240,[0.12050878],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
198,72,30,4,1,47,33,784,['c'],1,left,['9'],5,288,[0.00226991],54,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
199,73,31,4,1,47,33,800,['c'],1,left,['8'],4,246,[-0.01820352],21,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
200,74,32,4,1,53,27,917,['c'],1,left,['9'],5,200,[0.13480823],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
201,75,33,4,1,44,36,1867,['n'],0,left,['3'],3,1752,[0.03592149],27,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
202,76,34,4,1,53,27,1083,['c'],1,left,['9'],5,327,[0.11941806],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
203,77,35,4,1,36,44,1000,['n'],1,right,['9'],5,306,[0.07122267],1,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
204,78,36,4,1,47,33,1300,['c'],1,left,['8'],4,267,[0.17382098],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
205,79,37,4,1,27,53,1268,['n'],1,right,['0'],6,464,[-0.20155417],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
206,80,38,4,1,53,27,800,['c'],1,left,['9'],5,254,[0.08051413],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
207,81,39,4,1,53,27,1184,['c'],1,left,['9'],5,294,[0.07988576],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
208,82,40,4,1,33,47,950,['n'],1,right,['9'],5,318,[-0.092902],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
209,83,41,4,1,27,53,917,['n'],1,right,['9'],5,262,[-0.20233555],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
210,84,0,5,1,53,27,2750,['c'],1,left,['9'],5,827,[0.02597057],74,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
211,85,1,5,1,33,47,884,['n'],1,right,['9'],5,248,[-0.00794436],64,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
212,86,2,5,1,27,53,716,['n'],1,right,['9'],5,243,[-0.11290781],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
213,87,3,5,1,33,47,767,['n'],1,right,['9'],5,187,[-0.12017319],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
214,88,4,5,1,36,44,2116,['n'],1,right,['3'],3,529,[-0.1346456],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
215,89,5,5,1,33,47,817,['n'],1,right,['8'],4,228,[-0.09749192],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
216,90,6,5,1,27,53,950,['n'],1,right,['8'],4,230,[-0.12157665],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
217,91,7,5,1,53,27,1067,['c'],1,left,['9'],5,180,[0.11748116],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
218,92,8,5,1,44,36,1316,['c'],1,left,['8'],4,473,[0.06541684],97,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
219,93,9,5,1,47,33,1500,['c'],1,left,['8'],4,226,[0.15782323],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
220,94,10,5,1,47,33,1984,['c'],1,left,['8'],4,203,[0.06829088],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
221,95,11,5,1,44,36,683,['c'],1,left,['8'],4,265,[0.1475432],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
222,96,12,5,1,27,53,1067,['c'],0,right,['8'],4,725,[0.11867243],99,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
223,97,13,5,1,33,47,916,['n'],1,right,['9'],5,261,[-0.09263012],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
224,98,14,5,1,47,33,617,['c'],1,left,['9'],5,282,[0.1587766],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
225,99,15,5,1,36,44,1200,['n'],1,right,['8'],4,225,[-0.05051619],98,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
226,100,16,5,1,53,27,900,['c'],1,left,['0'],6,525,[0.32656172],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
227,101,17,5,1,36,44,1717,['c'],0,right,['8'],4,252,[0.17173541],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
228,102,18,5,1,33,47,900,['n'],1,right,['9'],5,207,[-0.0433335],97,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
229,103,19,5,1,44,36,1267,['c'],1,left,['9'],5,181,[0.07235328],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
230,104,20,5,1,27,53,1000,['n'],1,right,['9'],5,255,[-0.22795539],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
231,105,21,5,1,53,27,1066,['c'],1,left,['9'],5,260,[0.12089471],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
232,106,22,5,1,53,27,900,['c'],1,left,['9'],5,262,[0.0813478],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
233,107,23,5,1,47,33,900,['c'],1,left,['9'],5,225,[0.12851309],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
234,108,24,5,1,53,27,767,['c'],1,left,['0'],6,410,[0.17005812],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
235,109,25,5,1,44,36,1217,['c'],1,left,['9'],5,986,[0.06791198],92,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
236,110,26,5,1,27,53,1000,['n'],1,right,['9'],5,243,[-0.14367194],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
237,111,27,5,1,33,47,1167,['n'],1,right,['9'],5,220,[-0.05994116],99,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
238,112,28,5,1,36,44,1816,['n'],1,right,['8'],4,452,[-0.12725322],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
239,113,29,5,1,47,33,984,['c'],1,left,['8'],4,444,[0.22896217],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
240,114,30,5,1,27,53,950,['n'],1,right,['9'],5,237,[-0.0786792],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
241,115,31,5,1,36,44,1517,['n'],1,right,['8'],4,265,[-0.16261726],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
242,116,32,5,1,47,33,1583,['c'],1,left,['8'],4,1048,[0.02471427],70,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
243,117,33,5,1,27,53,900,['n'],1,right,['9'],5,276,[-0.15214352],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
244,118,34,5,1,36,44,1017,['n'],1,right,['8'],4,169,[-0.14442066],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
245,119,35,5,1,36,44,683,['n'],1,right,['9'],5,272,[-0.12312265],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
246,120,36,5,1,33,47,800,['n'],1,right,['9'],5,238,[-0.07582443],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
247,121,37,5,1,44,36,1183,['c'],1,left,['8'],4,359,[0.07255421],99,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
248,122,38,5,1,47,33,700,['c'],1,left,['8'],4,350,[0.13723822],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
249,123,39,5,1,53,27,817,['c'],1,left,['8'],4,201,[0.169044],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
250,124,40,5,1,44,36,634,['c'],1,left,['8'],4,296,[0.16435005],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
251,125,41,5,1,44,36,733,['c'],1,left,['8'],4,224,[0.06708148],99,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
252,0,0,6,2,44,36,1451,['n'],0,left,['8'],4,252,[-0.06446537],76,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
253,1,1,6,2,33,47,717,['n'],1,right,['8'],4,175,[-0.08463537],86,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
254,2,2,6,2,36,44,851,['n'],1,right,['8'],4,184,[-0.04444885],72,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
255,3,3,6,2,27,53,650,['n'],1,right,['0'],6,344,[-0.16199508],92,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
256,4,4,6,2,27,53,767,['n'],1,right,['9'],5,212,[-0.16384872],96,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
257,5,5,6,2,36,44,933,['c'],0,right,['8'],4,207,[0.06145471],77,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
258,6,6,6,2,33,47,784,['n'],1,right,['9'],5,225,[-0.11010122],89,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
259,7,7,6,2,27,53,833,['n'],1,right,['9'],5,151,[-0.09124917],89,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
260,8,8,6,2,33,47,617,['n'],1,right,['9'],5,194,[-0.09944852],88,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
261,9,9,6,2,27,53,817,['n'],1,right,['9'],5,299,[-0.18274399],95,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
262,10,10,6,2,53,27,800,['c'],1,left,['9'],5,240,[0.06354004],76,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
263,11,11,6,2,27,53,667,['n'],1,right,['9'],5,421,[-0.12314997],85,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
264,12,12,6,2,53,27,1250,['c'],1,left,['9'],5,179,[0.12014858],93,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
265,13,13,6,2,47,33,700,['c'],1,left,['9'],5,177,[0.10937191],91,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
266,14,14,6,2,47,33,834,['c'],1,left,['9'],5,178,[0.1822031],98,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
267,15,15,6,2,53,27,550,['c'],1,left,['9'],5,198,[0.09263961],87,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
268,16,16,6,2,47,33,567,['c'],1,left,['9'],5,201,[0.14272166],95,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
269,17,17,6,2,36,44,816,['n'],1,right,['9'],5,233,[-0.04881681],71,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
270,18,18,6,2,27,53,701,['n'],1,right,['9'],5,174,[-0.0498805],75,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
271,19,19,6,2,36,44,784,['c'],0,right,['9'],5,176,[0.05137569],75,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
272,20,20,6,2,53,27,933,['c'],1,left,['9'],5,181,[0.11851067],92,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
273,21,21,6,2,44,36,767,['c'],1,left,['9'],5,192,[0.11039549],91,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
274,22,22,6,2,33,47,917,['n'],1,right,['9'],5,253,[-0.00225341],51,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
275,23,23,6,2,47,33,766,['c'],1,left,['8'],4,230,[0.03994002],68,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
276,24,24,6,2,27,53,734,['n'],1,right,['9'],5,232,[-0.09045579],84,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
277,25,25,6,2,44,36,650,['c'],1,left,['9'],5,246,[0.07996667],81,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
278,26,26,6,2,47,33,616,['c'],1,left,['9'],5,189,[0.11778164],92,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
279,27,27,6,2,47,33,617,['c'],1,left,['9'],5,175,[0.01233555],57,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
280,28,28,6,2,47,33,583,['c'],1,left,['9'],5,202,[0.05598962],75,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
281,29,29,6,2,53,27,567,['c'],1,left,['9'],5,228,[0.06277382],77,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
282,30,30,6,2,53,27,550,['c'],1,left,['9'],5,206,[0.04861541],72,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
283,31,31,6,2,44,36,1234,['c'],1,left,['8'],4,190,[0.0971249],88,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
284,32,32,6,2,33,47,934,['n'],1,right,['8'],4,234,[-0.14479954],94,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
285,33,33,6,2,36,44,950,['n'],1,right,['8'],4,156,[-0.09424941],90,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
286,34,34,6,2,36,44,600,['c'],0,right,['8'],4,366,[0.13911649],89,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
287,35,35,6,2,33,47,1001,['n'],1,right,['8'],4,201,[-0.11597149],91,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
288,36,36,6,2,44,36,884,['c'],1,left,['8'],4,190,[0.1548673],96,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
289,37,37,6,2,44,36,833,['c'],1,left,['8'],4,222,[0.08224061],83,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
290,38,38,6,2,53,27,900,['c'],1,left,['9'],5,276,[0.04995851],70,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
291,39,39,6,2,36,44,933,['n'],1,right,['8'],4,172,[-0.06651831],81,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
292,40,40,6,2,44,36,800,['c'],1,left,['8'],4,230,[0.04086579],68,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
293,41,41,6,2,33,47,1168,['n'],1,right,['8'],4,159,[-0.13561454],96,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
294,42,0,7,2,47,33,1368,['n'],0,left,['8'],4,187,[-0.01579853],58,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
295,43,1,7,2,44,36,784,['c'],1,left,['9'],5,333,[0.0507954],69,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
296,44,2,7,2,36,44,1134,['n'],1,right,['9'],5,196,[-0.06084028],78,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
297,45,3,7,2,44,36,834,['c'],1,left,['8'],4,284,[0.0592841],73,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
298,46,4,7,2,27,53,650,['c'],0,right,['8'],4,200,[0.09615331],87,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
299,47,5,7,2,53,27,1083,['c'],1,left,['8'],4,238,[0.15301603],94,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
300,48,6,7,2,44,36,817,['c'],1,left,['8'],4,205,[0.19281529],98,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
301,49,7,7,2,44,36,850,['c'],1,left,['8'],4,276,[0.10316097],85,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
302,50,8,7,2,33,47,566,['c'],0,right,['8'],4,259,[0.01242709],55,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
303,51,9,7,2,27,53,765,['c'],0,right,['8'],4,250,[-0.04432423],31,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
304,52,10,7,2,36,44,3384,['n'],1,right,['8'],4,210,[-0.10573445],89,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
305,53,11,7,2,47,33,817,['c'],1,left,['8'],4,186,[0.03588363],68,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
306,54,12,7,2,36,44,867,['n'],1,right,['8'],4,169,[-0.07021714],82,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
307,55,13,7,2,47,33,884,['c'],1,left,['9'],5,201,[0.09287051],87,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
308,56,14,7,2,33,47,817,['n'],1,right,['9'],5,201,[-0.07869169],83,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
309,57,15,7,2,53,27,784,['c'],1,left,['9'],5,196,[0.13969339],94,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
310,58,16,7,2,27,53,850,['n'],1,right,['9'],5,195,[-0.03242874],66,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
311,59,17,7,2,53,27,634,['c'],1,left,['8'],4,331,[0.13449184],89,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
312,60,18,7,2,27,53,834,['n'],1,right,['9'],5,198,[-0.11021877],90,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
313,61,19,7,2,47,33,617,['c'],1,left,['8'],4,222,[0.13935323],93,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
314,62,20,7,2,36,44,684,['n'],1,right,['9'],5,227,[-0.07569009],81,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
315,63,21,7,2,36,44,916,['n'],1,right,['8'],4,190,[-0.03353642],67,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
316,64,22,7,2,53,27,583,['c'],1,left,['9'],5,280,[0.10435034],86,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
317,65,23,7,2,53,27,717,['c'],1,left,['9'],5,202,[0.12332123],92,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
318,66,24,7,2,44,36,617,['c'],1,left,['9'],5,115,[0.07682577],88,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
319,67,25,7,2,53,27,750,['c'],1,left,['9'],5,201,[0.12282972],92,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
320,68,26,7,2,44,36,1350,['n'],0,left,['8'],4,164,[-0.09056371],88,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
321,69,27,7,2,47,33,800,['c'],1,left,['9'],5,167,[0.16967294],98,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
322,70,28,7,2,53,27,583,['c'],1,left,['9'],5,218,[0.096931],87,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
323,71,29,7,2,33,47,1250,['n'],1,right,['8'],4,177,[-0.06140832],79,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
324,72,30,7,2,47,33,850,['c'],1,left,['9'],5,137,[0.12687668],96,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
325,73,31,7,2,33,47,967,['n'],1,right,['8'],4,167,[-0.14069135],96,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
326,74,32,7,2,27,53,750,['n'],1,right,['9'],5,172,[-0.09433375],89,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
327,75,33,7,2,36,44,733,['n'],1,right,['9'],5,176,[-0.06324939],80,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
328,76,34,7,2,27,53,734,['n'],1,right,['9'],5,181,[-0.05007614],74,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
329,77,35,7,2,33,47,950,['n'],1,right,['9'],5,521,[-0.15765759],88,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
330,78,36,7,2,47,33,667,['c'],1,left,['9'],5,235,[0.09356382],85,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
331,79,37,7,2,27,53,850,['n'],1,right,['9'],5,169,[-0.01537094],58,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
332,80,38,7,2,36,44,1150,['n'],1,right,['9'],5,237,[-0.12165909],90,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
333,81,39,7,2,33,47,2033,['n'],1,right,['8'],4,180,[-0.12474361],93,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
334,82,40,7,2,44,36,800,['c'],1,left,['9'],5,175,[0.06052175],79,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
335,83,41,7,2,33,47,766,['n'],1,right,['9'],5,177,[-0.10237901],90,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
336,84,0,8,2,36,44,901,['n'],1,right,['8'],4,348,[-0.07245853],75,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
337,85,1,8,2,47,33,1051,['c'],1,left,['9'],5,198,[0.03501067],67,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
338,86,2,8,2,44,36,817,['c'],1,left,['8'],4,230,[0.09965584],87,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
339,87,3,8,2,53,27,517,['c'],1,left,['8'],4,290,[0.03924489],66,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
340,88,4,8,2,44,36,916,['n'],0,left,['9'],5,210,[-0.01704446],58,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
341,89,5,8,2,47,33,750,['c'],1,left,['8'],4,221,[0.10657337],88,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
342,90,6,8,2,53,27,3451,['n'],0,left,['9'],5,668,[0.0836787],28,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
343,91,7,8,2,53,27,701,['c'],1,left,['9'],5,262,[0.05892802],74,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
344,92,8,8,2,33,47,749,['n'],1,right,['9'],5,175,[-0.0527964],76,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
345,93,9,8,2,36,44,666,['n'],1,right,['9'],5,206,[-0.16427811],96,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
346,94,10,8,2,47,33,634,['c'],1,left,['9'],5,213,[0.10860741],89,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
347,95,11,8,2,27,53,717,['n'],1,right,['9'],5,178,[-0.10548243],90,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
348,96,12,8,2,33,47,717,['n'],1,right,['9'],5,167,[-0.08426653],86,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
349,97,13,8,2,47,33,1233,['c'],1,left,['9'],5,192,[0.05373599],75,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
350,98,14,8,2,27,53,851,['n'],1,right,['9'],5,207,[-0.06117487],77,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
351,99,15,8,2,44,36,1050,['n'],0,left,['8'],4,205,[-0.09756987],87,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
352,100,16,8,2,53,27,800,['c'],1,left,['9'],5,230,[0.03464178],66,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
353,101,17,8,2,33,47,1300,['c'],0,right,['8'],4,218,[0.03163772],65,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
354,102,18,8,2,36,44,917,['n'],1,right,['9'],5,215,[-0.09059183],85,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
355,103,19,8,2,33,47,2434,['n'],1,right,['8'],4,198,[-0.08687833],85,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
356,104,20,8,2,36,44,884,['n'],1,right,['8'],4,180,[0.00280716],49,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
357,105,21,8,2,27,53,701,['n'],1,right,['9'],5,218,[-0.09854138],87,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
358,106,22,8,2,44,36,750,['c'],1,left,['8'],4,581,[0.16928079],88,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
359,107,23,8,2,27,53,751,['n'],1,right,['9'],5,169,[-0.13660649],95,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
360,108,24,8,2,47,33,917,['c'],1,left,['8'],4,231,[0.09273392],85,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
361,109,25,8,2,27,53,602,['n'],1,right,['9'],5,239,[-0.04151671],68,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
362,110,26,8,2,33,47,633,['n'],1,right,['9'],5,245,[-0.03669103],66,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
363,111,27,8,2,44,36,683,['c'],1,left,['8'],4,297,[0.02714208],61,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
364,112,28,8,2,36,44,1583,['n'],1,right,['8'],4,207,[-0.07371778],81,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
365,113,29,8,2,53,27,682,['c'],1,left,['9'],5,181,[0.11657477],92,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
366,114,30,8,2,36,44,950,['n'],1,right,['9'],5,185,[-0.10267694],90,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
367,115,31,8,2,53,27,983,['c'],1,left,['8'],4,220,[0.11677395],90,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
368,116,32,8,2,44,36,934,['c'],1,left,['9'],5,391,[0.19931577],95,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
369,117,33,8,2,33,47,5184,['n'],1,right,['3'],3,833,[-0.18042162],86,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
370,118,34,8,2,47,33,950,['c'],1,left,['8'],4,283,[0.03015201],62,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
371,119,35,8,2,27,53,933,['n'],1,right,['8'],4,283,[-0.21471178],97,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
372,120,36,8,2,53,27,632,['c'],1,left,['9'],5,336,[0.10519942],84,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
373,121,37,8,2,33,47,800,['c'],0,right,['8'],4,284,[0.05312785],71,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
374,122,38,8,2,27,53,933,['c'],0,right,['9'],5,221,[0.01835798],59,53,easy,minus,dotcolour,alfa,,,95,18,V,R,
375,123,39,8,2,47,33,1317,['n'],0,left,['8'],4,217,[-0.00816125],54,47,medium,minus,dotcolour,alfa,,,95,18,V,R,
376,124,40,8,2,44,36,4284,['n'],0,left,['3'],3,319,[-0.08406201],79,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
377,125,41,8,2,36,44,1350,['n'],1,right,['8'],4,189,[-0.11380265],91,44,hard,minus,dotcolour,alfa,,,95,18,V,R,
378,0,0,9,3,36,44,1134,['n'],1,right,['8'],4,206,[-0.15242526],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
379,1,1,9,3,36,44,801,['c'],0,right,['8'],4,222,[0.08156084],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
380,2,2,9,3,47,33,817,['c'],1,left,['8'],4,230,[0.08157398],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
381,3,3,9,3,36,44,850,['n'],1,right,['8'],4,164,[-0.0492456],99,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
382,4,4,9,3,33,47,767,['n'],1,right,['8'],4,176,[-0.05318254],99,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
383,5,5,9,3,53,27,716,['c'],1,left,['8'],4,181,[0.10931874],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
384,6,6,9,3,33,47,867,['n'],1,right,['8'],4,164,[-0.1130652],100,47,medium,plus,dotcolour,alfa,,,95,18,V,R,
385,7,7,9,3,44,36,1283,['c'],1,left,['8'],4,1701,[0.14001012],98,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
386,8,8,9,3,36,44,2350,['n'],1,right,['8'],4,195,[-0.07673908],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
387,9,9,9,3,53,27,800,['c'],1,left,['8'],4,172,[0.05760271],99,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
388,10,10,9,3,53,27,600,['c'],1,left,['8'],4,263,[0.10353183],100,53,easy,plus,dotcolour,alfa,,,95,18,V,R,
389,11,11,9,3,36,44,1283,['n'],1,right,['8'],4,202,[-0.15796615],100,44,hard,plus,dotcolour,alfa,,,95,18,V,R,
