trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
194,68,26,4,1,47,33,800,['c'],1,left,['2'],5,315,[0.20139104],96,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
195,69,27,4,1,36,44,584,['n'],1,right,['2'],5,297,[-0.10300001],85,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
196,70,28,4,1,53,27,817,['c'],1,left,['2'],5,333,[0.18246483],95,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
197,71,29,4,1,36,44,766,['n'],1,right,['2'],5,299,[-0.01647717],57,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
198,72,30,4,1,44,36,951,['n'],0,left,['2'],5,282,[-0.10108711],85,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
199,73,31,4,1,33,47,834,['n'],1,right,['2'],5,279,[-0.09998016],85,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
200,74,32,4,1,27,53,650,['n'],1,right,['2'],5,291,[-0.23713949],98,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
201,75,33,4,1,47,33,683,['c'],1,left,['2'],5,317,[0.13014429],89,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
202,76,34,4,1,27,53,533,['n'],1,right,['2'],5,292,[-0.11271244],87,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
203,77,35,4,1,27,53,617,['n'],1,right,['2'],5,265,[-0.16935779],95,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
204,78,36,4,1,36,44,966,['c'],0,right,['2'],5,329,[0.08413467],79,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
205,79,37,4,1,36,44,850,['n'],1,right,['3'],4,675,[-0.14874406],84,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
206,80,38,4,1,36,44,1051,['n'],1,right,['2'],5,304,[-0.0148137],56,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
207,81,39,4,1,33,47,650,['n'],1,right,['2'],5,298,[-0.2189296],97,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
208,82,40,4,1,33,47,1033,['c'],0,right,['8'],3,782,[-0.04572257],39,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
209,83,41,4,1,44,36,1633,['c'],1,left,['8'],3,663,[0.19042994],89,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
210,84,0,5,1,47,33,801,['c'],1,left,['3'],4,987,[0.21843118],88,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
211,85,1,5,1,33,47,734,['n'],1,right,['2'],5,336,[-0.15348005],92,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
212,86,2,5,1,27,53,583,['n'],1,right,['2'],5,636,[-0.21834599],92,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
213,87,3,5,1,44,36,734,['c'],1,left,['2'],5,366,[0.06685004],73,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
214,88,4,5,1,36,44,851,['n'],1,right,['3'],4,534,[-0.09215747],76,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
215,89,5,5,1,36,44,900,['n'],1,right,['2'],5,326,[-0.05033151],69,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
216,90,6,5,1,53,27,699,['c'],1,left,['2'],5,510,[0.14956437],87,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
217,91,7,5,1,36,44,733,['n'],1,right,['2'],5,543,[-0.17230861],89,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
218,92,8,5,1,47,33,868,['c'],1,left,['2'],5,519,[0.21992177],94,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
219,93,9,5,1,36,44,700,['n'],1,right,['2'],5,279,[-0.07053577],77,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
220,94,10,5,1,36,44,701,['n'],1,right,['2'],5,378,[-0.0538597],69,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
221,95,11,5,1,33,47,667,['n'],1,right,['2'],5,281,[-0.10642322],86,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
222,96,12,5,1,44,36,801,['c'],1,left,['2'],5,399,[0.17047665],92,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
223,97,13,5,1,27,53,867,['n'],1,right,['2'],5,341,[-0.17934753],94,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
224,98,14,5,1,33,47,584,['n'],1,right,['2'],5,258,[-0.00683841],53,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
225,99,15,5,1,27,53,583,['n'],1,right,['2'],5,225,[-0.16398721],96,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
226,100,16,5,1,44,36,584,['c'],1,left,['2'],5,362,[0.1664091],92,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
227,101,17,5,1,53,27,817,['c'],1,left,['2'],5,388,[0.13524248],88,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
228,102,18,5,1,27,53,633,['n'],1,right,['2'],5,429,[-0.15229684],89,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
229,103,19,5,1,53,27,800,['c'],1,left,['2'],5,340,[0.13669147],89,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
230,104,20,5,1,44,36,601,['c'],1,left,['2'],5,368,[0.18818381],94,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
231,105,21,5,1,44,36,651,['c'],1,left,['3'],4,376,[0.04736473],67,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
232,106,22,5,1,33,47,650,['n'],1,right,['3'],4,497,[-0.11615553],82,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
233,107,23,5,1,36,44,667,['n'],1,right,['2'],5,699,[-0.04700441],62,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
234,108,24,5,1,27,53,667,['n'],1,right,['3'],4,438,[-0.1298368],85,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
235,109,25,5,1,53,27,783,['c'],1,left,['2'],5,350,[0.06558827],73,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
236,110,26,5,1,47,33,700,['c'],1,left,['2'],5,365,[0.12809484],87,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
237,111,27,5,1,44,36,635,['n'],0,left,['2'],5,294,[-0.01458646],56,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
238,112,28,5,1,27,53,584,['n'],1,right,['2'],5,268,[-0.1254227],90,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
239,113,29,5,1,33,47,800,['c'],0,right,['2'],5,283,[0.08848654],82,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
240,114,30,5,1,27,53,584,['n'],1,right,['2'],5,290,[-0.20689035],97,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
241,115,31,5,1,47,33,668,['c'],1,left,['2'],5,316,[0.07014239],75,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
242,116,32,5,1,53,27,783,['c'],1,left,['2'],5,314,[0.19087449],96,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
243,117,33,5,1,47,33,850,['n'],0,left,['8'],3,436,[0.04153513],36,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
244,118,34,5,1,36,44,766,['n'],1,right,['8'],3,310,[-0.03978481],66,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
245,119,35,5,1,44,36,601,['c'],1,left,['2'],5,434,[0.10826325],81,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
246,120,36,5,1,47,33,550,['c'],1,left,['3'],4,412,[0.26152204],98,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
247,121,37,5,1,47,33,550,['c'],1,left,['3'],4,367,[0.12480223],86,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
248,122,38,5,1,53,27,467,['c'],1,left,['3'],4,319,[0.24107433],98,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
249,123,39,5,1,33,47,1084,['n'],1,right,['3'],4,848,[-0.09807611],72,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
250,124,40,5,1,33,47,983,['n'],1,right,['0'],1,440,[-0.15500795],89,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
251,125,41,5,1,53,27,734,['c'],1,left,['2'],5,498,[0.17727299],91,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
252,0,0,6,2,44,36,1134,['c'],1,left,['2'],5,470,[0.12240143],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
253,1,1,6,2,33,47,650,['n'],1,right,['1'],6,442,[0.00567229],42,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
254,2,2,6,2,36,44,734,['n'],1,right,['2'],5,300,[-0.05008739],96,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
255,3,3,6,2,33,47,567,['n'],1,right,['1'],6,403,[-0.07144676],98,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
256,4,4,6,2,44,36,717,['c'],1,left,['1'],6,392,[0.11832664],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
257,5,5,6,2,53,27,649,['c'],1,left,['2'],5,479,[0.11703826],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
258,6,6,6,2,27,53,584,['n'],1,right,['2'],5,326,[-0.12427657],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
259,7,7,6,2,36,44,700,['n'],1,right,['2'],5,302,[0.05164095],3,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
260,8,8,6,2,53,27,784,['c'],1,left,['2'],5,588,[0.14861692],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
261,9,9,6,2,36,44,767,['c'],0,right,['2'],5,358,[0.07019361],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
262,10,10,6,2,47,33,801,['c'],1,left,['2'],5,329,[0.17838455],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
263,11,11,6,2,44,36,1083,['c'],1,left,['2'],5,378,[0.15285087],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
264,12,12,6,2,27,53,583,['n'],1,right,['3'],4,269,[-0.15417039],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
265,13,13,6,2,47,33,633,['c'],1,left,['3'],4,330,[0.10158806],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
266,14,14,6,2,33,47,600,['n'],1,right,['1'],6,366,[-0.16534894],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
267,15,15,6,2,33,47,834,['c'],0,right,['0'],1,1359,[-0.10551816],4,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
268,16,16,6,2,53,27,717,['c'],1,left,['2'],5,621,[0.11981463],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
269,17,17,6,2,33,47,968,['c'],0,right,['0'],1,1231,[-0.00766509],44,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
270,18,18,6,2,27,53,983,['n'],1,right,['1'],6,760,[-0.23291567],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
271,19,19,6,2,27,53,717,['n'],1,right,['1'],6,365,[-0.10462719],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
272,20,20,6,2,36,44,800,['c'],0,right,['8'],3,696,[0.00725998],58,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
273,21,21,6,2,33,47,684,['n'],1,right,['1'],6,402,[-0.07764067],99,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
274,22,22,6,2,53,27,684,['c'],1,left,['1'],6,368,[0.18102254],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
275,23,23,6,2,47,33,733,['c'],1,left,['2'],5,381,[0.12532001],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
276,24,24,6,2,36,44,616,['n'],1,right,['2'],5,366,[-0.09099377],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
277,25,25,6,2,44,36,967,['c'],1,left,['1'],6,739,[0.0727557],95,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
278,26,26,6,2,53,27,1067,['c'],1,left,['2'],5,363,[0.14620811],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
279,27,27,6,2,53,27,600,['c'],1,left,['2'],5,375,[0.19376738],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
280,28,28,6,2,47,33,933,['n'],0,left,['0'],1,667,[0.04627271],12,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
281,29,29,6,2,33,47,817,['n'],1,right,['1'],6,329,[-0.11991307],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
282,30,30,6,2,44,36,650,['c'],1,left,['2'],5,371,[0.11858637],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
283,31,31,6,2,47,33,750,['c'],1,left,['3'],4,487,[0.06819606],97,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
284,32,32,6,2,27,53,600,['n'],1,right,['3'],4,245,[-0.1023968],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
285,33,33,6,2,44,36,818,['c'],1,left,['2'],5,515,[0.14998475],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
286,34,34,6,2,53,27,667,['c'],1,left,['2'],5,326,[0.18641461],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
287,35,35,6,2,27,53,551,['n'],1,right,['2'],5,355,[-0.10597457],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
288,36,36,6,2,36,44,717,['n'],1,right,['2'],5,290,[-0.11713924],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
289,37,37,6,2,44,36,666,['c'],1,left,['2'],5,252,[0.1321889],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
290,38,38,6,2,47,33,867,['n'],0,left,['0'],1,1049,[0.0134445],38,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
291,39,39,6,2,36,44,734,['c'],0,right,['0'],1,811,[0.10579141],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
292,40,40,6,2,27,53,650,['n'],1,right,['3'],4,338,[-0.13648035],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
293,41,41,6,2,47,33,883,['c'],1,left,['1'],6,323,[-0.01137604],33,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
294,42,0,7,2,47,33,701,['n'],0,left,['2'],5,374,[-0.05868067],97,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
295,43,1,7,2,44,36,1168,['n'],0,left,['2'],5,282,[0.02225858],18,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
296,44,2,7,2,53,27,767,['c'],1,left,['2'],5,337,[0.1452908],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
297,45,3,7,2,33,47,800,['n'],1,right,['2'],5,453,[-0.06079735],96,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
298,46,4,7,2,27,53,567,['n'],1,right,['2'],5,302,[-0.1216872],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
299,47,5,7,2,53,27,533,['c'],1,left,['2'],5,375,[0.15962828],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
300,48,6,7,2,47,33,733,['n'],0,left,['2'],5,458,[0.01242156],34,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
301,49,7,7,2,33,47,600,['n'],1,right,['2'],5,305,[-0.20070053],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
302,50,8,7,2,27,53,601,['n'],1,right,['3'],4,302,[-0.21048053],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
303,51,9,7,2,47,33,783,['c'],1,left,['2'],5,332,[0.16482443],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
304,52,10,7,2,27,53,700,['n'],1,right,['2'],5,228,[-0.06123852],99,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
305,53,11,7,2,33,47,817,['c'],0,right,['2'],5,339,[0.09609382],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
306,54,12,7,2,27,53,567,['n'],1,right,['2'],5,272,[-0.0642152],99,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
307,55,13,7,2,27,53,933,['c'],0,right,['2'],5,329,[0.07046189],99,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
308,56,14,7,2,44,36,999,['c'],1,left,['2'],5,333,[0.14085351],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
309,57,15,7,2,44,36,633,['n'],0,left,['2'],5,288,[-0.16478179],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
310,58,16,7,2,44,36,1133,['n'],0,left,['2'],5,968,[0.02839247],26,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
311,59,17,7,2,47,33,933,['c'],1,left,['3'],4,549,[0.21949034],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
312,60,18,7,2,36,44,768,['n'],1,right,['3'],4,353,[-0.02520836],82,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
313,61,19,7,2,53,27,750,['c'],1,left,['3'],4,375,[0.06970119],98,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
314,62,20,7,2,33,47,1250,['n'],1,right,['3'],4,887,[-0.10321917],98,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
315,63,21,7,2,53,27,683,['c'],1,left,['1'],6,393,[0.0847266],99,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
316,64,22,7,2,53,27,817,['c'],1,left,['2'],5,402,[0.22063113],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
317,65,23,7,2,44,36,684,['n'],0,left,['2'],5,463,[-0.16645815],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
318,66,24,7,2,33,47,784,['n'],1,right,['2'],5,455,[-0.11276405],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
319,67,25,7,2,53,27,617,['c'],1,left,['2'],5,341,[0.02829044],85,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
320,68,26,7,2,53,27,483,['c'],1,left,['2'],5,413,[0.15763469],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
321,69,27,7,2,36,44,516,['n'],1,right,['2'],5,345,[-0.05844362],97,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
322,70,28,7,2,36,44,1017,['n'],1,right,['2'],5,324,[-0.14802481],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
323,71,29,7,2,36,44,767,['n'],1,right,['3'],4,393,[-0.11048354],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
324,72,30,7,2,36,44,668,['n'],1,right,['3'],4,224,[-0.07233622],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
325,73,31,7,2,44,36,650,['c'],1,left,['3'],4,525,[0.08651669],99,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
326,74,32,7,2,33,47,783,['c'],0,right,['3'],4,354,[0.00872823],63,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
327,75,33,7,2,27,53,500,['n'],1,right,['3'],4,281,[-0.09014431],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
328,76,34,7,2,27,53,466,['n'],1,right,['3'],4,292,[-0.08596777],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
329,77,35,7,2,44,36,550,['c'],1,left,['3'],4,340,[0.04038211],92,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
330,78,36,7,2,47,33,550,['n'],0,left,['3'],4,393,[0.00995758],36,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
331,79,37,7,2,33,47,717,['n'],1,right,['3'],4,326,[-0.12810775],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
332,80,38,7,2,47,33,518,['c'],1,left,['3'],4,373,[0.15420263],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
333,81,39,7,2,36,44,465,['n'],1,right,['3'],4,381,[-0.05068021],95,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
334,82,40,7,2,36,44,884,['n'],1,right,['2'],5,324,[-0.09575444],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
335,83,41,7,2,47,33,567,['c'],1,left,['2'],5,321,[0.00902873],64,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
336,84,0,8,2,36,44,652,['n'],1,right,['2'],5,280,[-0.01451173],73,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
337,85,1,8,2,47,33,567,['c'],1,left,['2'],5,439,[0.22192815],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
338,86,2,8,2,53,27,683,['c'],1,left,['3'],4,403,[0.20213339],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
339,87,3,8,2,36,44,583,['c'],0,right,['3'],4,493,[0.02943639],82,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
340,88,4,8,2,44,36,934,['c'],1,left,['3'],4,381,[0.02840485],84,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
341,89,5,8,2,36,44,599,['n'],1,right,['3'],4,311,[-0.05189866],97,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
342,90,6,8,2,33,47,917,['c'],0,right,['3'],4,407,[0.01175908],66,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
343,91,7,8,2,36,44,1432,['c'],0,right,['9'],2,670,[-0.08439423],2,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
344,92,8,8,2,53,27,933,['c'],1,left,['9'],2,423,[0.10510908],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
345,93,9,8,2,36,44,1002,['c'],0,right,['3'],4,392,[0.02427051],80,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
346,94,10,8,2,44,36,684,['n'],0,left,['3'],4,381,[-0.06641604],98,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
347,95,11,8,2,44,36,583,['c'],1,left,['2'],5,472,[-0.01015699],37,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
348,96,12,8,2,27,53,732,['n'],1,right,['2'],5,432,[-0.21392084],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
349,97,13,8,2,27,53,516,['c'],0,right,['9'],2,700,[0.06949078],95,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
350,98,14,8,2,27,53,650,['n'],1,right,['2'],5,351,[-0.12763643],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
351,99,15,8,2,27,53,634,['n'],1,right,['1'],6,377,[-0.17419717],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
352,100,16,8,2,33,47,550,['n'],1,right,['1'],6,477,[-0.06233486],96,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
353,101,17,8,2,33,47,1267,['n'],1,right,['1'],6,296,[-0.10616261],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
354,102,18,8,2,27,53,501,['n'],1,right,['1'],6,354,[-0.05664598],97,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
355,103,19,8,2,53,27,684,['c'],1,left,['2'],5,490,[0.13561773],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
356,104,20,8,2,36,44,1150,['n'],1,right,['1'],6,274,[-0.10491042],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
357,105,21,8,2,47,33,567,['n'],0,left,['0'],1,721,[-0.01490833],65,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
358,106,22,8,2,44,36,767,['c'],1,left,['9'],2,1094,[0.32830253],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
359,107,23,8,2,47,33,1200,['c'],1,left,['9'],2,355,[0.12216491],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
360,108,24,8,2,44,36,767,['c'],1,left,['3'],4,535,[0.11715055],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
361,109,25,8,2,27,53,534,['n'],1,right,['1'],6,366,[-0.12039458],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
362,110,26,8,2,27,53,651,['n'],1,right,['1'],6,287,[-0.05621136],98,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
363,111,27,8,2,47,33,816,['c'],1,left,['2'],5,492,[0.09649372],99,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
364,112,28,8,2,53,27,751,['c'],1,left,['2'],5,339,[0.12377166],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
365,113,29,8,2,36,44,767,['n'],1,right,['2'],5,360,[-0.17015695],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
366,114,30,8,2,53,27,600,['c'],1,left,['2'],5,402,[0.15258752],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
367,115,31,8,2,33,47,717,['n'],1,right,['1'],6,391,[-0.02430537],80,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
368,116,32,8,2,33,47,466,['c'],0,right,['1'],6,439,[0.02783357],82,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
369,117,33,8,2,33,47,550,['n'],1,right,['9'],2,831,[-0.29640823],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
370,118,34,8,2,53,27,550,['c'],1,left,['1'],6,369,[0.19799034],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
371,119,35,8,2,53,27,801,['c'],1,left,['1'],6,372,[0.1682584],100,53,easy,plus,dotcolour,alfa,,,96,20,V,R,
372,120,36,8,2,44,36,1383,['c'],1,left,['1'],6,439,[0.12702166],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
373,121,37,8,2,44,36,584,['c'],1,left,['1'],6,823,[0.19865832],100,44,hard,plus,dotcolour,alfa,,,96,20,V,R,
374,122,38,8,2,47,33,616,['c'],1,left,['2'],5,414,[0.15162106],100,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
375,123,39,8,2,33,47,883,['c'],0,right,['2'],5,515,[-0.00406675],45,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
376,124,40,8,2,47,33,750,['c'],1,left,['3'],4,770,[0.10800786],99,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
377,125,41,8,2,47,33,602,['c'],1,left,['3'],4,604,[0.0657504],95,47,medium,plus,dotcolour,alfa,,,96,20,V,R,
378,0,0,9,3,44,36,717,['c'],1,left,['1'],6,439,[0.03934686],63,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
379,1,1,9,3,47,33,498,['c'],1,left,['1'],6,443,[0.08773321],77,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
380,2,2,9,3,36,44,700,['n'],1,right,['2'],5,381,[-0.10104565],81,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
381,3,3,9,3,27,53,633,['n'],1,right,['1'],6,326,[-0.19498219],96,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
382,4,4,9,3,27,53,550,['n'],1,right,['1'],6,340,[-0.1705158],93,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
383,5,5,9,3,27,53,684,['c'],0,right,['1'],6,388,[0.16950602],92,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
384,6,6,9,3,44,36,667,['n'],0,left,['1'],6,395,[0.01352954],45,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
385,7,7,9,3,33,47,583,['c'],0,right,['0'],1,909,[-0.10742565],27,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
386,8,8,9,3,36,44,817,['c'],0,right,['0'],1,881,[-0.05718693],37,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
387,9,9,9,3,47,33,634,['c'],1,left,['3'],4,525,[0.20165425],92,47,medium,minus,dotcolour,alfa,,,96,20,V,R,
388,10,10,9,3,53,27,667,['c'],1,left,['3'],4,383,[0.20418915],95,53,easy,minus,dotcolour,alfa,,,96,20,V,R,
389,11,11,9,3,44,36,934,['c'],1,left,['3'],4,356,[0.00870385],53,44,hard,minus,dotcolour,alfa,,,96,20,V,R,
