trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
197,71,29,4,1,53,27,1083,['c'],1,left,['1'],6,146,[0.15593281],99,53,easy,minus,dotcolour,beta,,,48,20,V,L,
198,72,30,4,1,36,44,1401,['n'],1,right,['1'],6,157,[-0.11965872],95,44,hard,minus,dotcolour,beta,,,48,20,V,L,
199,73,31,4,1,33,47,534,['n'],1,right,['1'],6,90,[-0.1004957],94,47,medium,minus,dotcolour,beta,,,48,20,V,L,
200,74,32,4,1,44,36,1817,['c'],1,left,['8'],3,2055,[0.36655307],98,44,hard,minus,dotcolour,beta,,,48,20,V,L,
201,75,33,4,1,53,27,834,['c'],1,left,['1'],6,661,[0.25747757],99,53,easy,minus,dotcolour,beta,,,48,20,V,L,
202,76,34,4,1,47,33,4283,['n'],0,left,['2'],5,360,[0.0873012],1,47,medium,minus,dotcolour,beta,,,48,20,V,L,
203,77,35,4,1,44,36,1117,['n'],0,left,['1'],6,510,[0.01066335],16,44,hard,minus,dotcolour,beta,,,48,20,V,L,
204,78,36,4,1,33,47,650,['n'],1,right,['1'],6,105,[-0.01855321],11,47,medium,minus,dotcolour,beta,,,48,20,V,L,
205,79,37,4,1,53,27,917,['c'],1,left,['2'],5,1017,[0.18745594],91,53,easy,minus,dotcolour,beta,,,48,20,V,L,
206,80,38,4,1,53,27,967,['n'],0,left,['1'],6,163,[-0.0445112],38,53,easy,minus,dotcolour,beta,,,48,20,V,L,
207,81,39,4,1,36,44,2066,['c'],0,right,['1'],6,171,[0.09715134],86,44,hard,minus,dotcolour,beta,,,48,20,V,L,
208,82,40,4,1,33,47,651,['n'],1,right,['1'],6,140,[-0.16456312],99,47,medium,minus,dotcolour,beta,,,48,20,V,L,
209,83,41,4,1,36,44,733,['n'],1,right,['1'],6,241,[-0.10953232],88,44,hard,minus,dotcolour,beta,,,48,20,V,L,
210,84,0,5,1,53,27,851,['c'],1,left,['1'],6,123,[0.05802538],53,53,easy,minus,dotcolour,beta,,,48,20,V,L,
211,85,1,5,1,36,44,584,['n'],1,right,['1'],6,88,[-0.09413049],91,44,hard,minus,dotcolour,beta,,,48,20,V,L,
212,86,2,5,1,36,44,784,['c'],0,right,['1'],6,127,[0.07416066],72,44,hard,minus,dotcolour,beta,,,48,20,V,L,
213,87,3,5,1,27,53,533,['n'],1,right,['1'],6,69,[-0.03892521],24,53,easy,minus,dotcolour,beta,,,48,20,V,L,
214,88,4,5,1,44,36,816,['n'],0,left,['1'],6,107,[-0.05928073],55,44,hard,minus,dotcolour,beta,,,48,20,V,L,
215,89,5,5,1,33,47,649,['n'],1,right,['1'],6,118,[-0.0575968],53,47,medium,minus,dotcolour,beta,,,48,20,V,L,
216,90,6,5,1,47,33,601,['c'],1,left,['1'],6,107,[0.12489568],98,47,medium,minus,dotcolour,beta,,,48,20,V,L,
217,91,7,5,1,27,53,617,['n'],1,right,['1'],6,87,[-0.05768424],53,53,easy,minus,dotcolour,beta,,,48,20,V,L,
218,92,8,5,1,27,53,533,['n'],1,right,['1'],6,56,[-0.06805198],72,53,easy,minus,dotcolour,beta,,,48,20,V,L,
219,93,9,5,1,47,33,717,['c'],1,left,['1'],6,1202,[0.26855187],97,47,medium,minus,dotcolour,beta,,,48,20,V,L,
220,94,10,5,1,27,53,651,['n'],1,right,['1'],6,129,[-0.14163152],99,53,easy,minus,dotcolour,beta,,,48,20,V,L,
221,95,11,5,1,53,27,667,['c'],1,left,['1'],6,1938,[0.19639584],86,53,easy,minus,dotcolour,beta,,,48,20,V,L,
222,96,12,5,1,44,36,851,['n'],0,left,['1'],6,124,[-0.08336739],81,44,hard,minus,dotcolour,beta,,,48,20,V,L,
223,97,13,5,1,47,33,1450,['c'],1,left,['1'],6,174,[0.04449336],38,47,medium,minus,dotcolour,beta,,,48,20,V,L,
224,98,14,5,1,53,27,1233,['n'],0,left,['3'],4,567,[0.01160926],17,53,easy,minus,dotcolour,beta,,,48,20,V,L,
225,99,15,5,1,33,47,599,['n'],1,right,['1'],6,113,[-0.07770098],77,47,medium,minus,dotcolour,beta,,,48,20,V,L,
226,100,16,5,1,44,36,4950,['n'],0,left,['2'],5,568,[-0.02619006],33,44,hard,minus,dotcolour,beta,,,48,20,V,L,
227,101,17,5,1,36,44,716,['n'],1,right,['1'],6,158,[-0.1350764],97,44,hard,minus,dotcolour,beta,,,48,20,V,L,
228,102,18,5,1,33,47,616,['n'],1,right,['1'],6,120,[-0.11690975],96,47,medium,minus,dotcolour,beta,,,48,20,V,L,
229,103,19,5,1,47,33,651,['n'],0,left,['2'],5,643,[-0.09248133],70,47,medium,minus,dotcolour,beta,,,48,20,V,L,
230,104,20,5,1,36,44,601,['n'],1,right,['1'],6,170,[-0.09694649],86,44,hard,minus,dotcolour,beta,,,48,20,V,L,
231,105,21,5,1,53,27,1266,['c'],1,left,['1'],6,554,[0.29574448],100,53,easy,minus,dotcolour,beta,,,48,20,V,L,
232,106,22,5,1,44,36,918,['c'],1,left,['1'],6,184,[0.10915597],90,44,hard,minus,dotcolour,beta,,,48,20,V,L,
233,107,23,5,1,47,33,617,['c'],1,left,['1'],6,193,[0.04441864],39,47,medium,minus,dotcolour,beta,,,48,20,V,L,
234,108,24,5,1,44,36,1000,['n'],0,left,['1'],6,603,[-0.00576417],24,44,hard,minus,dotcolour,beta,,,48,20,V,L,
235,109,25,5,1,53,27,2067,['n'],0,left,['3'],4,2321,[0.16907144],7,53,easy,minus,dotcolour,beta,,,48,20,V,L,
236,110,26,5,1,27,53,784,['n'],1,right,['1'],6,165,[-0.09993848],88,53,easy,minus,dotcolour,beta,,,48,20,V,L,
237,111,27,5,1,36,44,933,['n'],1,right,['1'],6,427,[-0.04760012],45,44,hard,minus,dotcolour,beta,,,48,20,V,L,
238,112,28,5,1,33,47,717,['n'],1,right,['1'],6,134,[-0.07139664],69,47,medium,minus,dotcolour,beta,,,48,20,V,L,
239,113,29,5,1,47,33,783,['n'],0,left,['1'],6,275,[-0.13930116],95,47,medium,minus,dotcolour,beta,,,48,20,V,L,
240,114,30,5,1,33,47,966,['n'],1,right,['2'],5,946,[-0.15442157],86,47,medium,minus,dotcolour,beta,,,48,20,V,L,
241,115,31,5,1,36,44,616,['n'],1,right,['1'],6,157,[-0.07140998],67,44,hard,minus,dotcolour,beta,,,48,20,V,L,
242,116,32,5,1,33,47,533,['n'],1,right,['1'],6,114,[0.01428309],2,47,medium,minus,dotcolour,beta,,,48,20,V,L,
243,117,33,5,1,36,44,500,['n'],1,right,['1'],6,139,[-0.1062196],92,44,hard,minus,dotcolour,beta,,,48,20,V,L,
244,118,34,5,1,27,53,417,['n'],1,right,['1'],6,150,[-0.08602611],80,53,easy,minus,dotcolour,beta,,,48,20,V,L,
245,119,35,5,1,53,27,1084,['c'],1,left,['1'],6,141,[0.02857029],22,53,easy,minus,dotcolour,beta,,,48,20,V,L,
246,120,36,5,1,44,36,1084,['n'],0,left,['2'],5,814,[-0.03910658],42,44,hard,minus,dotcolour,beta,,,48,20,V,L,
247,121,37,5,1,33,47,667,['n'],1,right,['1'],6,116,[-0.07729384],76,47,medium,minus,dotcolour,beta,,,48,20,V,L,
248,122,38,5,1,47,33,1166,['c'],1,left,['1'],6,106,[0.08628663],85,47,medium,minus,dotcolour,beta,,,48,20,V,L,
249,123,39,5,1,27,53,650,['n'],1,right,['1'],6,132,[-0.10336764],91,53,easy,minus,dotcolour,beta,,,48,20,V,L,
250,124,40,5,1,44,36,1750,['c'],1,left,['2'],5,490,[0.10927201],80,44,hard,minus,dotcolour,beta,,,48,20,V,L,
251,125,41,5,1,53,27,701,['n'],0,left,['1'],6,140,[-0.07102033],68,53,easy,minus,dotcolour,beta,,,48,20,V,L,
252,0,0,6,2,27,53,734,['n'],1,right,['1'],6,207,[-0.19246946],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
253,1,1,6,2,36,44,717,['n'],1,right,['1'],6,115,[-0.07329478],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
254,2,2,6,2,33,47,534,['n'],1,right,['1'],6,123,[-0.08390253],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
255,3,3,6,2,36,44,534,['n'],1,right,['1'],6,105,[-0.09075857],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
256,4,4,6,2,53,27,916,['c'],1,left,['1'],6,178,[0.15517848],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
257,5,5,6,2,47,33,1533,['c'],1,left,['2'],5,294,[0.05896472],98,47,medium,plus,dotcolour,beta,,,48,20,V,L,
258,6,6,6,2,27,53,617,['n'],1,right,['1'],6,131,[-0.07196943],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
259,7,7,6,2,27,53,500,['n'],1,right,['1'],6,83,[-0.01245199],99,53,easy,plus,dotcolour,beta,,,48,20,V,L,
260,8,8,6,2,27,53,417,['n'],1,right,['1'],6,96,[-0.14227674],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
261,9,9,6,2,33,47,600,['n'],1,right,['1'],6,157,[-0.0674721],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
262,10,10,6,2,53,27,1000,['c'],1,left,['2'],5,129,[0.13750119],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
263,11,11,6,2,27,53,567,['n'],1,right,['1'],6,110,[-0.1027355],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
264,12,12,6,2,36,44,1134,['n'],1,right,['2'],5,293,[-0.04914079],97,44,hard,plus,dotcolour,beta,,,48,20,V,L,
265,13,13,6,2,44,36,984,['c'],1,left,['2'],5,243,[0.0713043],99,44,hard,plus,dotcolour,beta,,,48,20,V,L,
266,14,14,6,2,47,33,600,['n'],0,left,['3'],4,1418,[0.23128405],7,47,medium,plus,dotcolour,beta,,,48,20,V,L,
267,15,15,6,2,44,36,1317,['c'],1,left,['1'],6,142,[0.08014398],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
268,16,16,6,2,47,33,2300,['c'],1,left,['2'],5,374,[0.08121578],98,47,medium,plus,dotcolour,beta,,,48,20,V,L,
269,17,17,6,2,47,33,1783,['n'],0,left,['1'],6,135,[-0.12860395],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
270,18,18,6,2,44,36,900,['c'],1,left,['3'],4,712,[0.09592843],96,44,hard,plus,dotcolour,beta,,,48,20,V,L,
271,19,19,6,2,27,53,683,['n'],1,right,['1'],6,185,[-0.07194744],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
272,20,20,6,2,53,27,934,['c'],1,left,['2'],5,302,[0.09693216],99,53,easy,plus,dotcolour,beta,,,48,20,V,L,
273,21,21,6,2,47,33,1850,['c'],1,left,['2'],5,577,[0.0493669],92,47,medium,plus,dotcolour,beta,,,48,20,V,L,
274,22,22,6,2,53,27,817,['c'],1,left,['2'],5,331,[0.1041512],99,53,easy,plus,dotcolour,beta,,,48,20,V,L,
275,23,23,6,2,33,47,767,['n'],1,right,['2'],5,344,[-0.04089581],95,47,medium,plus,dotcolour,beta,,,48,20,V,L,
276,24,24,6,2,36,44,1884,['n'],1,right,['2'],5,417,[-0.0836647],98,44,hard,plus,dotcolour,beta,,,48,20,V,L,
277,25,25,6,2,44,36,1650,['n'],0,left,['2'],5,302,[-0.07218168],98,44,hard,plus,dotcolour,beta,,,48,20,V,L,
278,26,26,6,2,33,47,883,['n'],1,right,['2'],5,258,[-0.10103697],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
279,27,27,6,2,27,53,533,['n'],1,right,['1'],6,106,[-0.04833488],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
280,28,28,6,2,44,36,933,['n'],0,left,['1'],6,161,[-0.11362444],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
281,29,29,6,2,33,47,799,['n'],1,right,['1'],6,148,[-0.08012299],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
282,30,30,6,2,36,44,800,['n'],1,right,['3'],4,1175,[-0.09851469],93,44,hard,plus,dotcolour,beta,,,48,20,V,L,
283,31,31,6,2,44,36,800,['n'],0,left,['1'],6,113,[-0.08153299],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
284,32,32,6,2,36,44,633,['n'],1,right,['1'],6,109,[-0.08571515],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
285,33,33,6,2,53,27,917,['c'],1,left,['1'],6,117,[0.08747573],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
286,34,34,6,2,53,27,1001,['c'],1,left,['1'],6,145,[0.09043299],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
287,35,35,6,2,53,27,900,['c'],1,left,['1'],6,153,[0.14287523],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
288,36,36,6,2,36,44,667,['n'],1,right,['1'],6,161,[-0.06615844],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
289,37,37,6,2,33,47,867,['n'],1,right,['1'],6,369,[-0.116815],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
290,38,38,6,2,33,47,517,['n'],1,right,['1'],6,120,[-0.02440283],98,47,medium,plus,dotcolour,beta,,,48,20,V,L,
291,39,39,6,2,47,33,967,['c'],1,left,['2'],5,222,[0.05482114],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
292,40,40,6,2,44,36,1601,['n'],0,left,['2'],5,622,[-0.21259883],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
293,41,41,6,2,47,33,1917,['c'],1,left,['2'],5,369,[0.03558018],94,47,medium,plus,dotcolour,beta,,,48,20,V,L,
294,42,0,7,2,27,53,701,['n'],1,right,['1'],6,129,[-0.11491925],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
295,43,1,7,2,53,27,683,['c'],1,left,['1'],6,106,[0.08126507],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
296,44,2,7,2,36,44,551,['n'],1,right,['1'],6,144,[-0.10291145],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
297,45,3,7,2,44,36,1684,['c'],1,left,['3'],4,449,[0.19094505],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
298,46,4,7,2,44,36,1033,['c'],1,left,['1'],6,135,[0.11197093],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
299,47,5,7,2,44,36,884,['c'],1,left,['1'],6,135,[0.06816532],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
300,48,6,7,2,27,53,800,['n'],1,right,['1'],6,123,[-0.06226037],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
301,49,7,7,2,53,27,550,['c'],1,left,['1'],6,129,[0.05309187],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
302,50,8,7,2,33,47,567,['c'],0,right,['1'],6,166,[0.04855043],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
303,51,9,7,2,44,36,1317,['c'],1,left,['1'],6,116,[0.13664087],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
304,52,10,7,2,47,33,1433,['c'],1,left,['1'],6,128,[0.11336291],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
305,53,11,7,2,33,47,550,['n'],1,right,['1'],6,158,[-0.11808158],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
306,54,12,7,2,44,36,634,['c'],1,left,['1'],6,128,[0.10723993],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
307,55,13,7,2,47,33,717,['c'],1,left,['1'],6,166,[0.0786163],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
308,56,14,7,2,47,33,867,['c'],1,left,['1'],6,150,[0.12914867],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
309,57,15,7,2,36,44,1050,['n'],1,right,['1'],6,216,[-0.10791534],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
310,58,16,7,2,27,53,667,['n'],1,right,['1'],6,166,[-0.09484705],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
311,59,17,7,2,47,33,1234,['c'],1,left,['1'],6,151,[0.0819033],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
312,60,18,7,2,27,53,583,['n'],1,right,['1'],6,131,[-0.09577632],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
313,61,19,7,2,44,36,1017,['c'],1,left,['8'],3,1903,[0.2705851],99,44,hard,plus,dotcolour,beta,,,48,20,V,L,
314,62,20,7,2,33,47,633,['n'],1,right,['1'],6,106,[-0.05010617],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
315,63,21,7,2,33,47,751,['n'],1,right,['1'],6,98,[-0.04327762],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
316,64,22,7,2,53,27,784,['c'],1,left,['1'],6,63,[0.12634225],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
317,65,23,7,2,27,53,567,['n'],1,right,['1'],6,151,[-0.07250959],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
318,66,24,7,2,36,44,1233,['c'],0,right,['2'],5,337,[0.10565552],99,44,hard,plus,dotcolour,beta,,,48,20,V,L,
319,67,25,7,2,36,44,684,['n'],1,right,['1'],6,145,[-0.08803578],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
320,68,26,7,2,53,27,633,['c'],1,left,['1'],6,131,[0.06429937],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
321,69,27,7,2,47,33,717,['n'],0,left,['1'],6,323,[-0.07247025],98,47,medium,plus,dotcolour,beta,,,48,20,V,L,
322,70,28,7,2,53,27,667,['c'],1,left,['1'],6,124,[0.052029],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
323,71,29,7,2,44,36,850,['c'],1,left,['1'],6,95,[0.10233398],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
324,72,30,7,2,47,33,1416,['c'],1,left,['2'],5,139,[0.10732539],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
325,73,31,7,2,36,44,700,['n'],1,right,['2'],5,186,[-0.06727694],99,44,hard,plus,dotcolour,beta,,,48,20,V,L,
326,74,32,7,2,53,27,1450,['c'],1,left,['1'],6,242,[0.09663867],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
327,75,33,7,2,36,44,601,['n'],1,right,['1'],6,98,[-0.0634001],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
328,76,34,7,2,53,27,817,['c'],1,left,['1'],6,142,[0.0188722],97,53,easy,plus,dotcolour,beta,,,48,20,V,L,
329,77,35,7,2,33,47,650,['n'],1,right,['1'],6,136,[-0.06932056],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
330,78,36,7,2,33,47,599,['n'],1,right,['1'],6,123,[-0.03974942],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
331,79,37,7,2,36,44,784,['c'],0,right,['1'],6,128,[0.04181957],99,44,hard,plus,dotcolour,beta,,,48,20,V,L,
332,80,38,7,2,27,53,633,['n'],1,right,['1'],6,131,[-0.11667267],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
333,81,39,7,2,27,53,566,['n'],1,right,['1'],6,120,[-0.05419228],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
334,82,40,7,2,33,47,1035,['n'],1,right,['1'],6,172,[-0.08792476],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
335,83,41,7,2,47,33,684,['c'],1,left,['1'],6,138,[0.06122413],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
336,84,0,8,2,27,53,1018,['n'],1,right,['2'],5,2832,[-0.5656056],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
337,85,1,8,2,27,53,2219,['c'],0,right,['1'],6,439,[-0.17506046],4,53,easy,plus,dotcolour,beta,,,48,20,V,L,
338,86,2,8,2,53,27,683,['c'],1,left,['1'],6,107,[0.07462552],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
339,87,3,8,2,44,36,851,['c'],1,left,['1'],6,141,[0.10443975],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
340,88,4,8,2,47,33,666,['n'],0,left,['1'],6,110,[-0.10018441],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
341,89,5,8,2,36,44,999,['n'],1,right,['2'],5,291,[-0.02381923],93,44,hard,plus,dotcolour,beta,,,48,20,V,L,
342,90,6,8,2,47,33,534,['c'],1,left,['1'],6,107,[0.12226363],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
343,91,7,8,2,36,44,1384,['c'],0,right,['1'],6,200,[0.03642262],98,44,hard,plus,dotcolour,beta,,,48,20,V,L,
344,92,8,8,2,36,44,1050,['n'],1,right,['1'],6,111,[-0.08367256],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
345,93,9,8,2,27,53,650,['n'],1,right,['1'],6,114,[-0.02679496],99,53,easy,plus,dotcolour,beta,,,48,20,V,L,
346,94,10,8,2,36,44,600,['n'],1,right,['1'],6,135,[-0.07551028],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
347,95,11,8,2,44,36,733,['c'],1,left,['1'],6,165,[0.03185535],98,44,hard,plus,dotcolour,beta,,,48,20,V,L,
348,96,12,8,2,36,44,650,['n'],1,right,['1'],6,174,[-0.07528584],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
349,97,13,8,2,44,36,1650,['n'],0,left,['1'],6,134,[-0.00704847],96,44,hard,plus,dotcolour,beta,,,48,20,V,L,
350,98,14,8,2,27,53,550,['n'],1,right,['1'],6,124,[-0.08656223],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
351,99,15,8,2,53,27,683,['c'],1,left,['1'],6,221,[0.11570067],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
352,100,16,8,2,44,36,701,['c'],1,left,['1'],6,122,[0.09224435],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
353,101,17,8,2,27,53,517,['n'],1,right,['1'],6,74,[-0.05741491],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
354,102,18,8,2,33,47,799,['n'],1,right,['1'],6,128,[-0.10148804],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
355,103,19,8,2,27,53,551,['n'],1,right,['1'],6,86,[0.01264706],93,53,easy,plus,dotcolour,beta,,,48,20,V,L,
356,104,20,8,2,53,27,650,['c'],1,left,['1'],6,145,[0.05621988],99,53,easy,plus,dotcolour,beta,,,48,20,V,L,
357,105,21,8,2,36,44,3565,['n'],1,right,['2'],5,127,[-0.11095576],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
358,106,22,8,2,33,47,699,['n'],1,right,['2'],5,190,[-0.01862995],96,47,medium,plus,dotcolour,beta,,,48,20,V,L,
359,107,23,8,2,33,47,567,['n'],1,right,['1'],6,98,[-0.04318999],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
360,108,24,8,2,47,33,752,['c'],1,left,['2'],5,424,[0.10441644],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
361,109,25,8,2,33,47,617,['n'],1,right,['1'],6,96,[-0.09766686],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
362,110,26,8,2,36,44,532,['n'],1,right,['1'],6,88,[-0.03381911],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
363,111,27,8,2,47,33,901,['c'],1,left,['2'],5,241,[0.06830228],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
364,112,28,8,2,53,27,782,['c'],1,left,['2'],5,138,[0.06186347],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
365,113,29,8,2,33,47,2133,['n'],1,right,['2'],5,200,[-0.09184833],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
366,114,30,8,2,53,27,1367,['c'],1,left,['2'],5,299,[-0.00950978],82,53,easy,plus,dotcolour,beta,,,48,20,V,L,
367,115,31,8,2,53,27,951,['c'],1,left,['2'],5,202,[0.09641453],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
368,116,32,8,2,47,33,1167,['c'],1,left,['2'],5,141,[0.04062683],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
369,117,33,8,2,47,33,1066,['n'],0,left,['2'],5,142,[-0.04359885],99,47,medium,plus,dotcolour,beta,,,48,20,V,L,
370,118,34,8,2,47,33,933,['c'],1,left,['2'],5,132,[0.07909676],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
371,119,35,8,2,44,36,700,['n'],0,left,['2'],5,116,[-0.02948626],99,44,hard,plus,dotcolour,beta,,,48,20,V,L,
372,120,36,8,2,44,36,733,['n'],0,left,['2'],5,100,[-0.10714588],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
373,121,37,8,2,33,47,784,['n'],1,right,['2'],5,138,[0.01715084],87,47,medium,plus,dotcolour,beta,,,48,20,V,L,
374,122,38,8,2,53,27,900,['c'],1,left,['2'],5,114,[0.07185843],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
375,123,39,8,2,44,36,734,['c'],1,left,['2'],5,113,[0.10881584],100,44,hard,plus,dotcolour,beta,,,48,20,V,L,
376,124,40,8,2,27,53,700,['n'],1,right,['1'],6,130,[-0.10295319],100,53,easy,plus,dotcolour,beta,,,48,20,V,L,
377,125,41,8,2,33,47,633,['n'],1,right,['1'],6,148,[-0.08973525],100,47,medium,plus,dotcolour,beta,,,48,20,V,L,
378,0,0,9,3,44,36,1284,['c'],1,left,['2'],5,454,[0.12375782],86,44,hard,minus,dotcolour,beta,,,48,20,V,L,
379,1,1,9,3,27,53,600,['n'],1,right,['1'],6,124,[-0.14515383],99,53,easy,minus,dotcolour,beta,,,48,20,V,L,
380,2,2,9,3,53,27,667,['c'],1,left,['1'],6,102,[0.10005769],92,53,easy,minus,dotcolour,beta,,,48,20,V,L,
381,3,3,9,3,44,36,650,['c'],1,left,['1'],6,121,[0.0212937],15,44,hard,minus,dotcolour,beta,,,48,20,V,L,
382,4,4,9,3,33,47,834,['n'],1,right,['1'],6,172,[-0.10472493],89,47,medium,minus,dotcolour,beta,,,48,20,V,L,
383,5,5,9,3,47,33,534,['c'],1,left,['1'],6,105,[0.08521554],84,47,medium,minus,dotcolour,beta,,,48,20,V,L,
384,6,6,9,3,27,53,567,['n'],1,right,['1'],6,104,[-0.11424522],96,53,easy,minus,dotcolour,beta,,,48,20,V,L,
385,7,7,9,3,27,53,516,['n'],1,right,['1'],6,128,[-0.05280789],47,53,easy,minus,dotcolour,beta,,,48,20,V,L,
386,8,8,9,3,53,27,600,['c'],1,left,['1'],6,92,[0.07796743],79,53,easy,minus,dotcolour,beta,,,48,20,V,L,
387,9,9,9,3,53,27,1783,['c'],1,left,['1'],6,114,[0.13869374],99,53,easy,minus,dotcolour,beta,,,48,20,V,L,
388,10,10,9,3,47,33,567,['c'],1,left,['1'],6,104,[0.06458444],62,47,medium,minus,dotcolour,beta,,,48,20,V,L,
389,11,11,9,3,27,53,633,['n'],1,right,['1'],6,125,[-0.14922235],99,53,easy,minus,dotcolour,beta,,,48,20,V,L,
390,12,12,9,3,47,33,600,['c'],1,left,['1'],6,113,[0.08064529],79,47,medium,minus,dotcolour,beta,,,48,20,V,L,
391,13,13,9,3,36,44,583,['n'],1,right,['1'],6,118,[-0.10826073],94,44,hard,minus,dotcolour,beta,,,48,20,V,L,
392,14,14,9,3,33,47,567,['n'],1,right,['1'],6,60,[-0.08787411],91,47,medium,minus,dotcolour,beta,,,48,20,V,L,
393,15,15,9,3,33,47,550,['n'],1,right,['1'],6,116,[-0.01724944],12,47,medium,minus,dotcolour,beta,,,48,20,V,L,
394,16,16,9,3,53,27,634,['c'],1,left,['1'],6,88,[0.05403576],48,53,easy,minus,dotcolour,beta,,,48,20,V,L,
