"withinblocktrial","block","running","dotsLeft","dotsRight","rt","resp","cor","cresp","conf_press","cj","RTconf","ev","fb","diff","task","sub","age","gender","handedness","X","difflevel","condition","manip","response","trial","coh"
1,1,"training",33,47,0.950094100000115,"['n']",1,"right","['3']",4,0.29470850000007,"[-0.10024979]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,37,"medium"
2,1,"training",47,33,1.00006349999967,"['c']",1,"left","['3']",4,0.458294600000045,"[0.134019]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,38,"medium"
3,1,"training",44,36,2.28315119999979,"['c']",1,"left","['8']",3,0.388089699999909,"[0.04009638]",94,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,39,"hard"
4,1,"training",36,44,1.05037810000022,"['n']",1,"right","['8']",3,0.449770599999738,"[-0.1033061]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,40,"hard"
5,1,"training",44,36,1.50034430000005,"['c']",1,"left","['8']",3,0.347346700000344,"[0.00029916]",85,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,41,"hard"
6,1,"training",33,47,0.799628300000222,"['n']",1,"right","['8']",3,0.340784400000302,"[-0.10476961]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,42,"medium"
7,1,"training",53,27,1.00005640000018,"['c']",1,"left","['3']",4,0.406946499999776,"[0.19996484]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,43,"easy"
8,1,"training",36,44,1.74877509999988,"['c']",0,"right","['8']",3,0.67965809999987,"[-0.15875449]",10,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,44,"hard"
9,1,"training",47,33,1.0171707999998,"['n']",0,"left","['3']",4,0.459355099999812,"[0.06436719]",44,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,45,"medium"
10,1,"training",36,44,1.76680260000012,"['n']",1,"right","['8']",3,0.281742399999985,"[-0.13675448]",100,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,46,"hard"
11,1,"training",44,36,0.966197999999622,"['c']",1,"left","['2']",5,0.495883199999753,"[0.11582168]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,47,"hard"
12,1,"training",33,47,1.40001910000001,"['n']",1,"right","['8']",3,0.331163300000298,"[-0.23896278]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,48,"medium"
13,1,"training",44,36,1.33312639999986,"['n']",0,"left","['8']",3,0.496061700000155,"[-0.09796149]",98,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,49,"hard"
14,1,"training",27,53,0.966705600000296,"['n']",1,"right","['3']",4,0.509103600000344,"[-0.22447825]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,50,"easy"
15,1,"training",47,33,0.916779799999858,"['c']",1,"left","['3']",4,0.427133899999717,"[0.15945343]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,51,"medium"
16,1,"training",36,44,1.60046729999976,"['n']",1,"right","['8']",3,0.369749000000411,"[-0.04554775]",95,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,52,"hard"
17,1,"training",53,27,1.28314440000031,"['c']",1,"left","['3']",4,0.726887399999669,"[0.23560976]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,53,"easy"
18,1,"training",36,44,0.950032200000351,"['n']",1,"right","['3']",4,0.283042200000182,"[-0.06278835]",98,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,54,"hard"
19,1,"training",47,33,1.00032079999983,"['c']",1,"left","['2']",5,0.31947160000027,"[0.13401969]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,55,"medium"
20,1,"training",36,44,1.08345480000025,"['n']",1,"right","['3']",4,0.334242399999766,"[-0.0985042]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,56,"hard"
21,1,"training",53,27,0.850217000000157,"['c']",1,"left","['3']",4,0.262655399999858,"[0.04053324]",97,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,57,"easy"
22,1,"training",44,36,1.56638650000014,"['c']",1,"left","['8']",3,0.388922699999966,"[0.14472324]",100,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,58,"hard"
23,1,"training",47,33,2.39992459999985,"['c']",1,"left","['8']",3,0.380615999999918,"[0.17703584]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,59,"medium"
24,1,"training",33,47,0.916822899999715,"['n']",1,"right","['8']",3,0.320225700000265,"[-0.23986971]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,60,"medium"
25,1,"training",27,53,1.2997763999997,"['n']",1,"right","['8']",3,0.294674400000076,"[-0.10546487]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,61,"easy"
26,1,"training",53,27,0.817303799999991,"['c']",1,"left","['2']",5,0.289509599999747,"[0.05294024]",97,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,62,"easy"
27,1,"training",53,27,0.88345900000013,"['c']",1,"left","['2']",5,0.281860399999914,"[0.09650837]",99,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,63,"easy"
28,1,"training",44,36,1.41664949999995,"['n']",0,"left","['3']",4,1.05349220000016,"[-0.05195107]",87,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,64,"hard"
29,1,"training",27,53,0.983443800000259,"['n']",1,"right","['3']",4,0.243124199999784,"[-0.11752416]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,65,"easy"
30,1,"training",27,53,1.01655340000025,"['n']",1,"right","['3']",4,0.232231799999681,"[-0.09002123]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,66,"easy"
31,1,"training",27,53,0.850810899999942,"['n']",1,"right","['3']",4,0.196433699999943,"[-0.12495947]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,67,"easy"
32,1,"training",27,53,1.0665039999999,"['n']",1,"right","['3']",4,0.329386299999896,"[-0.08667002]",99,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,68,"easy"
33,1,"training",33,47,1.0336126000002,"['n']",1,"right","['8']",3,1.06635210000013,"[-0.10019799]",94,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,69,"medium"
34,1,"training",33,47,1.50019370000018,"['n']",1,"right","['8']",3,0.298993299999893,"[-0.10467514]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,70,"medium"
35,1,"training",47,33,0.866725299999871,"['c']",1,"left","['8']",3,0.627732200000082,"[0.23148287]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,71,"medium"
0,2,"training",53,27,0.900947300000098,"['c']",1,"left","['3']",4,1.13787709999997,"[0.25650607]",99,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,72,"easy"
1,2,"training",47,33,0.882658400000309,"['c']",1,"left","['3']",4,0.31226050000032,"[0.11377553]",100,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,73,"medium"
2,2,"training",33,47,0.850150100000064,"['n']",1,"right","['3']",4,0.384786100000383,"[-0.06708262]",97,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,74,"medium"
3,2,"training",36,44,0.899819199999911,"['n']",1,"right","['3']",4,0.277224200000092,"[-0.0855911]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,75,"hard"
4,2,"training",36,44,0.967135100000178,"['n']",1,"right","['8']",3,0.76288889999978,"[-0.19863247]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,76,"hard"
5,2,"training",27,53,0.782967900000131,"['n']",1,"right","['3']",4,0.228773600000295,"[-0.05828579]",99,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,77,"easy"
6,2,"training",53,27,0.883982600000309,"['c']",1,"left","['3']",4,0.303586800000176,"[0.03922427]",96,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,78,"easy"
7,2,"training",33,47,0.983579399999599,"['n']",1,"right","['8']",3,0.307229000000007,"[-0.00813089]",89,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,79,"medium"
8,2,"training",36,44,1.28384000000005,"['n']",1,"right","['8']",3,0.315254200000254,"[-0.08054049]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,80,"hard"
9,2,"training",47,33,0.799238899999636,"['c']",1,"left","['3']",4,0.406265500000245,"[0.10409216]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,81,"medium"
10,2,"training",53,27,0.71715630000017,"['c']",1,"left","['3']",4,0.192234999999982,"[0.06687066]",99,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,82,"easy"
11,2,"training",36,44,0.783305599999949,"['n']",1,"right","['3']",4,0.304429400000117,"[-0.02917604]",94,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,83,"hard"
12,2,"training",44,36,1.36625790000016,"['n']",0,"left","['3']",4,1.54077559999996,"[0.02595476]",61,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,84,"hard"
13,2,"training",33,47,1.56578300000001,"['c']",0,"right","['8']",3,0.799758000000111,"[-0.12055208]",21,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,85,"medium"
14,2,"training",27,53,0.766126299999996,"['n']",1,"right","['3']",4,0.248222100000021,"[-0.184693]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,86,"easy"
15,2,"training",44,36,1.08303789999991,"['c']",1,"left","['3']",4,0.122390200000154,"[0.04858428]",100,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,87,"hard"
16,2,"training",36,44,1.36683790000006,"['n']",1,"right","['8']",3,0.326079100000243,"[-0.06678609]",98,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,88,"hard"
17,2,"training",44,36,1.21594109999978,"['c']",1,"left","['8']",3,0.224112800000057,"[0.03973337]",97,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,89,"hard"
18,2,"training",53,27,0.884542199999942,"['c']",1,"left","['3']",4,0.602768600000218,"[0.09893831]",97,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,90,"easy"
19,2,"training",53,27,0.899657000000389,"['c']",1,"left","['3']",4,0.277489200000218,"[0.06316153]",98,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,91,"easy"
20,2,"training",47,33,0.95031310000013,"['c']",1,"left","['3']",4,0.299984199999926,"[0.07550707]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,92,"medium"
21,2,"training",27,53,0.96661690000019,"['n']",1,"right","['2']",5,0.240621100000226,"[-0.137242]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,93,"easy"
22,2,"training",27,53,0.700222799999665,"['n']",1,"right","['2']",5,0.418672199999946,"[-0.17002236]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,94,"easy"
23,2,"training",53,27,1.00008130000015,"['c']",1,"left","['1']",6,0.288835900000322,"[0.09415151]",99,53,"colour",10,18,"V","R",NA,"easy","plus","beta",-1,95,"easy"
24,2,"training",27,53,0.750403099999858,"['n']",1,"right","['1']",6,0.238381500000287,"[-0.00360828]",90,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,96,"easy"
25,2,"training",33,47,1.45092690000001,"['c']",0,"right","['8']",3,0.241978300000028,"[-0.03599494]",67,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,97,"medium"
26,2,"training",33,47,0.667095899999822,"['n']",1,"right","['3']",4,0.708834700000352,"[-0.16310385]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,98,"medium"
27,2,"training",44,36,0.850216400000136,"['c']",1,"left","['3']",4,0.413904399999865,"[0.1014529]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,99,"hard"
28,2,"training",44,36,1.08381770000005,"['c']",1,"left","['8']",3,0.217610499999864,"[0.09220249]",100,44,"colour",10,18,"V","R",NA,"hard","plus","beta",-1,100,"hard"
29,2,"training",44,36,0.900019799999882,"['n']",0,"left","['8']",3,0.196637199999714,"[-0.05757608]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,101,"hard"
30,2,"training",47,33,0.816784800000278,"['n']",0,"left","['8']",3,0.243871499999841,"[-0.02512323]",95,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,102,"medium"
31,2,"training",47,33,1.81663689999959,"['c']",1,"left","['8']",3,0.408456099999967,"[0.1181895]",99,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,103,"medium"
32,2,"training",47,33,0.933752000000368,"['c']",1,"left","['2']",5,0.266631599999982,"[0.0049213]",89,47,"colour",10,18,"V","R",NA,"medium","plus","beta",-1,104,"medium"
33,2,"training",36,44,0.91663570000037,"['n']",1,"right","['2']",5,0.290813600000092,"[-0.08507045]",99,44,"colour",10,18,"V","R",NA,"hard","plus","beta",1,105,"hard"
34,2,"training",33,47,1.70035340000004,"['n']",1,"right","['8']",3,0.602008500000011,"[-0.04357054]",91,47,"colour",10,18,"V","R",NA,"medium","plus","beta",1,106,"medium"
35,2,"training",27,53,1.05002579999973,"['n']",1,"right","['3']",4,0.591207499999655,"[-0.21020525]",100,53,"colour",10,18,"V","R",NA,"easy","plus","beta",1,107,"easy"
1,0,"training",64,16,3.98303830000009,"['c']",1,"left","['3']",3,2.66689509999992,"[0.61565575]",100,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,1,"easy"
2,0,"training",31,49,2.89943779999999,"['n']",1,"right","['8']",4,3.07515319999993,"[-0.02008159]",55,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,2,"hard"
3,0,"training",23,57,3.81577539999989,"['c']",0,"right","['3']",3,4.40563470000006,"[-0.23077053]",12,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,3,"medium"
4,0,"training",23,57,2.25014549999992,"['n']",1,"right","['9']",5,2.11461659999986,"[-0.30273946]",98,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,4,"medium"
5,0,"training",23,57,1.35019310000007,"['n']",1,"right","['9']",5,1.27845930000012,"[-0.3923129]",100,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,5,"medium"
6,0,"training",16,64,1.09959030000005,"['n']",1,"right","['9']",5,0.598346500000162,"[-0.35165581]",100,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,6,"easy"
7,0,"training",31,49,2.20016440000018,"['c']",0,"right","['9']",5,0.638224900000068,"[0.03680032]",70,49,"letter",11,20,"V","R",NA,"hard","control","beta",-1,7,"hard"
8,0,"training",57,23,1.16647000000012,"['c']",1,"left","['9']",5,1.02051570000003,"[0.16538301]",95,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,8,"medium"
9,0,"training",31,49,1.1167931,"['c']",0,"right","['9']",5,0.750509699999839,"[-0.00853948]",46,49,"letter",11,20,"V","R",NA,"hard","control","beta",-1,9,"hard"
10,0,"training",57,23,1.06644589999996,"['n']",0,"left","['8']",4,0.733224000000064,"[-0.15440222]",96,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,10,"medium"
11,0,"training",64,16,1.34988220000014,"['c']",1,"left","['8']",4,1.58430240000007,"[0.25879112]",98,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,11,"easy"
12,0,"training",49,31,1.64949380000007,"['n']",0,"left","['9']",5,0.629876299999978,"[-0.02371318]",63,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,12,"hard"
13,0,"training",64,16,1.06671370000004,"['c']",1,"left","['8']",4,0.537330200000042,"[0.17449938]",99,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,13,"easy"
14,0,"training",31,49,0.999354099999891,"['n']",1,"right","['8']",4,0.481932500000084,"[-0.14938329]",98,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,14,"hard"
15,0,"training",49,31,1.39988430000017,"['n']",0,"left","['8']",4,0.494230300000027,"[-0.0805366]",89,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,15,"hard"
16,0,"training",57,23,0.899895500000184,"['n']",0,"left","['8']",4,0.380763800000068,"[-0.01715138]",62,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,16,"medium"
17,0,"training",49,31,1.11644750000005,"['n']",0,"left","['9']",5,0.520622600000024,"[-0.06680702]",84,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,17,"hard"
18,0,"training",23,57,1.14976230000002,"['n']",1,"right","['9']",5,0.428163099999892,"[-0.05804505]",83,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,18,"medium"
19,0,"training",49,31,3.38361809999992,"['n']",0,"left","['8']",4,1.0510084,"[0.01669918]",43,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,19,"hard"
20,0,"training",64,16,0.98349989999997,"['c']",1,"left","['8']",4,0.416399200000114,"[0.07574003]",89,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,20,"easy"
21,0,"training",16,64,1.13367700000003,"['n']",1,"right","['8']",4,0.90425469999991,"[-0.22418173]",99,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,21,"easy"
22,0,"training",31,49,0.800006599999961,"['n']",1,"right","['8']",4,0.65059250000013,"[-0.12695425]",94,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,22,"hard"
23,0,"training",23,57,1.26627000000008,"['c']",0,"right","['8']",4,0.388269399999899,"[0.05433351]",83,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,23,"medium"
24,0,"training",57,23,1.33303879999994,"['c']",1,"left","['8']",4,0.278408200000058,"[0.13841315]",99,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,24,"medium"
25,0,"training",57,23,0.849893199999997,"['c']",1,"left","['8']",4,0.3037147,"[0.06976704]",91,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,25,"medium"
26,0,"training",23,57,1.26652899999999,"['n']",1,"right","['9']",5,0.247805499999913,"[-0.09410881]",97,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,26,"medium"
27,0,"training",16,64,1.08369709999988,"['c']",0,"right","['8']",4,0.313932099999874,"[-0.06941997]",10,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,27,"easy"
28,0,"training",64,16,1.4500223,"['c']",1,"left","['8']",4,0.506580799999938,"[0.17746169]",99,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,28,"easy"
29,0,"training",49,31,0.817452099999855,"['c']",1,"left","['8']",4,0.364609400000063,"[0.13049521]",98,49,"letter",11,20,"V","R",NA,"hard","control","beta",-1,29,"hard"
30,0,"training",16,64,1.39997840000001,"['n']",1,"right","['9']",5,0.364416900000151,"[-0.05546818]",84,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,30,"easy"
31,0,"training",31,49,2.08330409999985,"['n']",1,"right","['8']",4,0.38591869999982,"[-0.04076192]",77,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,31,"hard"
32,0,"training",64,16,0.766238799999883,"['c']",1,"left","['9']",5,0.361931199999844,"[0.13789326]",98,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,32,"easy"
33,0,"training",57,23,1.43323640000017,"['n']",0,"left","['8']",4,0.361460599999873,"[0.06664271]",12,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,33,"medium"
34,0,"training",16,64,0.91641709999999,"['n']",1,"right","['0']",6,0.73430640000015,"[-0.3664242]",100,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,34,"easy"
35,0,"training",49,31,2.89969369999994,"['n']",0,"left","['9']",5,0.627167500000041,"[0.03452736]",31,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,35,"hard"
0,1,"training",16,64,1.33358810000004,"['n']",1,"right","['9']",5,0.103310799999917,"[-0.05927644]",96,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,36,"easy"
1,1,"training",64,16,1.0155686999999,"['c']",1,"left","['8']",4,0.417721300000039,"[0.04187072]",76,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,37,"easy"
2,1,"training",23,57,1.15024930000004,"['n']",1,"right","['0']",6,0.443120500000077,"[-0.10612631]",95,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,38,"medium"
3,1,"training",57,23,1.26681979999989,"['n']",0,"left","['9']",5,0.957200200000216,"[0.22712461]",2,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,39,"medium"
4,1,"training",57,23,1.50027299999988,"['c']",1,"left","['9']",5,0.75423220000016,"[0.17860645]",98,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,40,"medium"
5,1,"training",49,31,1.83365560000016,"['n']",0,"left","['9']",5,0.850572499999998,"[0.0738128]",19,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,41,"hard"
6,1,"training",57,23,1.03312720000008,"['n']",0,"left","['9']",5,0.348632500000122,"[-0.05590227]",85,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,42,"medium"
7,1,"training",49,31,0.96696350000002,"['n']",0,"left","['9']",5,0.286784500000067,"[-0.02367575]",69,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,43,"hard"
8,1,"training",64,16,1.53404530000012,"['c']",1,"left","['8']",4,0.380610700000034,"[0.06483392]",87,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,44,"easy"
9,1,"training",16,64,0.766247100000101,"['n']",1,"right","['0']",6,0.517620899999883,"[-0.11833188]",95,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,45,"easy"
10,1,"training",49,31,1.01648369999998,"['n']",0,"left","['0']",6,0.271845400000075,"[-0.00862897]",57,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,46,"hard"
11,1,"training",57,23,1.38326340000003,"['c']",1,"left","['8']",4,1.26791260000005,"[0.22067048]",97,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,47,"medium"
12,1,"training",57,23,0.933672800000068,"['c']",1,"left","['9']",5,0.546774299999925,"[0.16379643]",98,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,48,"medium"
13,1,"training",16,64,0.88318460000005,"['n']",1,"right","['9']",5,0.305429900000036,"[-0.1105556]",97,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,49,"easy"
14,1,"training",23,57,0.950683099999878,"['n']",1,"right","['9']",5,0.262042299999848,"[-0.01549598]",63,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,50,"medium"
15,1,"training",49,31,1.18361350000009,"['n']",0,"left","['9']",5,0.227147000000059,"[0.05280873]",12,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,51,"hard"
16,1,"training",16,64,0.783050600000024,"['n']",1,"right","['9']",5,0.258044400000017,"[-0.08003436]",94,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,52,"easy"
17,1,"training",64,16,0.86671269999988,"['n']",0,"left","['9']",5,0.555804899999885,"[0.07099352]",15,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,53,"easy"
18,1,"training",31,49,1.01599529999999,"['n']",1,"right","['9']",5,0.419656600000053,"[0.03530503]",27,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,54,"hard"
19,1,"training",16,64,3.66595209999991,"['n']",1,"right","['9']",5,0.454786199999944,"[-0.04749643]",78,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,55,"easy"
20,1,"training",31,49,0.833517399999891,"['n']",1,"right","['9']",5,0.250111500000003,"[-0.15982541]",100,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,56,"hard"
21,1,"training",64,16,1.18339330000003,"['c']",1,"left","['9']",5,0.294862199999898,"[0.11095256]",98,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,57,"easy"
22,1,"training",16,64,1.73348390000001,"['n']",1,"right","['9']",5,0.556994999999915,"[-0.11035842]",93,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,58,"easy"
24,1,"training",49,31,1.53267189999997,"['n']",0,"left","['9']",5,0.327964000000065,"[-0.12553348]",98,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,60,"hard"
25,1,"training",31,49,1.15002790000017,"['c']",0,"right","['9']",5,0.30803230000015,"[-0.00255745]",48,49,"letter",11,20,"V","R",NA,"hard","control","beta",-1,61,"hard"
26,1,"training",23,57,0.915995500000008,"['n']",1,"right","['9']",5,0.441583000000037,"[0.00211224]",49,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,62,"medium"
27,1,"training",64,16,0.699303799999825,"['c']",1,"left","['9']",5,0.322673599999916,"[0.11384107]",97,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,63,"easy"
28,1,"training",23,57,0.949386499999946,"['n']",1,"right","['9']",5,0.310526700000082,"[-0.14233549]",99,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,64,"medium"
29,1,"training",23,57,2.03339679999999,"['c']",0,"right","['9']",5,0.287696300000107,"[-0.00980775]",42,57,"letter",11,20,"V","R",NA,"medium","control","beta",-1,65,"medium"
30,1,"training",57,23,1.56714890000012,"['n']",0,"left","['8']",4,1.57984170000009,"[0.11654633]",16,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,66,"medium"
31,1,"training",31,49,1.0663391999999,"['n']",1,"right","['9']",5,0.344138100000009,"[-0.00072457]",51,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,67,"hard"
32,1,"training",23,57,2.20021910000014,"['n']",1,"right","['8']",4,0.378376900000148,"[-0.06448268]",87,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,68,"medium"
33,1,"training",64,16,0.933412799999815,"['c']",1,"left","['8']",4,0.812436600000183,"[0.27686244]",100,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,69,"easy"
34,1,"training",49,31,1.05053270000008,"['n']",0,"left","['8']",4,1.01676440000006,"[0.01771685]",42,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,70,"hard"
35,1,"training",31,49,1.30005360000018,"['n']",1,"right","['9']",5,0.339132399999926,"[0.0553677]",15,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,71,"hard"
0,2,"training",57,23,4.71667850000017,"['n']",0,"left","['9']",5,0.536771400000134,"[0.14525897]",3,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,72,"medium"
1,2,"training",64,16,1.21672490000014,"['c']",1,"left","['9']",5,1.4338517000001,"[0.33306599]",99,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,73,"easy"
2,2,"training",31,49,1.56723030000012,"['c']",0,"right","['9']",5,0.936456200000066,"[-0.02437258]",39,49,"letter",11,20,"V","R",NA,"hard","control","beta",-1,74,"hard"
3,2,"training",31,49,1.15025710000009,"['n']",1,"right","['8']",4,1.05217149999999,"[-0.08027961]",80,49,"letter",11,20,"V","R",NA,"hard","control","beta",1,75,"hard"
4,2,"training",64,16,1.36614150000014,"['c']",1,"left","['8']",4,0.449883200000158,"[0.11413875]",96,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,76,"easy"
5,2,"training",23,57,0.932981800000107,"['n']",1,"right","['9']",5,0.993760800000018,"[-0.25568364]",99,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,77,"medium"
6,2,"training",16,64,0.932783800000152,"['n']",1,"right","['9']",5,0.939346299999897,"[-0.09151832]",85,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,78,"easy"
7,2,"training",16,64,1.19993700000009,"['n']",1,"right","['8']",4,0.461882199999991,"[-0.23194218]",100,64,"letter",11,20,"V","R",NA,"easy","control","beta",1,79,"easy"
8,2,"training",64,16,1.2657372000001,"['c']",1,"left","['8']",4,0.51152490000004,"[0.12298526]",96,64,"letter",11,20,"V","R",NA,"easy","control","beta",-1,80,"easy"
9,2,"training",57,23,0.967072499999858,"['n']",0,"left","['8']",4,0.555192400000124,"[0.0518437]",22,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,81,"medium"
10,2,"training",23,57,0.866561000000047,"['n']",1,"right","['8']",4,0.456851800000095,"[-0.01436142]",59,57,"letter",11,20,"V","R",NA,"medium","control","beta",1,82,"medium"
