"withinblocktrial","block","running","dotsLeft","dotsRight","rt","resp","cor","cresp","conf_press","cj","RTconf","ev","fb","diff","task","sub","age","gender","handedness","X","difflevel","condition","manip","response","trial","coh"
5,0,"training",53,27,0.816552100000081,"['n']",0,"left","['1']",6,0.216157199999998,"[-0.02374259]",86,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,5,"easy"
6,0,"training",47,33,1.39993520000007,"['c']",1,"left","['2']",5,0.57519960000036,"[-0.02950339]",20,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,6,"medium"
7,0,"training",36,44,1.88337009999987,"['n']",1,"right","['8']",3,0.78841599999987,"[-0.05983003]",92,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,7,"hard"
8,0,"training",36,44,0.766695799999979,"['n']",1,"right","['3']",4,0.301373499999954,"[-0.06326549]",98,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,8,"hard"
9,0,"training",53,27,1.6328539000001,"['c']",1,"left","['2']",5,0.663480199999867,"[0.11414434]",99,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,9,"easy"
10,0,"training",33,47,1.43282499999987,"['n']",1,"right","['2']",5,0.859575499999664,"[-0.10833804]",99,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,10,"medium"
11,0,"training",44,36,1.33367309999994,"['n']",0,"left","['2']",5,0.251320699999724,"[0.03441284]",8,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,11,"hard"
12,0,"training",44,36,2.79943390000017,"['n']",0,"left","['0']",1,0.233463000000029,"[-0.08963393]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,12,"hard"
13,0,"training",44,36,1.29994230000011,"['n']",0,"left","['1']",6,0.211560899999768,"[-0.00173216]",53,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,13,"hard"
14,0,"training",36,44,0.583850999999868,"['n']",1,"right","['3']",4,0.362941500000034,"[-0.06527531]",98,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,14,"hard"
15,0,"training",33,47,0.816493600000285,"['n']",1,"right","['2']",5,0.371928300000036,"[-0.03396343]",88,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,15,"medium"
16,0,"training",27,53,0.750514800000019,"['n']",1,"right","['2']",5,0.206188799999836,"[-0.059755]",99,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,16,"easy"
17,0,"training",27,53,1.28326059999972,"['n']",1,"right","['1']",6,0.169511900000089,"[-0.01928501]",84,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,17,"easy"
18,0,"training",53,27,0.948974200000066,"['n']",0,"left","['8']",3,0.436694400000306,"[0.03562224]",13,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,18,"easy"
19,0,"training",27,53,0.767367200000081,"['n']",1,"right","['2']",5,0.203523399999995,"[-0.06268448]",99,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,19,"easy"
20,0,"training",47,33,0.817206800000349,"['n']",0,"left","['9']",2,0.345824500000163,"[0.03817523]",9,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,20,"medium"
21,0,"training",33,47,0.699059499999748,"['n']",1,"right","['8']",3,0.263507300000128,"[-0.12448729]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,21,"medium"
22,0,"training",47,33,0.766608599999927,"['n']",0,"left","['0']",1,0.181935500000236,"[0.01456344]",23,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,22,"medium"
23,0,"training",47,33,2.24949969999989,"['n']",0,"left","['0']",1,0.204253700000208,"[-0.1034078]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,23,"medium"
24,0,"training",47,33,1.46663880000006,"['c']",1,"left","['2']",5,0.256673099999716,"[0.040457]",95,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,24,"medium"
25,0,"training",47,33,1.20058530000006,"['c']",1,"left","['2']",5,0.189304300000003,"[0.08164747]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,25,"medium"
26,0,"training",53,27,0.882986900000105,"['c']",1,"left","['2']",5,0.45796829999972,"[-0.00637815]",42,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,26,"easy"
27,0,"training",44,36,0.800067300000137,"['n']",0,"left","['8']",3,0.76737520000006,"[0.15293617]",0,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,27,"hard"
28,0,"training",53,27,1.58257170000024,"['c']",1,"left","['2']",5,0.264153300000089,"[0.03456574]",92,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,28,"easy"
29,0,"training",36,44,1.1664694000001,"['n']",1,"right","['2']",5,0.134817300000122,"[-0.04840316]",99,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,29,"hard"
30,0,"training",33,47,1.06699089999984,"['n']",1,"right","['2']",5,0.15798790000008,"[-0.06753521]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,30,"medium"
31,0,"training",44,36,0.949808299999859,"['n']",0,"left","['8']",3,0.137207299999773,"[-0.043595]",99,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,31,"hard"
32,0,"training",44,36,0.734657400000287,"['n']",0,"left","['1']",6,0.110330099999828,"[-0.03712302]",98,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,32,"hard"
33,0,"training",27,53,0.633175400000255,"['n']",1,"right","['1']",6,0.0556227000001854,"[-0.06815503]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,33,"easy"
34,0,"training",27,53,0.599835199999688,"['n']",1,"right","['1']",6,0.116652700000031,"[-0.00338277]",59,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,34,"easy"
35,0,"training",53,27,1.26626750000014,"['c']",1,"left","['3']",4,0.43696749999981,"[0.13352774]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,35,"easy"
0,1,"training",53,27,0.917171999999937,"['c']",1,"left","['2']",5,1.05968230000008,"[0.09592605]",97,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,36,"easy"
1,1,"training",44,36,0.700055300000258,"['n']",0,"left","['3']",4,0.324651899999935,"[0.01669185]",26,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,37,"hard"
2,1,"training",36,44,0.867710399999851,"['n']",1,"right","['1']",6,0.780483799999729,"[-0.0197519]",69,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,38,"hard"
3,1,"training",44,36,3.16623630000004,"['n']",0,"left","['3']",4,0.934358299999985,"[0.0510527]",13,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,39,"hard"
4,1,"training",47,33,0.78316840000025,"['n']",0,"left","['8']",3,0.360860400000092,"[-0.00642819]",60,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,40,"medium"
5,1,"training",53,27,1.13326989999996,"['n']",0,"left","['0']",1,0.340372900000148,"[0.02999267]",14,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,41,"easy"
6,1,"training",33,47,1.16618349999999,"['n']",1,"right","['3']",4,0.767508899999939,"[-0.16273479]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,42,"medium"
7,1,"training",36,44,0.566708800000015,"['n']",1,"right","['2']",5,0.128902899999957,"[-0.03933911]",98,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,43,"hard"
8,1,"training",27,53,0.61609529999987,"['n']",1,"right","['2']",5,0.266815599999973,"[-0.12720782]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,44,"easy"
9,1,"training",33,47,0.783987100000104,"['n']",1,"right","['1']",6,0.104785500000162,"[-0.06312259]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,45,"medium"
10,1,"training",33,47,0.633793900000001,"['n']",1,"right","['1']",6,0.178073199999744,"[-0.08799186]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,46,"medium"
11,1,"training",47,33,1.28370390000009,"['c']",1,"left","['2']",5,0.175001699999939,"[0.09338642]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,47,"medium"
12,1,"training",27,53,0.666983900000105,"['n']",1,"right","['1']",6,0.10051089999979,"[-0.04172949]",99,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,48,"easy"
13,1,"training",36,44,1.06689419999975,"['n']",1,"right","['1']",6,0.0937092999997731,"[-0.03684276]",99,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,49,"hard"
14,1,"training",44,36,0.950023500000043,"['n']",0,"left","['1']",6,0.171363800000108,"[-0.06479791]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,50,"hard"
15,1,"training",47,33,1.16670609999983,"['c']",1,"left","['1']",6,0.108944399999928,"[0.09222064]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,51,"medium"
16,1,"training",36,44,0.816825999999764,"['n']",1,"right","['1']",6,0.0472315999995772,"[-0.05881954]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,52,"hard"
17,1,"training",44,36,1.21621960000039,"['c']",1,"left","['2']",5,0.468410700000277,"[0.0417216]",90,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",-1,53,"hard"
18,1,"training",53,27,1.25003900000002,"['c']",1,"left","['2']",5,0.390601299999616,"[0.11303603]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,54,"easy"
19,1,"training",27,53,0.949471599999924,"['n']",1,"right","['1']",6,0.0562685999998394,"[-0.04582951]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,55,"easy"
20,1,"training",47,33,1.31650599999966,"['c']",1,"left","['2']",5,0.0887152000000242,"[0.06704189]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,56,"medium"
21,1,"training",44,36,0.9168623999999,"['c']",1,"left","['1']",6,0.199674899999991,"[0.07382473]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",-1,57,"hard"
22,1,"training",53,27,0.80064880000009,"['c']",1,"left","['1']",6,0.0397106999998869,"[0.0717884]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,58,"easy"
23,1,"training",36,44,0.800133299999743,"['n']",1,"right","['1']",6,0.124945399999888,"[-0.07178827]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,59,"hard"
24,1,"training",33,47,0.800101600000289,"['n']",1,"right","['1']",6,0.0953386000001046,"[-0.08037872]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,60,"medium"
25,1,"training",53,27,1.16649409999991,"['c']",1,"left","['2']",5,0.180186099999901,"[0.13750241]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,61,"easy"
26,1,"training",36,44,1.06648360000008,"['c']",0,"right","['1']",6,0.106024400000024,"[0.11199151]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",-1,62,"hard"
27,1,"training",27,53,1.34935450000012,"['n']",1,"right","['1']",6,0.166954199999964,"[-0.06370789]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,63,"easy"
28,1,"training",44,36,0.699889500000154,"['n']",0,"left","['1']",6,0.0919162000000142,"[-0.09007882]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,64,"hard"
29,1,"training",27,53,0.681985000000168,"['n']",1,"right","['1']",6,0.0838668999999754,"[-0.10091548]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,65,"easy"
30,1,"training",33,47,0.583512300000166,"['n']",1,"right","['1']",6,0.129177300000265,"[-0.07156136]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,66,"medium"
31,1,"training",33,47,0.566807800000333,"['n']",1,"right","['1']",6,0.140711400000328,"[-0.08961702]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,67,"medium"
32,1,"training",53,27,0.633664299999964,"['n']",0,"left","['0']",1,0.885110300000179,"[0.18751642]",0,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,68,"easy"
33,1,"training",27,53,0.883385799999814,"['n']",1,"right","['9']",2,0.149354700000004,"[-0.15198549]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,69,"easy"
34,1,"training",47,33,1.08328220000021,"['c']",1,"left","['2']",5,0.299821600000087,"[0.06464319]",99,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,70,"medium"
35,1,"training",47,33,0.966464099999939,"['c']",1,"left","['2']",5,0.0487502999999379,"[0.04934285]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,71,"medium"
0,2,"training",53,27,1.28327820000004,"['c']",1,"left","['3']",4,0.520506700000169,"[0.05312778]",93,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,72,"easy"
1,2,"training",47,33,0.600886400000036,"['c']",1,"left","['3']",4,0.147196700000222,"[0.11870073]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,73,"medium"
2,2,"training",36,44,0.916770699999688,"['n']",1,"right","['2']",5,0.191858400000001,"[-0.08000728]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,74,"hard"
3,2,"training",36,44,0.749310600000172,"['n']",1,"right","['2']",5,0.0814845999998397,"[-0.08056084]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,75,"hard"
4,2,"training",27,53,0.716765699999996,"['n']",1,"right","['2']",5,0.121121500000299,"[-0.06756186]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,76,"easy"
5,2,"training",33,47,0.717075100000329,"['n']",1,"right","['2']",5,0.12655820000009,"[-0.06802492]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,77,"medium"
6,2,"training",33,47,0.698889700000109,"['n']",1,"right","['1']",6,0.0849066999999195,"[-0.10152212]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,78,"medium"
7,2,"training",33,47,0.516037099999721,"['n']",1,"right","['1']",6,0.10066340000003,"[-0.02409693]",94,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,79,"medium"
8,2,"training",36,44,1.46668120000004,"['c']",0,"right","['3']",4,0.46161949999987,"[0.00510695]",57,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",-1,80,"hard"
9,2,"training",47,33,0.966550900000129,"['c']",1,"left","['3']",4,0.0920069999997395,"[0.06402169]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,81,"medium"
10,2,"training",47,33,0.784282999999959,"['c']",1,"left","['2']",5,0.768257000000176,"[0.08700961]",97,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,82,"medium"
11,2,"training",44,36,1.51621740000019,"['c']",1,"left","['3']",4,0.20432400000027,"[-0.00479726]",41,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",-1,83,"hard"
12,2,"training",33,47,0.633097299999918,"['c']",0,"right","['8']",3,0.705651900000248,"[-0.12781112]",0,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,84,"medium"
13,2,"training",27,53,1.28270930000008,"['n']",1,"right","['0']",1,0.217464500000006,"[-0.09264019]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,85,"easy"
14,2,"training",36,44,0.667327099999966,"['n']",1,"right","['3']",4,0.3181783,"[-0.08240122]",99,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,86,"hard"
15,2,"training",27,53,0.733839699999862,"['n']",1,"right","['2']",5,0.251079399999981,"[-0.10298206]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,87,"easy"
16,2,"training",27,53,0.632882999999765,"['n']",1,"right","['2']",5,0.270850200000041,"[-0.05432544]",98,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,88,"easy"
17,2,"training",27,53,0.483522499999708,"['n']",1,"right","['1']",6,0.0877614999999423,"[-0.03566467]",99,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,89,"easy"
18,2,"training",44,36,0.566340299999865,"['n']",0,"left","['0']",1,0.54884149999998,"[0.10183319]",1,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,90,"hard"
19,2,"training",47,33,1.93290569999999,"['c']",1,"left","['1']",6,0.105510599999889,"[0.12944692]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,91,"medium"
20,2,"training",53,27,1.0167120000001,"['c']",1,"left","['1']",6,0.259793400000035,"[0.11731781]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,92,"easy"
22,2,"training",53,27,1.99989169999981,"['c']",1,"left","['3']",4,0.484869500000059,"[0.20842839]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,94,"easy"
23,2,"training",27,53,0.816519400000288,"['n']",1,"right","['2']",5,0.104231100000106,"[-0.06020819]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",1,95,"easy"
24,2,"training",36,44,1.13239399999975,"['n']",1,"right","['2']",5,0.382136000000173,"[0.01697132]",27,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,96,"hard"
25,2,"training",44,36,1.50033379999968,"['n']",0,"left","['0']",1,0.266389199999594,"[-0.03649987]",93,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,97,"hard"
26,2,"training",33,47,0.683442500000183,"['n']",1,"right","['2']",5,0.108345200000258,"[-0.07542599]",100,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,98,"medium"
27,2,"training",53,27,1.06682230000024,"['c']",1,"left","['2']",5,0.228579399999944,"[0.06277135]",99,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,99,"easy"
28,2,"training",47,33,1.26596940000036,"['c']",1,"left","['2']",5,0.19262579999986,"[0.03087744]",93,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",-1,100,"medium"
29,2,"training",53,27,0.633234399999765,"['c']",1,"left","['2']",5,0.102633699999842,"[0.0966844]",100,53,"colour",82,20,"V","R",NA,"easy","plus","alpha",-1,101,"easy"
30,2,"training",36,44,0.816606100000172,"['n']",1,"right","['1']",6,0.0255349999997634,"[-0.05364652]",100,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,102,"hard"
31,2,"training",44,36,1.75018159999991,"['n']",0,"left","['8']",3,0.66594269999996,"[0.05651527]",8,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,103,"hard"
32,2,"training",44,36,0.816406999999799,"['n']",0,"left","['9']",2,0.56618810000009,"[0.11635717]",0,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,104,"hard"
33,2,"training",33,47,0.90027229999987,"['n']",1,"right","['9']",2,0.259381800000028,"[-0.07474313]",99,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,105,"medium"
34,2,"training",44,36,0.566310299999714,"['n']",0,"left","['8']",3,0.969610200000261,"[-0.08356069]",95,44,"colour",82,20,"V","R",NA,"hard","plus","alpha",1,106,"hard"
35,2,"training",47,33,0.916529600000104,"['n']",0,"left","['9']",2,0.901284599999599,"[0.18903319]",0,47,"colour",82,20,"V","R",NA,"medium","plus","alpha",1,107,"medium"
0,0,"training",62,18,1.90043400000013,"['c']",1,"left","['1']",6,1.35391289999961,"[0.10125921]",83,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,0,"easy"
1,0,"training",49,31,1.58345140000029,"['c']",1,"left","['2']",5,0.699889200000143,"[0.0308254]",66,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,1,"hard"
2,0,"training",23,57,1.54971960000012,"['c']",0,"right","['2']",5,0.52130169999964,"[0.05567487]",80,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,2,"medium"
3,0,"training",23,57,2.14953049999986,"['c']",0,"right","['2']",5,0.372441799999706,"[-0.05118266]",18,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,3,"medium"
4,0,"training",18,62,1.34905590000017,"['n']",1,"right","['3']",4,0.886858699999721,"[-0.29874509]",100,62,"shape",82,20,"V","R",NA,"easy","control","alpha",1,4,"easy"
5,0,"training",31,49,1.38309909999998,"['c']",0,"right","['2']",5,0.259366700000101,"[0.08740194]",96,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,5,"hard"
6,0,"training",62,18,0.69985940000015,"['c']",1,"left","['2']",5,0.180499699999928,"[0.03341765]",80,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,6,"easy"
7,0,"training",62,18,0.684241899999961,"['c']",1,"left","['1']",6,0.169581000000107,"[0.07482544]",96,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,7,"easy"
8,0,"training",18,62,0.816476899999998,"['n']",1,"right","['2']",5,0.121754000000237,"[-0.08216718]",99,62,"shape",82,20,"V","R",NA,"easy","control","alpha",1,8,"easy"
9,0,"training",31,49,1.13400839999986,"['c']",0,"right","['2']",5,0.271004899999753,"[0.05954876]",89,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,9,"hard"
10,0,"training",57,23,0.916063900000154,"['c']",1,"left","['2']",5,0.118544700000257,"[0.04000441]",89,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,10,"medium"
11,0,"training",23,57,0.950401500000225,"['c']",0,"right","['2']",5,0.0354334999997263,"[0.0290161]",94,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,11,"medium"
12,0,"training",62,18,0.850074800000129,"['c']",1,"left","['2']",5,0.0718243999999686,"[0.0396139]",93,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,12,"easy"
13,0,"training",62,18,1.80052999999998,"['n']",0,"left","['0']",1,0.212303599999814,"[-0.04446773]",85,62,"shape",82,20,"V","R",NA,"easy","control","alpha",1,13,"easy"
14,0,"training",31,49,0.733807699999943,"['c']",0,"right","['2']",5,0.278114300000198,"[0.11602356]",98,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,14,"hard"
15,0,"training",57,23,0.750391900000068,"['c']",1,"left","['1']",6,0.0200500000000829,"[0.06875636]",100,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,15,"medium"
16,0,"training",62,18,1.18374930000027,"['c']",1,"left","['1']",6,0.219735800000308,"[0.14295417]",100,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,16,"easy"
17,0,"training",57,23,0.8995903,"['c']",1,"left","['1']",6,0.0867410000000746,"[0.02928833]",86,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,17,"medium"
18,0,"training",31,49,0.817190599999776,"['c']",0,"right","['1']",6,0.234514099999615,"[0.05089146]",87,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,18,"hard"
19,0,"training",23,57,1.58340450000014,"['n']",1,"right","['1']",6,0.825421200000164,"[-0.08735375]",85,57,"shape",82,20,"V","R",NA,"medium","control","alpha",1,19,"medium"
20,0,"training",18,62,1.18332190000001,"['n']",1,"right","['2']",5,0.192731499999809,"[-0.07247445]",95,62,"shape",82,20,"V","R",NA,"easy","control","alpha",1,20,"easy"
21,0,"training",57,23,0.516594400000031,"['c']",1,"left","['1']",6,0.155558699999801,"[0.07491418]",97,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,21,"medium"
22,0,"training",23,57,0.633385099999941,"['c']",0,"right","['2']",5,0.46680379999998,"[0.0285771]",68,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,22,"medium"
23,0,"training",18,62,0.91661780000004,"['c']",0,"right","['2']",5,0.899169400000119,"[-0.22513713]",1,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,23,"easy"
24,0,"training",49,31,1.08425699999998,"['c']",1,"left","['3']",4,0.235203000000183,"[-0.00198129]",48,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,24,"hard"
25,0,"training",18,62,0.683554899999763,"['c']",0,"right","['3']",4,0.237949700000172,"[0.03184362]",76,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,25,"easy"
26,0,"training",49,31,1.03357249999999,"['c']",1,"left","['2']",5,0.146444099999826,"[0.06932557]",96,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,26,"hard"
27,0,"training",31,49,0.60089169999992,"['c']",0,"right","['2']",5,0.155963700000029,"[0.03321056]",82,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,27,"hard"
28,0,"training",49,31,0.317028499999651,"['c']",1,"left","['2']",5,0.288298599999962,"[0.06973324]",91,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,28,"hard"
29,0,"training",57,23,1.33353649999981,"['c']",1,"left","['2']",5,0.0387286999998651,"[0.02060432]",87,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,29,"medium"
30,0,"training",49,31,0.549839499999962,"['c']",1,"left","['2']",5,0.134553899999901,"[0.08895453]",99,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,30,"hard"
31,0,"training",31,49,1.53331720000006,"['n']",1,"right","['0']",1,0.331592400000318,"[-0.15109734]",99,49,"shape",82,20,"V","R",NA,"hard","control","alpha",1,31,"hard"
32,0,"training",57,23,0.74983820000034,"['c']",1,"left","['1']",6,0.0877168000001802,"[0.02819463]",85,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,32,"medium"
33,0,"training",18,62,0.784097600000223,"['c']",0,"right","['1']",6,0.0765433999999914,"[0.02044621]",79,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,33,"easy"
34,0,"training",23,57,0.616280000000188,"['c']",0,"right","['2']",5,0.0882338999999774,"[0.06678828]",98,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,34,"medium"
35,0,"training",49,31,0.566428400000405,"['c']",1,"left","['1']",6,0.101295599999958,"[0.07013422]",98,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,35,"hard"
0,1,"training",18,62,0.950057999999899,"['c']",0,"right","['0']",1,0.8209039999997,"[-0.16562104]",4,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,36,"easy"
1,1,"training",23,57,0.53305360000013,"['c']",0,"right","['0']",1,0.597890300000017,"[0.0515811]",77,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,37,"medium"
2,1,"training",23,57,1.68372920000002,"['n']",1,"right","['2']",5,0.210279200000059,"[-0.03733374]",81,57,"shape",82,20,"V","R",NA,"medium","control","alpha",1,38,"medium"
3,1,"training",18,62,1.34984170000007,"['n']",1,"right","['2']",5,0.091447799999969,"[-0.02276367]",79,62,"shape",82,20,"V","R",NA,"easy","control","alpha",1,39,"easy"
4,1,"training",23,57,0.599981000000298,"['n']",1,"right","['2']",5,0.11911659999987,"[-0.00951635]",62,57,"shape",82,20,"V","R",NA,"medium","control","alpha",1,40,"medium"
5,1,"training",62,18,1.06678580000016,"['c']",1,"left","['1']",6,0.223298399999749,"[0.09772204]",98,62,"shape",82,20,"V","R",NA,"easy","control","alpha",-1,41,"easy"
6,1,"training",31,49,0.933614099999886,"['c']",0,"right","['1']",6,0.0242824000001747,"[0.06131639]",100,49,"shape",82,20,"V","R",NA,"hard","control","alpha",-1,42,"hard"
7,1,"training",31,49,1.70119290000002,"['n']",1,"right","['1']",6,0.267047000000275,"[-0.086812]",95,49,"shape",82,20,"V","R",NA,"hard","control","alpha",1,43,"hard"
8,1,"training",62,18,2.09928209999998,"['n']",0,"left","['0']",1,0.0510561999999481,"[-0.01046633]",70,62,"shape",82,20,"V","R",NA,"easy","control","alpha",1,44,"easy"
9,1,"training",57,23,0.633816100000331,"['c']",1,"left","['1']",6,0.0478706999997485,"[0.08408912]",100,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,45,"medium"
10,1,"training",23,57,0.583531699999639,"['c']",0,"right","['1']",6,0.0457226000003175,"[0.04707264]",98,57,"shape",82,20,"V","R",NA,"medium","control","alpha",-1,46,"medium"
