"rt","resp","cor","evidence2","rt2","cj","RTconf","difflevel","manip","sub","switch","trial","condition","fb","evidence","withinphasetrial","phase_block"
0.925,1,1,0.0734055448978837,1.343,0.854988290695603,0.418,"easy","beta",2,6,3642,"minus",0.568871784816343,0.0734055448978837,42,"7"
0.575,1,1,0.0848615067352228,0.943,0.907080402913138,0.368,"easy","beta",2,6,3643,"minus",0.632559533061928,0.0848615067352228,43,"7"
0.541,1,1,0.180361690526179,0.782,0.983804547329183,0.241,"hard","beta",2,6,3644,"minus",0.926925996920637,0.180361690526179,44,"7"
0.562,1,1,0.112777545123543,0.932,0.937547998119935,0.37,"easy","beta",2,6,3645,"minus",0.744007616732286,0.112777545123543,45,"7"
0.44,1,1,0.0691775322846335,1.051,0.87030946846805,0.611000000000001,"hard","beta",2,6,3646,"minus",0.559509439567264,0.0691775322846335,46,"7"
0.799,1,1,0.0837293419569769,1.348,0.864759736943474,0.549,"medium","beta",2,6,3647,"minus",0.607493521974964,0.0837293419569769,47,"7"
0.645,-1,0,0.00369478564379344,1.101,0.710056689895961,0.456,"easy","beta",2,6,3648,"minus",0.265727826734034,0.00369478564379344,48,"8"
0.546,-1,0,0.0344790333296463,1.133,0.785052338017584,0.587,"easy","beta",2,6,3649,"minus",0.179089698706055,0.0344790333296463,49,"8"
0.523,1,1,0.078989425117541,0.959,0.88673669458117,0.436,"easy","beta",2,6,3650,"minus",0.606047930620585,0.078989425117541,50,"8"
0.58,1,1,0.0976454874193975,1.034,0.904074538703466,0.454,"hard","beta",2,6,3651,"minus",0.678100264370131,0.0976454874193975,51,"8"
0.669,-1,0,0.0327862961845244,1.163,0.768980945259288,0.494,"easy","beta",2,6,3652,"minus",0.18625831196567,0.0327862961845244,52,"8"
0.465,-1,0,-0.071579514681605,0.877,0.420885832501647,0.412,"medium","beta",2,6,3653,"minus",0.576395163802183,-0.071579514681605,53,"8"
0.536,1,1,0.118187595915117,0.911,0.935659903027077,0.375,"medium","beta",2,6,3654,"minus",0.765155705609273,0.118187595915117,54,"9"
0.608,1,1,0.112487854040355,1.335,0.893808836626478,0.727000000000001,"easy","beta",2,6,3655,"minus",0.708256065233896,0.112487854040355,55,"9"
0.472,-1,0,0.00740445224584445,0.811,0.725468303985591,0.339,"easy","beta",2,6,3656,"minus",0.221246718363059,0.00740445224584445,56,"9"
0.602,1,1,0.174736934270534,0.894,0.972209088669548,0.292,"easy","beta",2,6,3657,"minus",0.90626588895984,0.174736934270534,57,"9"
0.499,1,1,0.124355605820659,0.951,0.935139077465821,0.452,"hard","beta",2,6,3658,"minus",0.780725226428924,0.124355605820659,58,"9"
0.517,-1,0,-0.0377060589473528,0.843,0.544456286677007,0.326,"medium","beta",2,6,3659,"minus",0.413399212764669,-0.0377060589473528,59,"9"
1.282,1,1,0.176805954154925,1.77299999999996,0.926541359749688,0.490999999999959,"medium","beta",2,6,3660,"minus",0.837409681341294,0.176805954154925,60,"10"
0.734,-1,0,-0.0697766647063784,1.03,0.419712265468453,0.296,"hard","beta",2,6,3661,"minus",0.562723662182371,-0.0697766647063784,61,"10"
0.515,-1,0,-0.0257427183600056,0.758,0.596113538195965,0.243,"easy","beta",2,6,3662,"minus",0.350608504530866,-0.0257427183600056,62,"10"
0.461,1,1,0.136008527368347,0.972,0.942303511491686,0.511,"easy","beta",2,6,3663,"minus",0.812883445475036,0.136008527368347,63,"10"
0.501,1,1,0.133020256141719,0.767,0.956303283855102,0.266,"hard","beta",2,6,3664,"minus",0.830914184141896,0.133020256141719,64,"10"
0.541,1,1,0.036891211168561,0.919,0.787316317242479,0.378,"hard","beta",2,6,3665,"minus",0.413273485137041,0.036891211168561,65,"10"
0.597,-1,0,-0.0709449067601176,1.361,0.419039364247854,0.764,"medium","beta",2,6,3666,"minus",0.559083796566398,-0.0709449067601176,66,"11"
0.565,1,1,0.13868474156386,1.09,0.934256799767054,0.525,"medium","beta",2,6,3667,"minus",0.807401472053129,0.13868474156386,67,"11"
0.467,1,1,0.0101715698995155,0.735,0.726297127622784,0.268,"easy","beta",2,6,3668,"minus",0.278310273084503,0.0101715698995155,68,"11"
1.081,1,1,0.0249250163428258,1.413,0.705282697058192,0.331999999999999,"medium","beta",2,6,3669,"minus",0.386078725483273,0.0249250163428258,69,"11"
0.481,1,1,0.155448502757093,0.845,0.962286577694312,0.364,"medium","beta",2,6,3670,"minus",0.876103102808878,0.155448502757093,70,"11"
0.714,-1,0,0.0162966156523347,1.027,0.705691420194047,0.313,"medium","beta",2,6,3671,"minus",0.218194591417324,0.0162966156523347,71,"11"
0.591,1,1,0.0717327815796473,1.151,0.828964662236019,0.56,"hard","beta",2,6,3672,"minus",0.567440737781137,0.0717327815796473,72,"12"
0.725,1,1,0.0161933433782606,1.041,0.696313901187521,0.316,"hard","beta",2,6,3673,"minus",0.333049716341824,0.0161933433782606,73,"12"
0.491,1,1,0.120385517486629,0.867,0.928776667158709,0.376,"easy","beta",2,6,3674,"minus",0.777861199268214,0.120385517486629,74,"12"
0.531,-1,0,-0.152545282498264,0.944,0.146783753326955,0.413,"medium","beta",2,6,3675,"minus",0.857764106109135,-0.152545282498264,75,"12"
0.873,-1,0,-0.0819119344911926,1.319,0.369131428596103,0.446,"hard","beta",2,6,3676,"minus",0.601826182736525,-0.0819119344911926,76,"12"
0.473,1,1,0.0568885328831312,0.884,0.828210946308727,0.411,"medium","beta",2,6,3677,"minus",0.506379448262457,0.0568885328831312,77,"12"
0.542,-1,0,0.0157124802287234,0.806,0.719505092135947,0.264,"medium","beta",2,6,3678,"minus",0.1932725750143,0.0157124802287234,78,"13"
0.442,-1,0,-0.116835311867773,0.91,0.22726743218292,0.468,"hard","beta",2,6,3679,"minus",0.760657781194503,-0.116835311867773,79,"13"
0.576,1,1,-0.0353548390412201,1.103,0.519228778411874,0.527,"medium","beta",2,6,3680,"minus",0.173918940626102,-0.0353548390412201,80,"13"
0.521,1,1,0.0765146781182292,0.875,0.865458510162394,0.354,"medium","beta",2,6,3681,"minus",0.599482685911596,0.0765146781182292,81,"13"
0.63,1,1,0.0542941381313637,1.336,0.769749469156486,0.706000000000001,"medium","beta",2,6,3682,"minus",0.495089196916372,0.0542941381313637,82,"13"
0.51,-1,0,-0.0306603494872735,0.843,0.528807534748616,0.333,"hard","beta",2,6,3683,"minus",0.38035104553358,-0.0306603494872735,83,"13"
0.77,1,1,0.0208660795356022,1.191,0.689707099435846,0.421,"hard","beta",2,6,3684,"minus",0.360740070040887,0.0208660795356022,84,"14"
0.938,-1,0,-0.0181766654940734,1.234,0.560217214600458,0.296,"easy","beta",2,6,3685,"minus",0.353046444895964,-0.0181766654940734,85,"14"
0.447,1,1,-0.0228997473844616,0.703,0.5555604968217,0.256,"medium","beta",2,6,3686,"minus",0.156529677674371,-0.0228997473844616,86,"14"
0.714,1,1,0.0711227840447516,1.02,0.826872449771812,0.306,"medium","beta",2,6,3687,"minus",0.568920455111008,0.0711227840447516,87,"14"
0.472,1,1,0.112546243945926,0.808,0.919356868377437,0.336,"hard","beta",2,6,3688,"minus",0.757902918857395,0.112546243945926,88,"14"
0.569,-1,0,0.13065422356713,1.305,0.895296006032489,0.736,"easy","beta",2,6,3689,"minus",0.0504956085740142,0.13065422356713,89,"14"
1.09,1,1,0.146943222238197,1.78699999999996,0.878990745269182,0.696999999999958,"medium","beta",2,6,3690,"minus",0.773913502885605,0.146943222238197,90,"15"
0.553,1,1,0.0393096625314661,1.373,0.706646493987304,0.820000000000001,"hard","beta",2,6,3691,"minus",0.437931197504416,0.0393096625314661,91,"15"
0.678,-1,0,-0.053086799351987,1.038,0.410112237419631,0.36,"medium","beta",2,6,3692,"minus",0.489097625223103,-0.053086799351987,92,"15"
0.529,-1,0,0.111599142229663,1.58599999999998,0.841659695411051,1.05699999999998,"easy","beta",2,6,3693,"minus",0.0840060515178395,0.111599142229663,93,"15"
0.487,-1,0,0.0532740934491535,0.769,0.794631221962809,0.282,"hard","beta",2,6,3694,"minus",0.0967517839935879,0.0532740934491535,94,"15"
0.455,1,1,0.0842759955051133,0.81,0.857999537297879,0.355,"medium","beta",2,6,3695,"minus",0.639779041726813,0.0842759955051133,95,"15"
0.528,1,1,-0.0446160561457842,0.844,0.412513526747601,0.316,"hard","beta",2,6,3696,"minus",0.12318029306517,-0.0446160561457842,96,"16"
0.428,-1,0,-0.0126425365491878,1.132,0.533059479373752,0.704000000000001,"hard","beta",2,6,3697,"minus",0.32607317839301,-0.0126425365491878,97,"16"
0.479,-1,0,-0.034831029696231,0.806,0.443820472203769,0.327,"hard","beta",2,6,3698,"minus",0.397590424885056,-0.034831029696231,98,"16"
0.532,-1,0,0.0105922660642214,0.949,0.61991682328532,0.417,"easy","beta",2,6,3699,"minus",0.227544389649287,0.0105922660642214,99,"16"
0.641,-1,0,-0.0866940129109231,0.931,0.261425749382386,0.29,"easy","beta",2,6,3700,"minus",0.641271715823942,-0.0866940129109231,100,"16"
0.467,-1,0,-0.00864202190631105,0.936,0.548257860372243,0.469,"medium","beta",2,6,3701,"minus",0.294665469242582,-0.00864202190631105,101,"16"
0.558,-1,0,0.013034488821581,1.222,0.61119033090597,0.664,"hard","beta",2,6,3702,"minus",0.246595393566021,0.013034488821581,102,"17"
0.638,-1,0,-0.0961632814619372,0.928,0.231266831530326,0.29,"hard","beta",2,6,3703,"minus",0.681084614558783,-0.0961632814619372,103,"17"
0.611,1,1,0.0984940416421414,0.967,0.859966473343001,0.356,"easy","beta",2,6,3704,"minus",0.686964493527842,0.0984940416421414,104,"17"
0.603,1,1,-0.0561977891583064,1.201,0.378357607499237,0.598,"medium","beta",2,6,3705,"minus",0.137581694141324,-0.0561977891583064,105,"17"
0.616,1,1,0.12694521328998,0.9,0.909610124052272,0.284,"easy","beta",2,6,3706,"minus",0.794866957288737,0.12694521328998,106,"17"
0.481,-1,0,-0.0337259219795221,1.161,0.44792590739638,0.68,"easy","beta",2,6,3707,"minus",0.409829372928031,-0.0337259219795221,107,"17"
0.806,1,1,0.0792908560717406,1.195,0.792968477370188,0.389,"easy","beta",2,6,3708,"minus",0.596481097789533,0.0792908560717406,108,"18"
0.72,1,1,0.0663073836031531,1.205,0.759612622356209,0.485,"easy","beta",2,6,3709,"minus",0.543961916050282,0.0663073836031531,109,"18"
0.463,-1,0,-0.113820659964925,0.874,0.174907238322402,0.411,"hard","beta",2,6,3710,"minus",0.754325986484838,-0.113820659964925,110,"18"
1.109,1,1,0.0995044010234673,1.83099999999995,0.788136450565099,0.721999999999953,"medium","beta",2,6,3711,"minus",0.642130067598925,0.0995044010234673,111,"18"
0.442,1,1,0.1323048499933,0.805,0.925546678035048,0.363,"medium","beta",2,6,3712,"minus",0.823426341611418,0.1323048499933,112,"18"
0.471,1,1,0.0841587443903491,0.981,0.824760138070026,0.51,"easy","beta",2,6,3713,"minus",0.627104907374137,0.0841587443903491,113,"18"
0.507,1,1,0.0573480576400163,1.309,0.727268192925123,0.802,"hard","beta",2,6,3714,"minus",0.507049720844577,0.0573480576400163,114,"19"
1.066,1,1,0.164041488830139,2.10899999999992,0.866066692255328,1.04299999999992,"medium","beta",2,6,3715,"minus",0.793252251128436,0.164041488830139,115,"19"
0.484,-1,0,-0.0894714028179714,1.379,0.282200609262468,0.895000000000001,"easy","beta",2,6,3716,"minus",0.627116447008035,-0.0894714028179714,116,"19"
0.85,1,1,-0.00283905271395401,1.089,0.55295387990244,0.239,"easy","beta",2,6,3717,"minus",0.267521990414062,-0.00283905271395401,117,"19"
0.46,1,1,0.0637126712772753,0.722,0.805151450374159,0.262,"hard","beta",2,6,3718,"minus",0.543092210882638,0.0637126712772753,118,"19"
0.478,-1,0,-0.0559221596510215,1.005,0.354450206599323,0.527,"hard","beta",2,6,3719,"minus",0.50164559540672,-0.0559221596510215,119,"19"
0.467,1,1,0.210048520043155,0.85,0.975478270057065,0.383,"easy","beta",2,6,3720,"minus",0.953303446946938,0.210048520043155,120,"20"
0.754,1,1,0.0308014213625757,1.34,0.647940916612375,0.586000000000001,"medium","beta",2,6,3721,"minus",0.404941710912984,0.0308014213625757,121,"20"
0.675,1,1,0.0309323895139372,0.933,0.672506020569827,0.258,"medium","beta",2,6,3722,"minus",0.387258041112258,0.0309323895139372,122,"20"
0.514,-1,0,-0.0482741534487719,1.71899999999997,0.404495118235214,1.20499999999997,"easy","beta",2,6,3723,"minus",0.475029520695538,-0.0482741534487719,123,"20"
0.71,1,1,0.116414563265603,1.329,0.846379584227423,0.619,"easy","beta",2,6,3724,"minus",0.721163414919685,0.116414563265603,124,"20"
0.786,1,1,0.0192879757899671,1.289,0.609119441904466,0.503,"hard","beta",2,6,3725,"minus",0.36008540057007,0.0192879757899671,125,"20"
0.78,1,1,0.0259239413853251,1.368,0.623486640668711,0.588000000000001,"medium","beta",2,6,3726,"minus",0.387930591386747,0.0259239413853251,126,"21"
0.468,-1,0,-0.0453823991166472,0.898,0.372940468741262,0.43,"medium","beta",2,6,3727,"minus",0.451840806713184,-0.0453823991166472,127,"21"
0.667,-1,0,-0.235237563209499,1.39,0.0557299474510018,0.723000000000001,"medium","beta",2,6,3728,"minus",0.939531986835465,-0.235237563209499,128,"21"
0.684,-1,0,0.0830869411304067,1.288,0.787473785206107,0.604000000000001,"hard","beta",2,6,3729,"minus",0.0998475932716499,0.0830869411304067,129,"21"
0.492,-1,0,-0.0960709429572589,0.792,0.199314454713903,0.3,"hard","beta",2,6,3730,"minus",0.694121464358692,-0.0960709429572589,130,"21"
0.747,-1,0,0.0617825473727714,1.45,0.722723646495178,0.702999999999995,"medium","beta",2,6,3731,"minus",0.147545179199257,0.0617825473727714,131,"21"
0.473,1,1,0.0661037043082231,0.81,0.788970608215046,0.337,"easy","beta",2,6,3732,"minus",0.552545684551636,0.0661037043082231,132,"22"
0.528,-1,0,-0.0115622146352968,0.862,0.502869051157006,0.334,"easy","beta",2,6,3733,"minus",0.298822737698251,-0.0115622146352968,133,"22"
1.003,1,1,0.0144507199264322,1.47899999999999,0.579695605306305,0.475999999999992,"medium","beta",2,6,3734,"minus",0.352427251855919,0.0144507199264322,134,"22"
0.576,1,1,0.228680957606931,1.183,0.964512904495696,0.607000000000001,"medium","beta",2,6,3735,"minus",0.94609375983624,0.228680957606931,135,"22"
0.475,1,1,0.158286351084621,0.957,0.930305275856917,0.482,"easy","beta",2,6,3736,"minus",0.868781885171043,0.158286351084621,136,"22"
0.517,1,1,0.0349949022465109,0.793,0.682781388076526,0.276,"hard","beta",2,6,3737,"minus",0.397571359818965,0.0349949022465109,137,"22"
0.477,1,1,0.0480073329902786,0.97,0.706333147234124,0.493,"hard","beta",2,6,3738,"minus",0.465566503927579,0.0480073329902786,138,"23"
0.51,1,1,0.0742020902786308,0.771,0.805069883631475,0.261,"easy","beta",2,6,3739,"minus",0.594414205066535,0.0742020902786308,139,"23"
0.542,1,1,-0.0183411144700665,0.918,0.460249077079219,0.376,"medium","beta",2,6,3740,"minus",0.199684223733225,-0.0183411144700665,140,"23"
0.459,1,1,0.0891121349860375,0.717,0.846594385528675,0.258,"medium","beta",2,6,3741,"minus",0.671135496774559,0.0891121349860375,141,"23"
0.427,-1,0,-0.0440768930960351,0.861,0.353656378452063,0.434,"easy","beta",2,6,3742,"minus",0.444561629066105,-0.0440768930960351,142,"23"
0.935,-1,0,0.00402060030403301,1.83999999999995,0.530613258358171,0.904999999999952,"medium","beta",2,6,3743,"minus",0.31204841813672,0.00402060030403301,143,"23"
0.635,1,1,0.0351714900015128,0.926,0.655922839395823,0.291,"medium","beta",2,6,3744,"minus",0.405815790017041,0.0351714900015128,144,"24"
0.676,1,1,0.167998714335377,1.398,0.900232259729506,0.722000000000001,"medium","beta",2,6,3745,"minus",0.847068269764972,0.167998714335377,145,"24"
0.533,-1,0,0.0129174532211637,0.781,0.576310272589198,0.248,"easy","beta",2,6,3746,"minus",0.198667272299346,0.0129174532211637,146,"24"
0.468,1,1,-0.0307140037321724,0.893,0.395643607942997,0.425,"hard","beta",2,6,3747,"minus",0.162024201841624,-0.0307140037321724,147,"24"
0.575,1,1,0.0539491731723577,1.015,0.700962059444161,0.44,"easy","beta",2,6,3748,"minus",0.492825420100454,0.0539491731723577,148,"24"
0.539,-1,0,-0.125859642588095,0.78,0.109685947095707,0.241,"medium","beta",2,6,3749,"minus",0.807346152563166,-0.125859642588095,149,"24"
0.515,1,1,0.0440541894501901,0.898,0.684088198900439,0.383,"hard","beta",2,6,3750,"minus",0.445600005465252,0.0440541894501901,150,"25"
0.47,1,1,0.0986595872915559,0.714,0.860815917021965,0.244,"easy","beta",2,6,3751,"minus",0.714675616686242,0.0986595872915559,151,"25"
0.589,1,1,0.101149053000189,0.842,0.846999195756205,0.253,"easy","beta",2,6,3752,"minus",0.709790978791443,0.101149053000189,152,"25"
0.917,1,1,0.19275492467103,1.47899999999999,0.91801311372884,0.561999999999992,"hard","beta",2,6,3753,"minus",0.883979672095064,0.19275492467103,153,"25"
0.641,1,1,0.135010167120637,1.294,0.860503035583574,0.653,"medium","beta",2,6,3754,"minus",0.77855292302703,0.135010167120637,154,"25"
1.92599999999994,1,1,0.0926985142051083,2.57799999999987,0.709106629305038,0.651999999999928,"hard","beta",2,6,3755,"minus",0.602620558438891,0.0926985142051083,155,"25"
0.946,1,1,0.0545882934153966,1.286,0.679518227319986,0.34,"hard","beta",2,6,3756,"minus",0.496161814154647,0.0545882934153966,156,"26"
0.53,1,1,0.0843486876083927,1.112,0.772466815288356,0.582,"easy","beta",2,6,3757,"minus",0.620455345132056,0.0843486876083927,157,"26"
0.544,1,1,0.0654552418769216,1.079,0.72322186976261,0.535,"medium","beta",2,6,3758,"minus",0.542781696106671,0.0654552418769216,158,"26"
0.746,-1,0,0.0499302455904229,1.377,0.655646033150445,0.631,"easy","beta",2,6,3759,"minus",0.165470874382384,0.0499302455904229,159,"26"
0.689,1,1,0.0843042692100057,0.952,0.7817173934733,0.263,"hard","beta",2,6,3760,"minus",0.629566902943806,0.0843042692100057,160,"26"
0.643,-1,0,-0.0196281397207339,1.135,0.425056832821419,0.492,"easy","beta",2,6,3761,"minus",0.352740666415624,-0.0196281397207339,161,"26"
0.817,-1,0,0.0704052592134874,1.50199999999999,0.697692402535459,0.684999999999989,"hard","beta",2,6,3762,"minus",0.13587298412046,0.0704052592134874,162,"27"
0.523,1,1,0.100556538628979,0.873,0.824591095793552,0.35,"medium","beta",2,6,3763,"minus",0.704106853433115,0.100556538628979,163,"27"
0.845,1,1,0.0300547976638696,1.434,0.579242891455396,0.588999999999997,"medium","beta",2,6,3764,"minus",0.405328951523775,0.0300547976638696,164,"27"
0.525,-1,0,-0.00829647248004584,0.975,0.449037946148093,0.45,"medium","beta",2,6,3765,"minus",0.297026884847652,-0.00829647248004584,165,"27"
1.041,-1,0,-0.0411728444038326,1.347,0.353098541906707,0.306,"medium","beta",2,6,3766,"minus",0.444464293800301,-0.0411728444038326,166,"27"
0.597,-1,0,-0.00200003507655241,1.05,0.47314714953088,0.453,"medium","beta",2,6,3767,"minus",0.280746331858066,-0.00200003507655241,167,"27"
0.582,-1,0,0.013002410304187,0.875,0.528067275017936,0.293,"hard","beta",2,6,3768,"minus",0.210944710100477,0.013002410304187,168,"28"
0.605,1,1,0.0740026580061915,0.968,0.735219904713497,0.363,"medium","beta",2,6,3769,"minus",0.583580654018185,0.0740026580061915,169,"28"
0.895,1,1,0.155268922892268,1.274,0.876914694681462,0.379,"hard","beta",2,6,3770,"minus",0.830637914624721,0.155268922892268,170,"28"
0.832,1,1,0.132659835174077,1.91199999999994,0.79506940732715,1.07999999999994,"easy","beta",2,6,3771,"minus",0.731786321081879,0.132659835174077,171,"28"
0.486,1,1,0.0010144139479325,0.806,0.471147791741724,0.32,"hard","beta",2,6,3772,"minus",0.250956121586334,0.0010144139479325,172,"28"
0.563,1,1,0.128278755319843,0.864,0.873349547896578,0.301,"medium","beta",2,6,3773,"minus",0.80349302194542,0.128278755319843,173,"28"
0.711,-1,0,0.0992095948777041,1.96599999999994,0.724454447689872,1.25499999999994,"easy","beta",2,6,3774,"minus",0.12059646541751,0.0992095948777041,174,"29"
0.733,1,1,0.0737109791336985,1.061,0.712965733977311,0.328,"easy","beta",2,6,3775,"minus",0.578657030990839,0.0737109791336985,175,"29"
0.481,-1,0,0.0918881090493127,0.936,0.776165853842478,0.455,"hard","beta",2,6,3776,"minus",0.0604715145974413,0.0918881090493127,176,"29"
0.732,-1,0,-0.0485312128127286,1.268,0.302922666321276,0.536,"medium","beta",2,6,3777,"minus",0.471958520850138,-0.0485312128127286,177,"29"
0.664,-1,0,-0.0100102717620909,1.048,0.414948795466324,0.384,"medium","beta",2,6,3778,"minus",0.30985081317701,-0.0100102717620909,178,"29"
0.679,1,1,0.0623858303058019,1.13,0.665014489384413,0.451,"easy","beta",2,6,3779,"minus",0.528881903566759,0.0623858303058019,179,"29"
0.474,1,1,0.121001034977609,0.791,0.858183834733989,0.317,"medium","beta",2,6,3780,"minus",0.789934075511036,0.121001034977609,180,"30"
0.655,1,1,0.0551524429138229,1.294,0.630978266722722,0.639,"easy","beta",2,6,3781,"minus",0.498405338008723,0.0551524429138229,181,"30"
1.217,1,1,0.17706737168784,1.64199999999997,0.869642145989176,0.424999999999974,"hard","beta",2,6,3782,"minus",0.846431233508328,0.17706737168784,182,"30"
1.70299999999997,-1,0,-0.0602894766552316,2.02999999999993,0.311529978758856,0.326999999999964,"hard","beta",2,6,3783,"minus",0.514947033931197,-0.0602894766552316,183,"30"
0.58,1,1,0.0334914763312064,0.943,0.573866669114553,0.363,"medium","beta",2,6,3784,"minus",0.399157153765551,0.0334914763312064,184,"30"
0.862,1,1,0.0255015785308073,1.15,0.53736578950941,0.288,"hard","beta",2,6,3785,"minus",0.37649396833588,0.0255015785308073,185,"30"
0.643,-1,0,0.0538814572987158,1.55899999999998,0.613696739518117,0.915999999999983,"hard","beta",2,6,3786,"minus",0.171127720519868,0.0538814572987158,186,"31"
0.778,1,1,0.069592638194102,1.148,0.6761829033268,0.37,"hard","beta",2,6,3787,"minus",0.558682748218955,0.069592638194102,187,"31"
1.50099999999999,1,1,0.099727266746,2.05599999999993,0.702907641632869,0.554999999999939,"easy","beta",2,6,3788,"minus",0.635179753392274,0.099727266746,188,"31"
0.941,1,1,-0.0239164201438037,1.218,0.362322166509622,0.277,"easy","beta",2,6,3789,"minus",0.214810747022563,-0.0239164201438037,189,"31"
0.43,-1,0,-0.107156825624572,0.676,0.0922173202425002,0.246,"hard","beta",2,6,3790,"minus",0.755780269583487,-0.107156825624572,190,"31"
0.908,1,1,0.259895291029623,1.353,0.958623102655137,0.445,"medium","beta",2,6,3791,"minus",0.959382638055321,0.259895291029623,191,"31"
0.482,1,1,0.046128939441652,0.877,0.617663127918364,0.395,"easy","beta",2,6,3792,"minus",0.454826865519061,0.046128939441652,192,"32"
0.661,-1,0,-0.0215777856587539,1.048,0.363316557112463,0.387,"hard","beta",2,6,3793,"minus",0.35493263377773,-0.0215777856587539,193,"32"
0.476,-1,0,-0.160046647235144,1.43,0.098188697656214,0.953999999999997,"hard","beta",2,6,3794,"minus",0.828186904945724,-0.160046647235144,194,"32"
0.944,1,1,0.0973036082426786,1.63299999999998,0.726498420966765,0.688999999999975,"easy","beta",2,6,3795,"minus",0.642917616202566,0.0973036082426786,195,"32"
0.466,1,1,0.0689961789432788,0.89,0.704373837215014,0.424,"medium","beta",2,6,3796,"minus",0.563762228718916,0.0689961789432788,196,"32"
0.683,1,1,0.0431872172220547,1.065,0.601550777757368,0.382,"easy","beta",2,6,3797,"minus",0.446276129402601,0.0431872172220547,197,"32"
0.705,-1,0,0.0515988041397772,1.308,0.616597009358329,0.603,"hard","beta",2,6,3798,"minus",0.156241556053841,0.0515988041397772,198,"33"
0.511,-1,0,-0.0913543979436456,1.083,0.17336148018747,0.572000000000001,"hard","beta",2,6,3799,"minus",0.650034732832227,-0.0913543979436456,199,"33"
0.673,1,1,0.120462439955877,1.158,0.812233084974601,0.485,"easy","beta",2,6,3800,"minus",0.747569853752929,0.120462439955877,200,"33"
0.596,-1,0,-0.0412937205091793,1.223,0.316066217132157,0.627000000000001,"medium","beta",2,6,3801,"minus",0.442226474308173,-0.0412937205091793,201,"33"
0.706,1,1,0.183042434894196,1.57699999999998,0.881335571043677,0.870999999999981,"medium","beta",2,6,3802,"minus",0.861445248736134,0.183042434894196,202,"33"
0.659,1,1,-0.0144668586195078,0.907,0.385084678113377,0.248,"medium","beta",2,6,3803,"minus",0.210246895380037,-0.0144668586195078,203,"33"
0.538,1,1,0.170057014335677,0.913,0.918438939811681,0.375,"medium","beta",2,6,3804,"minus",0.896319066029441,0.170057014335677,204,"34"
0.502,1,1,0.0824187586290672,0.914,0.739589991416998,0.412,"hard","beta",2,6,3805,"minus",0.623814822758297,0.0824187586290672,205,"34"
0.601,-1,0,-0.0998793401433434,1.044,0.153803088766671,0.443,"hard","beta",2,6,3806,"minus",0.685859172003327,-0.0998793401433434,206,"34"
1.154,1,1,0.137570209401226,1.93599999999994,0.79035068294476,0.781999999999941,"hard","beta",2,6,3807,"minus",0.742879164039362,0.137570209401226,207,"34"
0.945,1,1,0.0903321261188144,1.356,0.726066089667905,0.411,"hard","beta",2,6,3808,"minus",0.63124487879249,0.0903321261188144,208,"34"
0.471,1,1,0.154599305816044,0.725,0.921234549614428,0.254,"easy","beta",2,6,3809,"minus",0.890295525132393,0.154599305816044,209,"34"
0.483,1,1,0.0838731749526988,0.791,0.761325621629733,0.308,"easy","beta",2,6,3810,"minus",0.6394805640651,0.0838731749526988,210,"35"
0.858,1,1,-0.00108431266474209,1.101,0.441077731409385,0.243,"easy","beta",2,6,3811,"minus",0.274556533535694,-0.00108431266474209,211,"35"
0.454,1,1,0.0329404760615047,0.803,0.570223157635383,0.349,"easy","beta",2,6,3812,"minus",0.388346987700393,0.0329404760615047,212,"35"
0.516,1,1,0.159671371142454,1.21,0.875519827169428,0.694000000000001,"easy","beta",2,6,3813,"minus",0.846018180082481,0.159671371142454,213,"35"
0.505,-1,0,-0.0719794542016367,0.868,0.193384863419196,0.363,"easy","beta",2,6,3814,"minus",0.578669008947007,-0.0719794542016367,214,"35"
0.706,-1,0,0.0109958635019769,1.016,0.483302595678912,0.31,"medium","beta",2,6,3815,"minus",0.233536306256361,0.0109958635019769,215,"35"
0.496,-1,0,0.0518976903220568,1.014,0.629470481659832,0.518,"easy","beta",2,6,3816,"minus",0.127777913922259,0.0518976903220568,216,"36"
0.609,1,1,0.0707354571529123,1.117,0.678843678123271,0.508,"easy","beta",2,6,3817,"minus",0.564275189446391,0.0707354571529123,217,"36"
0.761,-1,0,-0.092072850407335,1.128,0.173627459276216,0.367,"hard","beta",2,6,3818,"minus",0.649966431366956,-0.092072850407335,218,"36"
0.864,1,1,0.0647335559777393,1.318,0.651777735034044,0.454,"easy","beta",2,6,3819,"minus",0.535913085374694,0.0647335559777393,219,"36"
0.986,1,1,0.0459346458899748,1.56899999999998,0.585274265804414,0.582999999999982,"medium","beta",2,6,3820,"minus",0.465491601351188,0.0459346458899748,220,"36"
0.549,1,1,0.105697828981428,0.837,0.809096255517369,0.288,"hard","beta",2,6,3821,"minus",0.728402394948306,0.105697828981428,221,"36"
0.506,1,1,0.0909296758466471,0.769,0.777236457070355,0.263,"hard","beta",2,6,3822,"minus",0.673947290359299,0.0909296758466471,222,"37"
0.547,-1,0,-0.106164759567711,0.905,0.123371668458862,0.358,"easy","beta",2,6,3823,"minus",0.722637132415127,-0.106164759567711,223,"37"
0.755,1,1,-0.109217464276716,1.27,0.158425691355224,0.515,"medium","beta",2,6,3824,"minus",0.0671188393458444,-0.109217464276716,224,"37"
