"sub","condition","difflevel","cost_ldc","a0","b0","eta_a","eta_b","manip","model","Ndata_point","Npar","bic","bound","drift","ter","cost_ddm","z","vratio"
28,"minus","easy",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","easy",0.00799570061815994,13.9514508727559,9.00583769571412,1.00481126103823,0,"beta","alpha",753,3,-8604.17395313515,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","easy",0.00798649030773659,12.037830715715,9.29014661928574,1.00481126103823,1.00203272341772,"beta","both",753,4,-8598.41777448795,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00809017873838442,10.4506967487449,9.15576987605814,0,1.00203272341772,"beta","beta",753,3,-8595.32857502243,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00798649030773659,12.037830715715,9.29014661928574,1.00481126103823,1.00203272341772,"beta","both",753,4,-8598.41777448795,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00799570061815994,13.9514508727559,9.00583769571412,1.00481126103823,0,"beta","alpha",753,3,-8604.17395313515,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00809017873838442,10.4506967487449,9.15576987605814,0,1.00203272341772,"beta","beta",753,3,-8595.32857502243,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00798649030773659,12.037830715715,9.29014661928574,1.00481126103823,1.00203272341772,"beta","both",753,4,-8598.41777448795,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00799570061815994,13.9514508727559,9.00583769571412,1.00481126103823,0,"beta","alpha",753,3,-8604.17395313515,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00809017873838442,10.4506967487449,9.15576987605814,0,1.00203272341772,"beta","beta",753,3,-8595.32857502243,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00798649030773659,12.037830715715,9.29014661928574,1.00481126103823,1.00203272341772,"beta","both",753,4,-8598.41777448795,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00799570061815994,13.9514508727559,9.00583769571412,1.00481126103823,0,"beta","alpha",753,3,-8604.17395313515,0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00798649030773659,12.037830715715,9.29014661928574,1.00481126103823,1.00203272341772,"beta","both",753,4,-8598.41777448795,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00809017873838442,10.4506967487449,9.15576987605814,0,1.00203272341772,"beta","beta",753,3,-8595.32857502243,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00799570061815994,13.9514508727559,9.00583769571412,1.00481126103823,0,"beta","alpha",753,3,-8604.17395313515,0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00809017873838442,10.4506967487449,9.15576987605814,0,1.00203272341772,"beta","beta",753,3,-8595.32857502243,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00799570061815994,13.9514508727559,9.00583769571412,1.00481126103823,0,"beta","alpha",753,3,-8604.17395313515,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00798649030773659,12.037830715715,9.29014661928574,1.00481126103823,1.00203272341772,"beta","both",753,4,-8598.41777448795,0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
30,"minus","easy",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","easy",0.00893571787653042,7.96067615416207,12.2129539796053,0,1.00000000904154,"beta","beta",753,3,-8520.47610917376,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","easy",0.00893829568493527,8.27216726653761,11.4970083818969,7.15040360311953,1.00000000904154,"beta","both",753,4,-8513.6348470936,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","easy",0.00898595276129993,8.774838168504,11.390324781526,7.15040360311953,0,"beta","alpha",753,3,-8516.25474297813,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00893571787653042,7.96067615416207,12.2129539796053,0,1.00000000904154,"beta","beta",753,3,-8520.47610917376,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00898595276129993,8.774838168504,11.390324781526,7.15040360311953,0,"beta","alpha",753,3,-8516.25474297813,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00893829568493527,8.27216726653761,11.4970083818969,7.15040360311953,1.00000000904154,"beta","both",753,4,-8513.6348470936,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00898595276129993,8.774838168504,11.390324781526,7.15040360311953,0,"beta","alpha",753,3,-8516.25474297813,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00893829568493527,8.27216726653761,11.4970083818969,7.15040360311953,1.00000000904154,"beta","both",753,4,-8513.6348470936,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00893571787653042,7.96067615416207,12.2129539796053,0,1.00000000904154,"beta","beta",753,3,-8520.47610917376,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00898595276129993,8.774838168504,11.390324781526,7.15040360311953,0,"beta","alpha",753,3,-8516.25474297813,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00893571787653042,7.96067615416207,12.2129539796053,0,1.00000000904154,"beta","beta",753,3,-8520.47610917376,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00893829568493527,8.27216726653761,11.4970083818969,7.15040360311953,1.00000000904154,"beta","both",753,4,-8513.6348470936,0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00898595276129993,8.774838168504,11.390324781526,7.15040360311953,0,"beta","alpha",753,3,-8516.25474297813,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00893829568493527,8.27216726653761,11.4970083818969,7.15040360311953,1.00000000904154,"beta","both",753,4,-8513.6348470936,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00893571787653042,7.96067615416207,12.2129539796053,0,1.00000000904154,"beta","beta",753,3,-8520.47610917376,0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00893571787653042,7.96067615416207,12.2129539796053,0,1.00000000904154,"beta","beta",753,3,-8520.47610917376,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00898595276129993,8.774838168504,11.390324781526,7.15040360311953,0,"beta","alpha",753,3,-8516.25474297813,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00893829568493527,8.27216726653761,11.4970083818969,7.15040360311953,1.00000000904154,"beta","both",753,4,-8513.6348470936,0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
32,"minus","easy",0.0028831760924172,36.1460537279072,11.4975605698866,25.7117385434148,0,"beta","alpha",753,3,-9372.24259615924,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","easy",0.00284697396910251,27.7683765542063,13.7265195749465,25.7117385434148,1.0166633997163,"beta","both",753,4,-9375.13331196471,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","easy",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","easy",0.00317476198785714,5.20410817955454,26.3269362027413,0,1.0166633997163,"beta","beta",753,3,-9299.69844911805,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.00317476198785714,5.20410817955454,26.3269362027413,0,1.0166633997163,"beta","beta",753,3,-9299.69844911805,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.0028831760924172,36.1460537279072,11.4975605698866,25.7117385434148,0,"beta","alpha",753,3,-9372.24259615924,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.00284697396910251,27.7683765542063,13.7265195749465,25.7117385434148,1.0166633997163,"beta","both",753,4,-9375.13331196471,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.00317476198785714,5.20410817955454,26.3269362027413,0,1.0166633997163,"beta","beta",753,3,-9299.69844911805,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.0028831760924172,36.1460537279072,11.4975605698866,25.7117385434148,0,"beta","alpha",753,3,-9372.24259615924,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.00284697396910251,27.7683765542063,13.7265195749465,25.7117385434148,1.0166633997163,"beta","both",753,4,-9375.13331196471,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.00284697396910251,27.7683765542063,13.7265195749465,25.7117385434148,1.0166633997163,"beta","both",753,4,-9375.13331196471,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.00317476198785714,5.20410817955454,26.3269362027413,0,1.0166633997163,"beta","beta",753,3,-9299.69844911805,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.0028831760924172,36.1460537279072,11.4975605698866,25.7117385434148,0,"beta","alpha",753,3,-9372.24259615924,0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.0028831760924172,36.1460537279072,11.4975605698866,25.7117385434148,0,"beta","alpha",753,3,-9372.24259615924,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.00317476198785714,5.20410817955454,26.3269362027413,0,1.0166633997163,"beta","beta",753,3,-9299.69844911805,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.00284697396910251,27.7683765542063,13.7265195749465,25.7117385434148,1.0166633997163,"beta","both",753,4,-9375.13331196471,0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.00317476198785714,5.20410817955454,26.3269362027413,0,1.0166633997163,"beta","beta",753,3,-9299.69844911805,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.00284697396910251,27.7683765542063,13.7265195749465,25.7117385434148,1.0166633997163,"beta","both",753,4,-9375.13331196471,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.0028831760924172,36.1460537279072,11.4975605698866,25.7117385434148,0,"beta","alpha",753,3,-9372.24259615924,0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
33,"minus","easy",0.00433563905966875,34.7795397544798,8.60831248175477,1.00003065506709,0,"beta","alpha",753,3,-9065.03627538742,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"minus","easy",0.00503478966374045,13.0152486529383,16.2842190644645,0,1.0000000142416,"beta","beta",753,3,-8952.46071781969,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"minus","easy",0.00565297366456228,10.8883534494967,6.6973425332487,0,0,"beta","no",753,2,-8871.87987673184,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"minus","easy",0.00443754853715382,42.9723047456867,9.05534786012395,1.00003065506709,1.0000000142416,"beta","both",753,4,-9040.91770489869,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"minus","hard",0.00503478966374045,13.0152486529383,16.2842190644645,0,1.0000000142416,"beta","beta",753,3,-8952.46071781969,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"minus","hard",0.00565297366456228,10.8883534494967,6.6973425332487,0,0,"beta","no",753,2,-8871.87987673184,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"minus","hard",0.00443754853715382,42.9723047456867,9.05534786012395,1.00003065506709,1.0000000142416,"beta","both",753,4,-9040.91770489869,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"minus","hard",0.00433563905966875,34.7795397544798,8.60831248175477,1.00003065506709,0,"beta","alpha",753,3,-9065.03627538742,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"minus","medium",0.00503478966374045,13.0152486529383,16.2842190644645,0,1.0000000142416,"beta","beta",753,3,-8952.46071781969,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"minus","medium",0.00443754853715382,42.9723047456867,9.05534786012395,1.00003065506709,1.0000000142416,"beta","both",753,4,-9040.91770489869,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"minus","medium",0.00433563905966875,34.7795397544798,8.60831248175477,1.00003065506709,0,"beta","alpha",753,3,-9065.03627538742,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"minus","medium",0.00565297366456228,10.8883534494967,6.6973425332487,0,0,"beta","no",753,2,-8871.87987673184,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"plus","easy",0.00433563905966875,34.7795397544798,8.60831248175477,1.00003065506709,0,"beta","alpha",753,3,-9065.03627538742,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"plus","easy",0.00503478966374045,13.0152486529383,16.2842190644645,0,1.0000000142416,"beta","beta",753,3,-8952.46071781969,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"plus","easy",0.00443754853715382,42.9723047456867,9.05534786012395,1.00003065506709,1.0000000142416,"beta","both",753,4,-9040.91770489869,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"plus","easy",0.00565297366456228,10.8883534494967,6.6973425332487,0,0,"beta","no",753,2,-8871.87987673184,0.0693084737047285,0.107337471334653,0.321520617798954,0.00202599698977889,0,1
33,"plus","hard",0.00433563905966875,34.7795397544798,8.60831248175477,1.00003065506709,0,"beta","alpha",753,3,-9065.03627538742,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"plus","hard",0.00503478966374045,13.0152486529383,16.2842190644645,0,1.0000000142416,"beta","beta",753,3,-8952.46071781969,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"plus","hard",0.00443754853715382,42.9723047456867,9.05534786012395,1.00003065506709,1.0000000142416,"beta","both",753,4,-9040.91770489869,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"plus","hard",0.00565297366456228,10.8883534494967,6.6973425332487,0,0,"beta","no",753,2,-8871.87987673184,0.0693084737047285,0.046443134615568,0.321520617798954,0.00202599698977889,0,1
33,"plus","medium",0.00433563905966875,34.7795397544798,8.60831248175477,1.00003065506709,0,"beta","alpha",753,3,-9065.03627538742,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"plus","medium",0.00565297366456228,10.8883534494967,6.6973425332487,0,0,"beta","no",753,2,-8871.87987673184,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"plus","medium",0.00503478966374045,13.0152486529383,16.2842190644645,0,1.0000000142416,"beta","beta",753,3,-8952.46071781969,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
33,"plus","medium",0.00443754853715382,42.9723047456867,9.05534786012395,1.00003065506709,1.0000000142416,"beta","both",753,4,-9040.91770489869,0.0693084737047285,0.0676812475310055,0.321520617798954,0.00202599698977889,0,1
34,"minus","easy",0.0098255403560656,10.3919784652692,11.2758436428574,0,0,"beta","no",753,2,-8455.61888995146,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"minus","easy",0.00982554035599882,10.3919906697118,11.275860135223,0,1.04890089529759,"beta","beta",753,3,-8448.99482472877,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"minus","easy",0.00982554035603004,10.392049807385,11.2758606700884,1.13843522627646,0,"beta","alpha",753,3,-8448.99482472638,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"minus","easy",0.00982554035629104,10.3920804038965,11.2757769074102,1.13843522627646,1.04890089529759,"beta","both",753,4,-8442.37075947858,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"minus","hard",0.00982554035599882,10.3919906697118,11.275860135223,0,1.04890089529759,"beta","beta",753,3,-8448.99482472877,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"minus","hard",0.00982554035603004,10.392049807385,11.2758606700884,1.13843522627646,0,"beta","alpha",753,3,-8448.99482472638,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"minus","hard",0.00982554035629104,10.3920804038965,11.2757769074102,1.13843522627646,1.04890089529759,"beta","both",753,4,-8442.37075947858,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"minus","hard",0.0098255403560656,10.3919784652692,11.2758436428574,0,0,"beta","no",753,2,-8455.61888995146,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"minus","medium",0.0098255403560656,10.3919784652692,11.2758436428574,0,0,"beta","no",753,2,-8455.61888995146,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"minus","medium",0.00982554035599882,10.3919906697118,11.275860135223,0,1.04890089529759,"beta","beta",753,3,-8448.99482472877,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"minus","medium",0.00982554035629104,10.3920804038965,11.2757769074102,1.13843522627646,1.04890089529759,"beta","both",753,4,-8442.37075947858,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"minus","medium",0.00982554035603004,10.392049807385,11.2758606700884,1.13843522627646,0,"beta","alpha",753,3,-8448.99482472638,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"plus","easy",0.00982554035599882,10.3919906697118,11.275860135223,0,1.04890089529759,"beta","beta",753,3,-8448.99482472877,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"plus","easy",0.00982554035629104,10.3920804038965,11.2757769074102,1.13843522627646,1.04890089529759,"beta","both",753,4,-8442.37075947858,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"plus","easy",0.0098255403560656,10.3919784652692,11.2758436428574,0,0,"beta","no",753,2,-8455.61888995146,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"plus","easy",0.00982554035603004,10.392049807385,11.2758606700884,1.13843522627646,0,"beta","alpha",753,3,-8448.99482472638,0.065790414524855,0.167100830151362,0.41363144341866,0.00160548668596595,0,1
34,"plus","hard",0.0098255403560656,10.3919784652692,11.2758436428574,0,0,"beta","no",753,2,-8455.61888995146,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"plus","hard",0.00982554035629104,10.3920804038965,11.2757769074102,1.13843522627646,1.04890089529759,"beta","both",753,4,-8442.37075947858,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"plus","hard",0.00982554035603004,10.392049807385,11.2758606700884,1.13843522627646,0,"beta","alpha",753,3,-8448.99482472638,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"plus","hard",0.00982554035599882,10.3919906697118,11.275860135223,0,1.04890089529759,"beta","beta",753,3,-8448.99482472877,0.065790414524855,0.0631755106395917,0.41363144341866,0.00160548668596595,0,1
34,"plus","medium",0.00982554035599882,10.3919906697118,11.275860135223,0,1.04890089529759,"beta","beta",753,3,-8448.99482472877,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"plus","medium",0.0098255403560656,10.3919784652692,11.2758436428574,0,0,"beta","no",753,2,-8455.61888995146,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"plus","medium",0.00982554035629104,10.3920804038965,11.2757769074102,1.13843522627646,1.04890089529759,"beta","both",753,4,-8442.37075947858,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
34,"plus","medium",0.00982554035603004,10.392049807385,11.2758606700884,1.13843522627646,0,"beta","alpha",753,3,-8448.99482472638,0.065790414524855,0.0999277611263096,0.41363144341866,0.00160548668596595,0,1
35,"minus","easy",0.00599935471316985,4.55698950390794,13.6672714675355,7.43966583400453,0,"beta","alpha",753,3,-8820.47475344704,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"minus","easy",0.00602132765623385,5.34725162871967,13.3237771660475,0,1.19204292710156,"beta","beta",753,3,-8817.7218906649,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"minus","easy",0.00602132765611656,5.34720783977654,13.3237931322956,0,0,"beta","no",753,2,-8824.34595590737,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"minus","easy",0.00600397652501619,5.08813430947979,13.6093267842533,7.43966583400453,1.19204292710156,"beta","both",753,4,-8813.2708117794,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"minus","hard",0.00600397652501619,5.08813430947979,13.6093267842533,7.43966583400453,1.19204292710156,"beta","both",753,4,-8813.2708117794,0.0964180662582058,0.0847310741012912,0.464930233532928,0.00117995344689167,0,1
35,"minus","hard",0.00599935471316985,4.55698950390794,13.6672714675355,7.43966583400453,0,"beta","alpha",753,3,-8820.47475344704,0.0964180662582058,0.0847310741012912,0.464930233532928,0.00117995344689167,0,1
35,"minus","hard",0.00602132765623385,5.34725162871967,13.3237771660475,0,1.19204292710156,"beta","beta",753,3,-8817.7218906649,0.0964180662582058,0.0847310741012912,0.464930233532928,0.00117995344689167,0,1
35,"minus","hard",0.00602132765611656,5.34720783977654,13.3237931322956,0,0,"beta","no",753,2,-8824.34595590737,0.0964180662582058,0.0847310741012912,0.464930233532928,0.00117995344689167,0,1
35,"minus","medium",0.00602132765623385,5.34725162871967,13.3237771660475,0,1.19204292710156,"beta","beta",753,3,-8817.7218906649,0.0964180662582058,0.103814893677482,0.464930233532928,0.00117995344689167,0,1
35,"minus","medium",0.00602132765611656,5.34720783977654,13.3237931322956,0,0,"beta","no",753,2,-8824.34595590737,0.0964180662582058,0.103814893677482,0.464930233532928,0.00117995344689167,0,1
35,"minus","medium",0.00600397652501619,5.08813430947979,13.6093267842533,7.43966583400453,1.19204292710156,"beta","both",753,4,-8813.2708117794,0.0964180662582058,0.103814893677482,0.464930233532928,0.00117995344689167,0,1
35,"minus","medium",0.00599935471316985,4.55698950390794,13.6672714675355,7.43966583400453,0,"beta","alpha",753,3,-8820.47475344704,0.0964180662582058,0.103814893677482,0.464930233532928,0.00117995344689167,0,1
35,"plus","easy",0.00600397652501619,5.08813430947979,13.6093267842533,7.43966583400453,1.19204292710156,"beta","both",753,4,-8813.2708117794,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"plus","easy",0.00602132765623385,5.34725162871967,13.3237771660475,0,1.19204292710156,"beta","beta",753,3,-8817.7218906649,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"plus","easy",0.00599935471316985,4.55698950390794,13.6672714675355,7.43966583400453,0,"beta","alpha",753,3,-8820.47475344704,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"plus","easy",0.00602132765611656,5.34720783977654,13.3237931322956,0,0,"beta","no",753,2,-8824.34595590737,0.0964180662582058,0.172339872311864,0.464930233532928,0.00117995344689167,0,1
35,"plus","hard",0.00602132765623385,5.34725162871967,13.3237771660475,0,1.19204292710156,"beta","beta",753,3,-8817.7218906649,0.0964180662582058,0.0847310741012912,0.464930233532928,0.00117995344689167,0,1
35,"plus","hard",0.00599935471316985,4.55698950390794,13.6672714675355,7.43966583400453,0,"beta","alpha",753,3,-8820.47475344704,0.0964180662582058,0.0847310741012912,0.464930233532928,0.00117995344689167,0,1
