"cost_ldc","a0","b0","eta_a","eta_b","bound","drift","ter","cost_ddm","sub","difflevel","manip","model","z","vratio"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","easy",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","hard",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","medium",NA,"beta",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","easy",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","hard",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","medium",NA,"both",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","easy",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","hard",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","medium",NA,"no",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","easy",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","hard",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","medium",NA,"alpha",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","easy",NA,"beta",NA,NA
